Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.05 . 2.05.01 . 02.34 . 5.2.3.12.06 ,Belanja Modal Pengadaan Monitor/Display ,3600000,3600000,0,0,"Pengadaan monitor2 unit x 1.800.000,00 = 3.600.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.12.08 ,Belanja Modal Pengadaan UPS/Stabilizer ,2000000,2000000,0,0,"Pengadaan UPS2 unit x 1.000.000,00 = 2.000.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.12.10 ,Belanja Modal Pengadaan Peralatan Jaringan Komputer/Internet,5000000,5000000,0,0,"Pengadaan peralatan jaringan komputer1 paket x 5.000.000,00 = 5.000.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.13 ,Belanja Modal Pengadaan Mebeulair ,35700000,35700000,0,0,
2.05 . 2.05.01 . 02.34 . 5.2.3.13.01 ,Belanja Modal Pengadaan Meja Kerja ,8200000,8200000,0,0,"Pengadaan Meja Kerja
Pengadaan meja resepsionis1 paket x 7.000.000,00 = 7.000.000,00
Pengadaan meja kecil1 paket x 1.200.000,00 = 1.200.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.13.04 ,Belanja Modal Pengadaan Kursi Kerja ,15000000,15000000,0,0,"Pengadaan kursi kerjaPengadaan kursi putar1 paket x 15.000.000,00 = 15.000.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.13.08 ,Belanja Modal Pengadaan Sofa/meja tamu ,12500000,12500000,0,0,"Pengadaan meja kursi tamu1 paket x 10.000.000,00 = 10.000.000,00
Pengadaan sofabed untuk ruang laktasi1 unit x 2.500.000,00 = 2.500.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.14 ,Belanja Modal Pengadaan Peralatan Dapur ,4000000,4000000,0,0,
2.05 . 2.05.01 . 02.34 . 5.2.3.14.05 ,Belanja Modal Pengadaan Kulkas ,3000000,3000000,0,0,"Pengadaan Kulkas
Pengadaan kulkas untuk ruang laktasi1 unit x 3.000.000,00 = 3.000.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.14.12 ,Belanja modal pengadaan rak dapur ,1000000,1000000,0,0,"Pengadaan rak dapur1 unit x 1.000.000,00 = 1.000.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.15 ,Belanja Modal Pengadaan Penghias Ruangan Rumah Tangga,8000000,8000000,0,0,
2.05 . 2.05.01 . 02.34 . 5.2.3.15.03 ,Belanja Modal Pengadaan gordyn/Vitrage/rell Allmunium,8000000,8000000,0,0,"Belanja Modal Pengadaan GordynGordyn1 paket x 8.000.000,00 = 8.000.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.16 ,Belanja Modal Pengadaan Alat-Alat Studio ,38675000,40175000,1500000,3.88,
2.05 . 2.05.01 . 02.34 . 5.2.3.16.01 ,Belanja Modal Pengadaan Kamera ,33675000,37675000,4000000,11.88,"Pengadaan kamera1 paket x 36.500.000,00 = 36.500.000,00
Honorarium panitia pengadaan barang dan jasaPPK1 op x 350.000,00 = 350.000,00
Pejabat Pengadaan1 op x 300.000,00 = 300.000,00
Honorarium panitia penerima/pemeriksa hasil pekerjaanKetua1 op x 200.000,00 = 200.000,00
Sekretaris1 op x 175.000,00 = 175.000,00
Anggota1 op x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.16.05 ,Belanja Modal Pengadaan tata suara/Sound System,5000000,2500000,-2500000,-50,"pengadaan soundsystem dan kelengkapannya1 paket x 2.500.000,00 = 2.500.000,00"
2.05 . 2.05.01 . 02.34 . 5.2.3.17 ,Belanja Modal Pengadaan Alat-Alat Komunikasi ,0,10000000,10000000,0,
2.05 . 2.05.01 . 02.34 . 5.2.3.17.01 ,Belanja Modal Pengadaan Telepon ,0,10000000,10000000,0,"Pengadaan PABX system
PABX system1 paket x 10.000.000,00 = 10.000.000,00"
2.05 . 2.05.01 . 15 ,Program Pemberdayaan Ekonomi Masyarakat Pesisir,285000000,310360000,25360000,8.9,
2.05 . 2.05.01 . 15.01 ,Pembinaan Kelompok Ekonomi Masyarakat Pesisir ,35000000,61650000,26650000,76.14,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Srandakan, Sanden, Kretek"
2.05 . 2.05.01 . 15.01 . 5.2.1 ,Belanja Pegawai ,7700000,7700000,0,0,
2.05 . 2.05.01 . 15.01 . 5.2.1.01 ,Honorarium PNS ,7700000,7700000,0,0,
2.05 . 2.05.01 . 15.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,7700000,7700000,0,0,"Honor TimKetua10 ob x 160.000,00 = 1.600.000,00
Sekretaris10 ob x 150.000,00 = 1.500.000,00
Anggota20 ob x 140.000,00 = 2.800.000,00
Staf Sekretariat (Gol III, IV)10 ob x 100.000,00 = 1.000.000,00
Staf Sekretariat (Gol I, II)10 ob x 80.000,00 = 800.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2 ,Belanja Barang dan Jasa ,27300000,53950000,26650000,97.62,
2.05 . 2.05.01 . 15.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2700000,3900000,1200000,44.44,
2.05 . 2.05.01 . 15.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2700000,3900000,1200000,44.44,"ATKATK dan sarana komputer1 paket x 1.500.000,00 = 1.500.000,00
ATK Peserta Pelatihan120 paket x 20.000,00 = 2.400.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.02 ,Belanja Bahan/Material ,4800000,15600000,10800000,225,
2.05 . 2.05.01 . 15.01 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,4800000,15600000,10800000,225,"Belanja atribut peserta
Atribut peserta pelatihan120 paket x 80.000,00 = 9.600.000,00
Bahan praktek pelatihan1 paket x 6.000.000,00 = 6.000.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,292500,292500,0,0,
2.05 . 2.05.01 . 15.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,292500,292500,0,0,"Penggandaan/FotokopiFotokopi1 LS x 217.500,00 = 217.500,00
Penggandaan laporan kegiatan3 eksemplar x 25.000,00 = 75.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1400000,2800000,1400000,100,
2.05 . 2.05.01 . 15.01 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,1400000,2800000,1400000,100,"Sewa ruang pertemuan
Sewa Tempat Pelatihan8 hari x 350.000,00 = 2.800.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4997500,9557500,4560000,91.25,
2.05 . 2.05.01 . 15.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,437500,437500,0,0,"Konsumsi Rapat
Makan dan Minum Rapat25 om x 17.500,00 = 437.500,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,4560000,9120000,4560000,100,"Konsumsi PelatihanSnack, Makan dan MInum320 om x 28.500,00 = 9.120.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3110000,1800000,-1310000,-42.12,
2.05 . 2.05.01 . 15.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3110000,1800000,-1310000,-42.12,"Dalam Rangka Konsultasi dan Koordinasi Ke ProvinsiGolongan IV5 op x 70.000,00 = 350.000,00
Golongan III10 op x 60.000,00 = 600.000,00
Dalam Rangka Pembinaan ke KelompokGolongan IV6 op x 50.000,00 = 300.000,00
Golongan III10 op x 40.000,00 = 400.000,00
Golongan II5 op x 30.000,00 = 150.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,0,0,0,0,"Dalam rangka koordinasi/konsultasi/studi bandingGolongan IV/III1 LS x 0,00 = 0,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,10000000,20000000,10000000,100,
2.05 . 2.05.01 . 15.01 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,6400000,12800000,6400000,100,"Honor Narasumber PNSNarasumber pelatihan32 jpl x 150.000,00 = 4.800.000,00
Honor Narasumber Non PNSNarasumber pelatihan32 jpl x 250.000,00 = 8.000.000,00"
2.05 . 2.05.01 . 15.01 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,3600000,7200000,3600000,100,"Honor peserta pelatihanUang saku peserta pelatihan240 oh x 30.000,00 = 7.200.000,00"
2.05 . 2.05.01 . 15.05 ,Pemberdayaan Sistem Energi Hybrid ,250000000,248710000,-1290000,-0.52,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Pesisir"
2.05 . 2.05.01 . 15.05 . 5.2.1 ,Belanja Pegawai ,29900000,29900000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.1.01 ,Honorarium PNS ,5900000,5900000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5900000,5900000,0,0,"Honorarium Tim Pelaksana TeknisKetua10 ob x 160.000,00 = 1.600.000,00
Sekretaris10 ob x 150.000,00 = 1.500.000,00
Anggota20 ob x 140.000,00 = 2.800.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.1.02 ,Honorarium Non PNS ,24000000,24000000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,24000000,24000000,0,0,"Pengembangan Sistem Hybrid
Honor Petugas Pemelihara Sistem Hibrid Ice Maker20 ob x 600.000,00 = 12.000.000,00
Pemeliharaan dan Operasional Pondok Wisata dengan Tambat Perahu
Honor Petugas Pemeliharaan dan Operasional Pondok Wisata dengan Tambat Perahu20 ob x 600.000,00 = 12.000.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2 ,Belanja Barang dan Jasa ,20050000,18760000,-1290000,-6.43,
2.05 . 2.05.01 . 15.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1100000,1100000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1100000,1100000,0,0,"Belanja Alat Tulis Kantor
ATK penyelenggaraan kegiatan1 paket x 500.000,00 = 500.000,00
ATk Peserta pelatihan30 paket x 20.000,00 = 600.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.02 ,Belanja Bahan/Material ,2250000,2250000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,2250000,2250000,0,0,"Belanja atribut peserta
Atribut peserta pelatihan30 paket x 75.000,00 = 2.250.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,170000,170000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,170000,170000,0,0,"Belanja PenggandaanFotokopi1 LS x 95.000,00 = 95.000,00
Laporan kegiatan3 eksemplar x 25.000,00 = 75.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,700000,700000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,700000,700000,0,0,"Sewa ruang pelatihan2 hari x 350.000,00 = 700.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,2630000,2630000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,350000,350000,0,0,"Belanja makan minum rapat20 om x 17.500,00 = 350.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,2280000,2280000,0,0,"Belanja makanan dan minuman pelaksanaan kegiatan
Belanja makanan dan minuman pelatihan80 om x 28.500,00 = 2.280.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2600000,1310000,-1290000,-49.62,
2.05 . 2.05.01 . 15.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2600000,1310000,-1290000,-49.62,"Dalam rangka konsultasi/koordinasi ke Pemda DIYGolongan IV3 op x 70.000,00 = 210.000,00
Golongan III6 op x 60.000,00 = 360.000,00
Golongan II3 op x 50.000,00 = 150.000,00
Dalam rangka pembinaan kelompokGolongan IV4 op x 50.000,00 = 200.000,00
Golongan III6 op x 40.000,00 = 240.000,00
Golongan II5 op x 30.000,00 = 150.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.20 ,Belanja Pemeliharaan ,5600000,5600000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.20.08 ,Belanja pemeliharaan instalasi jaringan listrik ,5600000,5600000,0,0,"Belanja pemeliharaan instalasi listrik
Pemeliharaan sistem hybrid ice maker Pantai Baru Pandansimo1 paket x 2.800.000,00 = 2.800.000,00
Operasional dan pemeliharaan pondok wisata dengan tambat perahu1 paket x 2.800.000,00 = 2.800.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,5000000,5000000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,3200000,3200000,0,0,"Honor Narasumber PNS8 jpl x 150.000,00 = 1.200.000,00
Honor Narasumber Non PNS8 jpl x 250.000,00 = 2.000.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,1800000,1800000,0,0,"Honor peserta pelatihanUang saku peserta60 oh x 30.000,00 = 1.800.000,00"
2.05 . 2.05.01 . 15.05 . 5.2.3 ,Belanja Modal ,200050000,200050000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.3.32 ,Belanja Modal Jaringan ,200050000,200050000,0,0,
2.05 . 2.05.01 . 15.05 . 5.2.3.32.01 ,Belanja Modal Jaringan Listrik ,200050000,200050000,0,0,"Belanja Modal Sarana Prasarana Energi Baru Terbarukan1 paket x 197.500.000,00 = 197.500.000,00
Honor Pejabat Pembuat KomitmenHonor PPK1 o/p x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan Barang/Jasa
Honor Pejabat Pengadaaan Barang/Jasa1 o/p x 300.000,00 = 300.000,00
Honor Tim PerencanaKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00
Anggota3 o/p x 200.000,00 = 600.000,00
Honorarium Panitia Penerima/PemeriksaKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota3 o/p x 150.000,00 = 450.000,00"
1.05 . 2.05.01 . 15 ,Program Perencanaan Tata Ruang ,298000000,290790000,-7210000,-2.42,
1.05 . 2.05.01 . 15.03 ,Sosialisasi Peraturan Perundang-Undangan Tentang Rencana Tata Ruang ,0,72790000,72790000,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
1.05 . 2.05.01 . 15.03 . 5.2.1 ,Belanja Pegawai ,0,1425000,1425000,0,
1.05 . 2.05.01 . 15.03 . 5.2.1.01 ,Honorarium PNS ,0,1425000,1425000,0,
1.05 . 2.05.01 . 15.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,0,1425000,1425000,0,"Honor PanitiaKetua1 ok x 375.000,00 = 375.000,00
Sekretaris1 ok x 300.000,00 = 300.000,00
Anggota3 ok x 250.000,00 = 750.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2 ,Belanja Barang dan Jasa ,0,71365000,71365000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,0,8050000,8050000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,0,8050000,8050000,0,"ATKATK dan sarana komputer1 paket x 250.000,00 = 250.000,00
ATK Peserta Sosialisasi600 paket x 13.000,00 = 7.800.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,0,175000,175000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,0,175000,175000,0,"Penggandaan/FotokopiFotokopi1 LS x 100.000,00 = 100.000,00
Penggandaan laporan kegiatan3 eksemplar x 25.000,00 = 75.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,0,1800000,1800000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,0,1800000,1800000,0,"Sewa ruang pertemuan
Sewa Tempat Pelatihan12 hari x 150.000,00 = 1.800.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,0,17850000,17850000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,0,1050000,1050000,0,"Konsumsi RapatMakan dan Minum Rapat60 om x 17.500,00 = 1.050.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,0,16800000,16800000,0,"Konsumsi SosialisasiSnack, 
Makan dan MInum840 om x 20.000,00 = 16.800.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,0,20690000,20690000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,0,20690000,20690000,0,"Dalam rangka koordinasi/konsultasi/studi banding1 LS x 20.690.000,00 = 20.690.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,0,22800000,22800000,0,
1.05 . 2.05.01 . 15.03 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,0,10800000,10800000,0,"Honor Narasumber
Narasumber sosialisasi72 jpl x 150.000,00 = 10.800.000,00"
1.05 . 2.05.01 . 15.03 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,0,12000000,12000000,0,"Honor peserta
Uang saku peserta600 oh x 20.000,00 = 12.000.000,00"
1.05 . 2.05.01 . 15.29 ,Penyusunan Peraturan Daerah Rencana Zonasi Wilayah Pesisir ,298000000,218000000,-80000000,-26.85,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
1.05 . 2.05.01 . 15.29 . 5.2.1 ,Belanja Pegawai ,14840000,14840000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.1.01 ,Honorarium PNS ,14840000,14840000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,14840000,14840000,0,0,"Honorarium Tim Pengarah Penyusunan Perda RZWPPembina4 ob x 200.000,00 = 800.000,00
Honor Tim Pelaksana Teknis Penyusunan Perda RZWPPengarah4 ob x 180.000,00 = 720.000,00
Ketua4 ob x 170.000,00 = 680.000,00
Sekretaris4 ob x 160.000,00 = 640.000,00
Anggota80 ob x 150.000,00 = 12.000.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2 ,Belanja Barang dan Jasa ,131310000,149310000,18000000,13.71,
1.05 . 2.05.01 . 15.29 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,6750000,6750000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,6750000,6750000,0,0,"Belanja ATKATK dan sarana komputer1 paket x 1.750.000,00 = 1.750.000,00
ATK Peserta Workshop Penyusunan RZWP40 paket x 50.000,00 = 2.000.000,00
ATK peserta konsultasi publik150 paket x 20.000,00 = 3.000.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2135000,2135000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2135000,2135000,0,0,"Penggandaan/fotokopi
Penggandaan laporan kegiatan3 eksemplar x 25.000,00 = 75.000,00
Fotokopi1 LS x 1.060.000,00 = 1.060.000,00
Perda RZWP1 paket x 1.000.000,00 = 1.000.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,2000000,2000000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,2000000,2000000,0,0,"Sewa ruang konsultasi publik3 hari x 500.000,00 = 1.500.000,00
Sewa ruang workshopSewa ruang workshop penyusunan RZWP1 hari x 500.000,00 = 500.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,11730000,11730000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1400000,1400000,0,0,"Makan minum rapat80 om x 17.500,00 = 1.400.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,10330000,10330000,0,0,"Konsumsi kegiatan konsultasi publik penyusunan Perda RZWP
Konsumsi konsultasi publik180 om x 28.500,00 = 5.130.000,00
Konsumsi kegiatan workshop penyusunan Perda RZWP80 om x 65.000,00 = 5.200.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.15 ,Belanja Perjalanan Dinas ,45870000,63870000,18000000,39.24,
1.05 . 2.05.01 . 15.29 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4270000,4270000,0,0,"Dalam rangka sosialisasi ke masyarakatGolongan IV12 op x 50.000,00 = 600.000,00
Golongan III25 op x 40.000,00 = 1.000.000,00
Golongan II13 op x 30.000,00 = 390.000,00
Dalam rangka konsultasi/koordinasi ke Pemda DIYGolongan IV12 op x 70.000,00 = 840.000,00
Golongan III24 op x 60.000,00 = 1.440.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,41600000,59600000,18000000,43.27,"Dalam rangka koordinasi/konsultasi/studi banding ke Luar DaerahGolongan IV/III1 LS x 31.600.000,00 = 31.600.000,00
Dalam rangka konsultasi/koordinasi ke JakartaGolongan IV/III1 LS x 28.000.000,00 = 28.000.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.21 ,Belanja Jasa Konsultansi ,44975000,44975000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,44975000,44975000,0,0,"Penyusunan Perda RZWPJasa Konsultansi
 Penyusunan Perda RZWP1 Paket x 44.975.000,00 = 44.975.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,17850000,17850000,0,0,
1.05 . 2.05.01 . 15.29 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,11250000,11250000,0,0,"Honorarium Narasumber Workshop Penyusunan Perda RZWPTingkat Lokal3 jpl x 750.000,00 = 2.250.000,00
PNS2 jpl x 500.000,00 = 1.000.000,00
Tingkat Regional3 jpl x 1.000.000,00 = 3.000.000,00
Honorarium Moderator Workshop Penyusunan Perda RZWP
Honorarium Moderator8 jpl x 100.000,00 = 800.000,00
Honorarium Narasumber Konsultasi Publik
Honor Narasumber Konsultasi Publik12 jpl x 250.000,00 = 3.000.000,00
Honorarium Moderator Konsultasi Publik12 jpl x 100.000,00 = 1.200.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,6600000,6600000,0,0,"Honor peserta kegiatan konsultasi publik penyusunan Perda RZWP
Uang saku peserta konsultasi publik150 oh x 30.000,00 = 4.500.000,00
Honor peserta kegiatan workshop penyusunan Perda RZWP
Uang saku peserta kegiatan workshop penyusunan Perda RZWP70 oh x 30.000,00 = 2.100.000,00"
1.05 . 2.05.01 . 15.29 . 5.2.3 ,Belanja Modal ,151850000,53850000,-98000000,-64.54,
1.05 . 2.05.01 . 15.29 . 5.2.3.27 ,Belanja Modal Pengadaan Buku/Kepustakaan ,151850000,53850000,-98000000,-64.54,
1.05 . 2.05.01 . 15.29 . 5.2.3.27.25 ,Belanja Modal Pengadaan Peta/Atlas/Globe ,151850000,53850000,-98000000,-64.54,"Pengadaan peta
Pengadaan peta  digital dan citra satelit wilayah pesisir Kabupaten Bantul1 paket x 52.000.000,00 = 52.000.000,00
Honor Pejabat Pembuat KomitmenHonor PPK1 o/p x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan Peta1 o/p x 300.000,00 = 300.000,00
Honor Tim Perencana Pengadaan PetaKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00
Anggota1 o/p x 200.000,00 = 200.000,00
Honor Tim Penerima/Pemeriksa BarangKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 16 ,Program Pemberdayaan Masyarakat Dalam Pengawasan dan Pengendalian Sumberdaya Kelautan,331250000,527630000,196380000,59.28,
2.05 . 2.05.01 . 16.02 ,Restocking di Perairan Umum ,97000000,297000000,200000000,206.19,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 16.02 . 5.2.1 ,Belanja Pegawai ,8280000,9455000,1175000,14.19,
2.05 . 2.05.01 . 16.02 . 5.2.1.01 ,Honorarium PNS ,8280000,9455000,1175000,14.19,
2.05 . 2.05.01 . 16.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,8280000,8280000,0,0,"Honor TIm Pelaksana Kegiatan
Ketua12 ob x 160.000,00 = 1.920.000,00
Sekretaris12 ob x 150.000,00 = 1.800.000,00
Anggota24 ob x 140.000,00 = 3.360.000,00
Staf Sekretariat12 ok x 100.000,00 = 1.200.000,00"
2.05 . 2.05.01 . 16.02 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,0,1175000,1175000,0,"Honor Tim Pengadaan Bibit IkanHonor PPK1 o/p x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan1 o/p x 300.000,00 = 300.000,00
Honor Ketua Tim Penerima/Pemeriksa1 o/p x 200.000,00 = 200.000,00
Honor Sekretaris Tim Penerima/Pemeriksa1 o/p x 175.000,00 = 175.000,00
Honor Anggota Tim Penerima/Pemeriksa1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 16.02 . 5.2.2 ,Belanja Barang dan Jasa ,88720000,287545000,198825000,224.1,
2.05 . 2.05.01 . 16.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1520000,2000000,480000,31.58,
2.05 . 2.05.01 . 16.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1520000,2000000,480000,31.58,"Belanja ATK
ATK dan Bahan Sarana Komputer1 Paket x 2.000.000,00 = 2.000.000,00"
2.05 . 2.05.01 . 16.02 . 5.2.2.02 ,Belanja Bahan/Material ,69200000,262045000,192845000,278.68,
