Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 02 . 07 ,Belanja Cindera Mata ,3000000,"Belanja cinderamata piala penghargaan
Belanja piala penghargaan juara lomba1 ls x 3.000.000,00 = 3.000.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,5400000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 03 . 12 ,Belanja Transportasi dan Akomodasi ,3600000,"Belanja sewa transportasi
Belanja sewa transportasi kegiatan test tour pendampingan desa wisata1 ls x 3.600.000,00 = 3.600.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1800000,"Belanja publikasi kegiatan Pendampingan Desa Wisata12 kl x 150.000,00 = 1.800.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,2190000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2190000,"Belanja penggandaan / fotokopi
Belanja fotokopi kegiatan pendampingan14,600 lb x 150,00 = 2.190.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1000000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,1000000,"Belanja sewa gedung/tempat
Belanja sewa tempat penilaian lomba1 ls x 1.000.000,00 = 1.000.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,25515000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,4062500,"Belanja makanan dan minuman rapat pendampingan
Belanja makan minum rapat pendampingan desa wisata150 oh x 20.000,00 = 3.000.000,00
Belanja snack minum rapat pendampingan desa wisata125 oh x 8.500,00 = 1.062.500,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 11 . 04 ,Belanja makanan dan minuman Lembur ,1000000,"Belanja makanan minuman lembur kegiatan pendampingan
Belanja makan minum lembur pendampingan desa wisata50 oh x 20.000,00 = 1.000.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,20452500,"Belanja makanan minuman pelaksanaan kegiatan
Belanja makan minum snack kegiatan lomba490 ok x 28.500,00 = 13.965.000,00
Belanja makan minum kegiatan workshop/sosialisasi desa wisata1 ls x 3.500.000,00 = 3.500.000,00
Belanja snack kegiatan workshop desa wisata1 ls x 850.000,00 = 850.000,00
Belanja makan minum snack kegiatan test tour desa wisata75 ok x 28.500,00 = 2.137.500,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,4500000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 14 . 11 ,Belanja Pakaian Kaos/Training ,4500000,"Belanja pakaian kaos
Belanja pakaian kaos peserta test tour1 ls x 4.500.000,00 = 4.500.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,35825000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,13225000,"Belanja perjalanan dinas dalam daerah pendampingan desa wisata
Belanja perjalanan dinas dalam kabupaten1 ls x 7.000.000,00 = 7.000.000,00
Belanja perjalanan dinas luar kabupaten1 ls x 6.225.000,00 = 6.225.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,22600000,"Belanja perjalanan dinas luar daerah keg. Pendampingan desa wisata 1 ls x 22.600.000,00 = 22.600.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 21 ,Belanja Jasa Konsultansi ,0,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 21 . 02 ,Belanja Jasa Konsultansi Perencanaan ,0,"Belanja jasa kajian Desa Wisata1 ls x 0,00 = 0,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",12900000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,4900000,"Honor narasumber / moderator / tenaga ahli
Honor narasumber worshop desa wisata8 oh/jpl x 500.000,00 = 4.000.000,00
Honor moderator workshop1 ok x 300.000,00 = 300.000,00
Honor notulis workshop1 ok x 100.000,00 = 100.000,00
Honor pemandu keg. test tour desa wisata2 oh x 250.000,00 = 500.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 35 . 02 ,Jasa Yuri Perlombaan/Pelatih ,8000000,"Honor yuri / penilai lomba
Honor penilai lomba desa wisata1 ls x 1.500.000,00 = 1.500.000,00
Honor penilai lomba pokdarwis1 ls x 1.500.000,00 = 1.500.000,00
Honor yuri / penilai lomba homestay1 ls x 5.000.000,00 = 5.000.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 36 ,Belanja Jasa Transport Petugas/Peserta ,2250000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 36 . 02 ,Honorarium Peserta Rapat/Sosialisasi ,2250000,"Honor peserta sosialisasi
Honor peserta workshop desa wisata75 oh x 30.000,00 = 2.250.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 37 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,36750000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 37 . 01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,36750000,"Hadiah juara Lomba Desa Wisata
Hadiah juara desa wisata mandiri1 ls/bjj x 6.000.000,00 = 6.000.000,00
Hadiah juara desa wisata tumbuh1 ls/bjj x 6.000.000,00 = 6.000.000,00
Hadiah juara desa wisata embrio1 ls/bjj x 6.000.000,00 = 6.000.000,00
Hadiah juara Lomba Pokdarwis1 ls/bjj x 6.000.000,00 = 6.000.000,00
Hadiah juara Lomba Homestay1 ls/bjj x 12.750.000,00 = 12.750.000,00"
2.04 . 1.17.01 . 17 . 11 ,Kerjasama Lembaga Kepariwisataan ,55500000,"Sumber Dana : 
Lokasi Kegiatan : Dalam dan Luar Kabupaten Bantul
Keluaran :  Meningkatnya jumlah kerjasama organisasi/lembaga kepariwisataan
Target:  4 koordinasi organisasi"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,55500000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,10875000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,10875000,"Belanja alat tulis kantor
Belanja ATK kegiatan rutin1 ls x 1.500.000,00 = 1.500.000,00
Belanja ATK peserta kegiatan375 ok x 25.000,00 = 9.375.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,1000000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1000000,"Belanja publikasi kegiatan5 kl x 200.000,00 = 1.000.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1207500,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1207500,"Belanja penggandaan / fotokopi
Belanja fotokopi kegiatan8,050 lb x 150,00 = 1.207.500,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,2500000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,2500000,"Belanja sewa tempat pertemuan
Belanja sewa gedung/tempat pertemuan5 kl x 500.000,00 = 2.500.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,13792500,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1680000,"Belanja makanan dan minuman rapat
Belanja makan minum rapat50 oh x 20.000,00 = 1.000.000,00
Belanja snack minum rapat80 oh x 8.500,00 = 680.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,12112500,"Belanja makanan dan minuman pelaksanaan kegiatan
Belanja snack minum kegiatan425 oh x 8.500,00 = 3.612.500,00
Belanja makan minum kegiatan425 oh x 20.000,00 = 8.500.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,7375000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,7375000,"Belanja perjalanan dinas dalam daerah
Perjalanan dinas dalam kabupaten1 ls x 4.000.000,00 = 4.000.000,00
Perjalanan dinas luar kabupaten1 ls x 3.375.000,00 = 3.375.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",7500000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,7500000,"Jasa Narasumber / Moderator / Penceramah
Honor narasumber / moderator15 o/k x 500.000,00 = 7.500.000,00"
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 36 ,Belanja Jasa Transport Petugas/Peserta ,11250000,
2.04 . 1.17.01 . 17 . 11 . 5 . 2 . 2 . 36 . 02 ,Honorarium Peserta Rapat/Sosialisasi ,11250000,"Honor Peserta Sosialisasi/Pertemuan
Honor peserta sosialisasi / pertemuan375 ok x 30.000,00 = 11.250.000,00"
,SURPLUS / (DEFISIT),-6662849700,
