1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 28 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair ,10000000,Pengadaan meja komputer,,,,,,,,,,,,
,,,2 unit x 2.500.000,00 = 5.000.000,0,,,,,,,,,,
,,,Pengadaan rak kayu,,,,,,,,,,,,
,,,1 unit x 5.000.000,00 = 5.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer ,17850000,,,,,,,,,,,,,
1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 29 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer ,12850000,Pengadaan personal komputer,,,,,,,,,,,,
,,,3 unit x 4.000.000,00 = 12.000.000,0,,,,,,,,,,
,,,Honorarium Tim Pengadaan Barang & Jasa,,,,,,,,,,,,
,,,Honor Pejabat Pembuat Komitmen,,,,,,,,,,,,
,,,1 o/p x 350.000,00 = 350.000,0,,,,,,,,,,
,,,Honor Pejabat Pengadaan,,,,,,,,,,,,
,,,1 o/p x 300.000,00 = 300.000,0,,,,,,,,,,
,,,Honor pemeriksa & penerima barang,,,,,,,,,,,,
,,,1 o/p x 200.000,00 = 200.000,0,,,,,,,,,,
1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 29 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Personal Komputer,5000000,Pengadaan printer,,,,,,,,,,,,
,,,2 unit x 2.500.000,00 = 5.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 30 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meja Dan Kursi Kerja/Rapat Pejabat,24250000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 30 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Kerja Pejabat ,19250000,Pengadaan Kursi Kerja,,,,,,,,,,,,
,,,Pengadaan kursi kerja ess. III,,,,,,,,,,,,
,,,4 unit x 1.500.000,00 = 6.000.000,0,,,,,,,,,,
,,,Pengadaan kursi kerja ess. IV,,,,,,,,,,,,
,,,9 unit x 1.250.000,00 = 11.250.000,0,,,,,,,,,,
,,,Pengadaan kursi kerja ess II,,,,,,,,,,,,
,,,1 unit x 2.000.000,00 = 2.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 02 . 34 . 5 . 2 . 3 . 30 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Rapat Pejabat ,5000000,,,,,,,,,,,,,
,,,Pengadaan kursi rapat,,,,,,,,,,,,
,,,10 unit x 500.000,00 = 5.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 06 ,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,26507500,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 ,Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD ,5374500,Sumber Dana : ,,,,,,,,,,,,
,,,Lokasi Kegiatan : Kab. Bantul,,,,,,,,,,,,
,,,Keluaran :  Tersusunnya dokumen LAKIP & Laporan Keuangan,,,,,,,,,,,,
,,,Target:  6 buku,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,5374500,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2614500,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,2614500,Belanja Alat Tulis Kantor,,,,,,,,,,,,
,,,1 ls x 2.614.500,00 = 2.614.500,0,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,2250000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2250000,Belanja Penggandaan,,,,,,,,,,,,
,,,15,000 lbr x 150,00 = 2.250.000,0,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,510000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,510000,Belanja Makanan dan Minuman Rapat,,,,,,,,,,,,
,,,60 ok x 8.500,00 = 510.000,0,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 ,Pendampingan Pelaksanaan Pemberian Hibah dan Bantuan Sosial ,21133000,Sumber Dana : ,,,,,,,,,,,,
,,,Lokasi Kegiatan : Kab. Bantul,,,,,,,,,,,,
,,,Keluaran :  Terlaksananya pengelolaan hibah dan bantuan sosial,,,,,,,,,,,,
,,,Target:  12 bulan,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 1 ,Belanja Pegawai ,4170000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 1 . 01 ,Honorarium PNS ,4170000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,4170000,Honor Tim Pengelola Hibah dan Bansos,,,,,,,,,,,,
,,,Penanggungjawab,,,,,,,,,,,,
,,,2 ok x 180.000,00 = 360.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,2 ok x 160.000,00 = 320.000,0,,,,,,,,,,
,,,Koordinator,,,,,,,,,,,,
,,,6 ok x 155.000,00 = 930.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,4 ok x 150.000,00 = 600.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,14 ok x 140.000,00 = 1.960.000,0,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,16963000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2700000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,2700000,Belanja alat tulis kantor,,,,,,,,,,,,
,,,1 ls x 2.700.000,00 = 2.700.000,0,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,2988000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2988000,Belanja Penggandaan,,,,,,,,,,,,
,,,19,920 lbr x 150,00 = 2.988.000,0,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,4075000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1710000,Belanja makanan dan minuman rapat,,,,,,,,,,,,
,,,jamuan snack,,,,,,,,,,,,
,,,60 ok x 8.500,00 = 510.000,0,,,,,,,,,,
,,,jamuan makan,,,,,,,,,,,,
,,,60 ok x 20.000,00 = 1.200.000,0,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,2365000,Belanja makanan dan minuman pelaksanaan kegiatan,,,,,,,,,,,,
,,,Jamuan snack,,,,,,,,,,,,
,,,90 ok x 8.500,00 = 765.000,0,,,,,,,,,,
,,,Jamuan makan,,,,,,,,,,,,
,,,80 ok x 20.000,00 = 1.600.000,0,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,7200000,,,,,,,,,,,,,
1.13 . 1.13.01 . 06 . 14 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,7200000,Propinsi DIY,,,,,,,,,,,,
,,,Gol. IV 10 ok x 70.000,00 = 700.000,0,,,,,,,,,,
,,,Gol. III 10 ok x 60.000,00 = 600.000,0,,,,,,,,,,
,,,Gol. II 10 ok x 50.000,00 = 500.000,0,,,,,,,,,,
,,,Kabupaten Bantul,,,,,,,,,,,,
,,,Gol. III 50 ok x 40.000,00 = 2.000.000,0,,,,,,,,,,
,,,Gol. II 30 ok x 30.000,00 = 900.000,0,,,,,,,,,,
,,,Gol. IV 50 ok x 50.000,00 = 2.500.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 ,Program Pemberdayaan Fakir Miskin, Komunitas Adat Terpencil (KAT) dan Penyandang Masalah Kesejahteraan Sosial (PMKS) Lainnya,580973750,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 ,Sosialisasi, pelaksanaan, pengendalian dan pengawasan bantuan bagi keluarga miskin,580973750,Sumber Dana : ,,,,,,,,,,
,,,Lokasi Kegiatan : Kab. Bantul,,,,,,,,,,,,
,,,Keluaran :  Terlaksananya sosialisasi, pelaksanaan,pengendalian dan pengawasan bantuan bagi Keluarga Miskin,,,,,,,,,,
,,,Target:  102.275 KK/RTS,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,42800000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 1 . 01 ,Honorarium PNS ,29280000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,29280000,Honorarium Tim Koordinasi PKH,,,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,4 Tw x 140.000,00 = 560.000,0,,,,,,,,,,
,,,Anggota Tim Kabupaten,,,,,,,,,,,,
,,,36 Tw x 125.000,00 = 4.500.000,0,,,,,,,,,,
,,,Anggota Tim Kecamatan,,,,,,,,,,,,
,,,68 Tw x 120.000,00 = 8.160.000,0,,,,,,,,,,
,,,Pembina,,,,,,,,,,,,
,,,4 Tw x 170.000,00 = 680.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,4 Tw x 160.000,00 = 640.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,4 Tw x 150.000,00 = 600.000,0,,,,,,,,,,
,,,Homorarium Tim Dalwas RS-RTLH,,,,,,,,,,,,
,,,Anggota Tim Kecamatan,,,,,,,,,,,,
,,,3 Ob x 100.000,00 = 300.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,3 Ob x 130.000,00 = 390.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,3 Ob x 125.000,00 = 375.000,0,,,,,,,,,,
,,,Anggota Tim Kabupaten,,,,,,,,,,,,
,,,9 Ob x 120.000,00 = 1.080.000,0,,,,,,,,,,
,,,Honorarium Seleksi Pendamping KUBE,,,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 org x 225.000,00 = 225.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,5 org x 200.000,00 = 1.000.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,1 org x 300.000,00 = 300.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 org x 250.000,00 = 250.000,0,,,,,,,,,,
,,,Honorarium Panitia seleksi & motivasi WRSE peserta PKH,,,,,,,,,,,,
,,,Honor panitia seleksi & motivasi WRSE peserta PKH,,,,,,,,,,,,
,,,5 kegiatan x 4 ok ,,,,,,,,,,,,
,,,20 ok x 70.000,00 = 1.400.000,0,,,,,,,,,,
,,,Honorarium kegiatan pelatihan ketrampilan WRSE peserta PKH,,,,,,,,,,,,
,,,Honor panitia pelatihan ketrampilan WRSE peserta PKH,,,,,,,,,,,,
,,,5 kegiatan x 2 hari x 4 org,,,,,,,,,,,,
,,,40 ok x 70.000,00 = 2.800.000,0,,,,,,,,,,
,,,Honorarium panitia kegiatan sosialisasi Raskin,,,,,,,,,,,,
,,,Honor panitia Sosialisasi Raskin,,,,,,,,,,,,
,,,1 kegiatan x 10 org,,,,,,,,,,,,
,,,10 ok x 70.000,00 = 700.000,0,,,,,,,,,,
,,,Honorarium panitia kegiatan pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,Honor pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,5 keg x 2 hari x 4 ok,,,,,,,,,,,,
,,,40 ok x 70.000,00 = 2.800.000,0,,,,,,,,,,
,,,Honorarium panitia kegiatan sosialisasi PKH,,,,,,,,,,,,
,,,Honor panitia sosialisasi PKH,,,,,,,,,,,,
,,,12 keg x 3 org,,,,,,,,,,,,
,,,36 ok x 70.000,00 = 2.520.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,13520000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 1 . 02 . 06 ,Honorarium Petugas Pendamping Kegiatan ,13520000,Honorarium pendamping pelaksanaan kegiatan Seleksi & motivasi Wanita Rawan Sosial Ekonomi (WRSE) ,,,,,,,,,,,,
,,,peserta PKH,,,,,,,,,,,,
,,,10 Ok x 70.000,00 = 700.000,0,,,,,,,,,,
,,,Pelatihan keterampilan WRSE peserta PKH,,,,,,,,,,,,
,,,20 Ok x 70.000,00 = 1.400.000,0,,,,,,,,,,
,,,Honorarium Tim Dalwas RS-RLTH,,,,,,,,,,,,
,,,- Anggota Tim Tingkat Desa (3 org x 3 bulan),,,,,,,,,,,,
,,,9 ob x 100.000,00 = 900.000,0,,,,,,,,,,
,,,Pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,20 Ok x 70.000,00 = 1.400.000,0,,,,,,,,,,
,,,Honorarium pendamping KUBE PKH,,,,,,,,,,,,
,,,6 org x 11 bulan,,,,,,,,,,,,
,,,66 Ob x 100.000,00 = 6.600.000,0,,,,,,,,,,
,,,Sosialisasi PKH,,,,,,,,,,,,
,,,12 keg x 3 org,,,,,,,,,,,,
,,,36 Ok x 70.000,00 = 2.520.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,538173750,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,14450000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,14450000,Belanja Alat Tulis Kantor,,,,,,,,,,,,
,,,Belanja ATK Dalwas pelaksanaan distribusi Raskin,,,,,,,,,,,,
,,,1 Ls x 3.000.000,00 = 3.000.000,0,,,,,,,,,,
,,,Belanja ATK Dalwas pelaksanaan PKH,,,,,,,,,,,,
,,,1 Ls x 4.000.000,00 = 4.000.000,0,,,,,,,,,,
,,,Belanja ATK Dalwas RS-RLTH,,,,,,,,,,,,
,,,1 Ls x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
,,,Belanja ATK sosialisasi kegiatan SKPD melalui media Massa,,,,,,,,,,,,
,,,1 Ls x 200.000,00 = 200.000,0,,,,,,,,,,
,,,Belanja ATK peserta pelatihan keterampilan WRSE peserta PKH ,,,,,,,,,,,,
,,,150 Paket x 15.000,00 = 2.250.000,0,,,,,,,,,,
,,,Belanja ATK peserta pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,200 Paket x 15.000,00 = 3.000.000,0,,,,,,,,,,
,,,Belanja ATK Dalwas pelaksanaan KUBE,,,,,,,,,,,,
,,,1 Ls x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,1500000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 02 . 18 ,Belanja Bahan Percontohan ,1500000,Belanja bahan percontohan,,,,,,,,,,,,
,,,Belanja bahan praktek pelatihan keterampilan WRSE peserta PKH,,,,,,,,,,,,
,,,5 Paket x 300.000,00 = 1.500.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,3200000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,3200000,Belanja Publikasi,,,,,,,,,,,,
,,,Sosialisasi kegiatan SKPD melalui media massa,,,,,,,,,,,,
,,,8 kali x 400.000,00 = 3.200.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,15009750,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,6660000,Belanja Cetak,,,,,,,,,,,,
,,,Cetak pedum Raskin,,,,,,,,,,,,
,,,120 eks x 24.000,00 = 2.880.000,0,,,,,,,,,,
,,,Cetak leaflet PKH,,,,,,,,,,,,
,,,1 rim x 900.000,00 = 900.000,0,,,,,,,,,,
,,,Cetak juklak Raskin,,,,,,,,,,,,
,,,120 eks x 24.000,00 = 2.880.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,8349750,Belanja Penggandaan,,,,,,,,,,,,
,,,Belanja penggandaan Dalwas pelaks. distribusi Raskin,,,,,,,,,,,,
,,,16,666 Lbr x 150,00 = 2.499.900,0,,,,,,,,,
,,,Belanja penggandaan dalwas pelaksanaan PKH,,,,,,,,,,,,
,,,26,666 Lbr x 150,00 = 3.999.900,0,,,,,,,,,
,,,Belanja penggandaan dalwas pelaksanaan KUBE,,,,,,,,,,,,
,,,5,000 Lbr x 150,00 = 750.000,0,,,,,,,,,
,,,Belanja penggandaan RS-RTLH,,,,,,,,,,,,
,,,3,333 Lbr x 150,00 = 499.950,0,,,,,,,,,
,,,Belanja penggandaan soal seleksi pendamping KUBE,,,,,,,,,,,,
,,,4,000 lbr x 150,00 = 600.000,0,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,3000000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,3000000,Belanja Sewa gedung/kantor/tempat,,,,,,,,,,,,
,,,Belanja sewa gedung dan perlengkapannya dalam rangka pelatihan pengembangan manajemen KUBE (5 lokasi x 2hari),,,,,,,,,,,,
,,,10 hari x 300.000,00 = 3.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,48624000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,12554000,Belanja Makan dan Minuman Rapat,,,,,,,,,,,,
,,,Belanja minuman dan snack rapat dalwas pelaksanaan distribusi Raskin,,,,,,,,,,,,
,,,385 dos x 8.500,00 = 3.272.500,0,,,,,,,,,,
,,,Belanja minum dan snack rapat dalwas pelaksanaan PKH,,,,,,,,,,,,
,,,714 dos x 8.500,00 = 6.069.000,0,,,,,,,,,,
,,,Belanja minum dan snack rapat dalwas KUBE,,,,,,,,,,,,
,,,150 dos x 8.500,00 = 1.275.000,0,,,,,,,,,,
,,,Belanja minum dan snack rapat dalwas RS-RTLH,,,,,,,,,,,,
,,,75 dos x 8.500,00 = 637.500,0,,,,,,,,,,
,,,Belanja makan minum rapat seleksi pendamping KUBE,,,,,,,,,,,,
,,,50 dos x 26.000,00 = 1.300.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,36070000,Belanja makan dan minum pelaksanaan kegiatan,,,,,,,,,,,,
,,,Belanja minum dan snack sosialisasi Raskin,,,,,,,,,,,,
,,,150 Dos x 8.500,00 = 1.275.000,0,,,,,,,,,,
,,,Belanja minum dan makan sosialisasi raskin,,,,,,,,,,,,
,,,150 Dos x 20.000,00 = 3.000.000,0,,,,,,,,,,
,,,Belanja minum dan snack sosialisasi PKH (50 org x 12 lokasi),,,,,,,,,,,,
,,,600 Dos x 8.500,00 = 5.100.000,0,,,,,,,,,,
,,,Belanja minum dan snack pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,490 Dos x 8.500,00 = 4.165.000,0,,,,,,,,,,
,,,Belanja minum dan makan pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,490 Dos x 20.000,00 = 9.800.000,0,,,,,,,,,,
,,,Belanja minum dan snack seleksi dan motivasi WRSE peserta PKH,,,,,,,,,,,,
,,,190 Dos x 8.500,00 = 1.615.000,0,,,,,,,,,,
,,,Belanja minum dan snack pelatihan keterampilan WRSE peserta PKH,,,,,,,,,,,,
,,,390 Dos x 8.500,00 = 3.315.000,0,,,,,,,,,,
,,,Belanja minum dan makan pelatihan keterampilan WRSE peserta PKH,,,,,,,,,,,,
,,,390 Dos x 20.000,00 = 7.800.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,38610000,,,,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,26860000,Kabupaten ke Kecamatan/Desa:,,,,,,,,,,,,
,,,Pengendalian dan Pengawasan Pelaksanaan Raskin,,,,,,,,,,,,
,,,Gol IV 7 Ok x 50.000,00 = 350.000,0,,,,,,,,,,
,,,Gol III 210 Ok x 40.000,00 = 8.400.000,0,,,,,,,,,,
,,,Gol II 7 Ok x 30.000,00 = 210.000,0,,,,,,,,,,
,,,Dalwas pelaksanaan PKH,,,,,,,,,,,,
,,,Gol III 100 Ok x 40.000,00 = 4.000.000,0,,,,,,,,,,
,,,Gol II 200 Ok x 30.000,00 = 6.000.000,0,,,,,,,,,,
,,,Gol IV 10 Ok x 50.000,00 = 500.000,0,,,,,,,,,,
,,,Dalwas pelaksanaan WRSE peserta PKH,,,,,,,,,,,,
,,,Gol III 30 Ok x 40.000,00 = 1.200.000,0,,,,,,,,,,
,,,Gol II 25 Ok x 30.000,00 = 750.000,0,,,,,,,,,,
,,,Gol IV 7 Ok x 50.000,00 = 350.000,0,,,,,,,,,,
,,,Dalwas pelaksanaan KUBE,,,,,,,,,,,,
,,,Gol III 22 Ok x 40.000,00 = 880.000,0,,,,,,,,,,
,,,Gol II 4 Ok x 30.000,00 = 120.000,0,,,,,,,,,,
,,,Gol IV 4 Ok x 50.000,00 = 200.000,0,,,,,,,,,,
,,,Dalwas pelaksanaan RS-RTLH,,,,,,,,,,,,
,,,Gol III 50 Ok x 40.000,00 = 2.000.000,0,,,,,,,,,,
,,,Gol II 5 Ok x 30.000,00 = 150.000,0,,,,,,,,,,
,,,Gol IV 5 Ok x 50.000,00 = 250.000,0,,,,,,,,,,
,,,Kabupaten ke Provinsi/Kabupaten/Kota Dalam Provinsi,,,,,,,,,,,,
,,,Gol III 15 Ok x 60.000,00 = 900.000,0,,,,,,,,,,
,,,Gol II 5 Ok x 50.000,00 = 250.000,0,,,,,,,,,,
,,,Gol IV 5 Ok x 70.000,00 = 350.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,11750000,Belanja perjalanan dinas luar daerah,,,,,,,,,,,,
,,,Lumpsum Gol III 5 oh x 1.550.000,00 = 7.750.000,0,,,,,,,,,,
,,,Transport pp Gol. III 2 kali x 2.000.000,00 = 4.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 35 ,Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan,413780000,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,38000000,Honorarium Narasumber/Moderator,,,,,,,,,,,,
,,,Seleksi & motivasi WRSE peserta PKH,,,,,,,,,,,,
,,,10 Jpl x 200.000,00 = 2.000.000,0,,,,,,,,,,
,,,Pelatihan keterampilan WRSE peserta PKH,,,,,,,,,,,,
,,,60 Jpl x 200.000,00 = 12.000.000,0,,,,,,,,,,
,,,Sosialisasi keg SKPD melalui media massa,,,,,,,,,,,,
,,,16 Ok x 75.000,00 = 1.200.000,0,,,,,,,,,,
,,,Sosialisasi raskin,,,,,,,,,,,,
,,,6 Jpl x 200.000,00 = 1.200.000,0,,,,,,,,,,
,,,Pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,60 Jpl x 200.000,00 = 12.000.000,0,,,,,,,,,,
,,,Sosialisasi PKH,,,,,,,,,,,,
,,,48 Jpl x 200.000,00 = 9.600.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,39900000,Honorarium Harian,,,,,,,,,,,,
,,,Biaya transport seleksi & motivasi WRSE peserta PKH,,,,,,,,,,,,
,,,150 Oh x 30.000,00 = 4.500.000,0,,,,,,,,,,
,,,Biaya transport pelatihan WRSE peserta PKH,,,,,,,,,,,,
,,,300 Oh x 30.000,00 = 9.000.000,0,,,,,,,,,,
,,,Biaya transport peserta pelatihan pengembangan manajemen KUBE,,,,,,,,,,,,
,,,400 Oh x 30.000,00 = 12.000.000,0,,,,,,,,,,
,,,Biaya transport peserta sosialisasi PKH,,,,,,,,,,,,
,,,480 Oh x 30.000,00 = 14.400.000,0,,,,,,,,,,
1.13 . 1.13.01 . 15 . 07 . 5 . 2 . 2 . 35 . 06 ,Jasa Tenaga Harian Lepas ,335880000,Honorarium tenaga harian lepas,,,,,,,,,,,,
,,,Upah tenaga angkut raskin,,,,,,,,,,,,
,,,11,196 Ob x 30.000,00 = 335.880.000,0,,,,,,,,,
1.13 . 1.13.01 . 16 ,Program Pelayanan dan Rehabilitasi Kesejahteraan Sosial ,1039359950,,,,,,,,,,,,,
1.13 . 1.13.01 . 16 . 07 ,Peningkatan kualitas pelayanan, sarana, dan prasarana rehabilitasi ,91400000,Sumber Dana : APBD,,,,,,,,,,
,kesejahteraan sosial bagi PMKS,,Lokasi Kegiatan : kabupaten Bantul,,,,,,,,,,,,
,,,Keluaran :  Meningkatnya pelayanan rehabilitasi bagi PMKS,,,,,,,,,,,,
,,,Target:  70 orang,,,,,,,,,,,,
1.13 . 1.13.01 . 16 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,7590000,,,,,,,,,,,,,
1.13 . 1.13.01 . 16 . 07 . 5 . 2 . 1 . 01 ,Honorarium PNS ,7590000,,,,,,,,,,,,,
1.13 . 1.13.01 . 16 . 07 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,7590000,APBD,,,,,,,,,,,,
,,,Honorarium pelaksana kegiatan pelayanan rehabilitasi PMKS,,,,,,,,,,,,
,,,Anggota 3 orang,,,,,,,,,,,,
,,,30 ob x 100.000,00 = 3.000.000,0,,,,,,,,,,
,,,Pengarah/penasehat,,,,,,,,,,,,
