Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.02 . 15 . 03,Penambahan ruang kelas sekolah,499050000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terwujudnya bangunan ruang kelas
Target     :  3 paket"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 1,Belanja Pegawai,3850000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 1 . 01,Honorarium PNS,3850000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honor tim teknis pelaksana kegiatan0 keg x 0,00 = 0,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,3850000,"APBD  
 Honor tim pengadaan barang dan jasaPPK1 org x 1.000.000,00 = 1.000.000,00
panitia pengadaan barang1 tim/bjj x 1.950.000,00 = 1.950.000,00
penerima barang dan hasil pekerjaan1 tim/bjj x 900.000,00 = 900.000,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,495200000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,450000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,450000,"APBD  
 Belanja ATK kegiatan1 keg x 450.000,00 = 450.000,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,150000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,150000,"APBD  
 Belanja penggandaan laporan dan fotocopy1,000 lbr x 150,00 = 150.000,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2580000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2580000,"APBD 
  Belanja makan minum rapat129 dus x 20.000,00 = 2.580.000,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,2850000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,2850000,"APBD  
 belanja perjalanan dinas dalam daerah
gol IV25 org x 50.000,00 = 1.250.000,00
gol III25 org x 40.000,00 = 1.000.000,00
gol II20 org x 30.000,00 = 600.000,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 21,Belanja Jasa Konsultansi,39170000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 21 . 02,Belanja Jasa Konsultansi Perencanaan,39170000,"APBD   
honor konsultan perencana1 tim/bjj x 24.170.000,00 = 24.170.000,00
honor konsultan pengawas1 tim/bjj x 15.000.000,00 = 15.000.000,00"
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 23,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga,450000000,
1.01 . 1.01.02 . 15 . 03 . 5 . 2 . 2 . 23 . 01,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat,450000000,"APBD   
belanja barang yang akan diserahkan kepada masyarakatKB PKK Kabupaten Bantul2 unit x 150.000.000,00 = 300.000.000,00
TK Aisyiyah Khotijah Bangunjiwo1 unit x 150.000.000,00 = 150.000.000,00
TK Pamardisiwi Greges Kretek Bantul0 unit x 150.000.000,00 = 0,00
KBTKIT Tasfid As Salam Srigading Sanden0 unit x 150.000.000,00 = 0,00
TK ABA Gunturgeni Poncosari Srandakan0 unit x 150.000.000,00 = 0,00"
1.01 . 1.01.02 . 15 . 60,Pengembangan data dan informasi Pendidikan Anak Usia Dini,79260000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  terwujudnya dokumen data pendidikan anak usia dini
Target     :  1 kegiatan"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD
   Honorarium panitia pelaksana kegiatan0 kegiatan x 0,00 = 0,00"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2,Belanja Barang dan Jasa,79260000,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1420000,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1420000,"APBD  
 Belanja ATK kegiatan1 kegiatan x 1.420.000,00 = 1.420.000,00"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3300000,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3300000,"APBD   
Belanja penggandaan kegiatan22,000 lembar x 150,00 = 3.300.000,00"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,17540000,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4000000,"APBD 
  Belanja makan dan minuman rapat200 orang x 20.000,00 = 4.000.000,00"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,13540000,"APBD 
  Belanja makanan dan minuman pelaksanaan kegiatan400 orang x 28.500,00 = 11.400.000,00
Belanja Makanan dan Minuman Pelaksanaan Kegiatan Pendataan Pusat107 org x 20.000,00 = 2.140.000,00"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",57000000,
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,6000000,"APBD
   Jasa nara sumber16 jpl x 250.000,00 = 4.000.000,00
Jasa Narasumber (Keg. Pendataan Pusat)10 jpl x 200.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 15 . 60 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,51000000,"APBD 
  Jasa petugas pengumpul/validasi dataJasa petugas validasi data1 kegiatan x 4.000.000,00 = 4.000.000,00
Jasa petugas pengumpul data (60 org x2 bln)120 orang x 250.000,00 = 30.000.000,00
Jasa petugas pengumpul data kegiatan pendataan pusat (34 org x 2 bln)68 ob x 250.000,00 = 17.000.000,00"
1.01 . 1.01.02 . 15 . 62,"Pengembangan kurikulum, bahan ajar dan model pembelajaran Pendidikan Anak Usia Dini",557000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terwujudnya pengembangan kurikulum dan bahan ajar PAUD
Target     :  500 pendidik"
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honor panitia pelaksana kegiatan0 keg/bjj x 0,00 = 0,00"
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2,Belanja Barang dan Jasa,557000000,
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,5200000,
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,5200000,"APBD 
  Belanja ATK sekretariat panitia kegiatan
ATK sekretariat1 keg x 1.800.000,00 = 1.800.000,00
ATK di 17 kecamatan1 keg x 3.400.000,00 = 3.400.000,00"
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,4800000,
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4800000,"APBD 
  Belanja MMR90 org x 20.000,00 = 1.800.000,00
Belanja MMKBelanja Makan minum kegiatan150 org x 20.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",547000000,
1.01 . 1.01.02 . 15 . 62 . 5 . 2 . 2 . 35 . 09,Jasa Petugas Lapangan,547000000,"APBD   
honor tim penyusun kurikulum dan rencana kerja TK ( 1.814 x 2 bln )3,628 ob x 150.000,00 = 544.200.000,00
honor tim pendamping ( 14 x 2 x Rp. 100.000,- )28 ob x 100.000,00 = 2.800.000,00"
1.01 . 1.01.02 . 15 . 66,"Monitoring, evaluasi Pendidikan Anak Usia Dini",0,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya monitoring PAUD
Target     :  100 lembaga"
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2,Belanja Barang dan Jasa,0,
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,0,
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,0,"APBD   
Belanja ATK0 keg x 362.500,00 = 0,00"
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,0,
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,0,"APBD   
Belanja penggandaan/fotocopy0 keg x 800.000,00 = 0,00"
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,0,
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,0,"APBD  
 Belanja makan minum rapat Pengawas, Penilik, Mitra PAUD0 dus x 8.500,00 = 0,00"
1.01 . 1.01.02 . 15 . 66 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,0,"APBD  
 belanja makan minum kegiatanbelanja makan minum kegiatan pengawas, penilik,mitra PAUD0 dus x 20.000,00 = 0,00"
1.01 . 1.01.02 . 15 . 67,"Peningkatan minat, bakat, dan kreatifitas anak usia dini",161785000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya kegiatan kreatifitas, minat, dan bakan anak
Target     :  250 siswa"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD  
 Honor panitia pelaksana kegiatan
honor panitia lomba gugus0 keg x 2.995.000,00 = 0,00
honor panitia lomba peningkatan minat dan kreatifitas lembaga, guru dan siswa PAUD0 keg x 2.225.000,00 = 0,00
honor panitia lomba bunda PAUD0 keg x 2.995.000,00 = 0,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2,Belanja Barang dan Jasa,161785000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,10322000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,10322000,"APBD 
  belanja ATK
ATK lomba gugus1 keg x 2.122.000,00 = 2.122.000,00
ATK lomba minat bakat dan kreatifitas PAUD1 keg x 3.000.000,00 = 3.000.000,00
ATK lomba sain,seni dan LSS TK PAUD1 keg x 3.700.000,00 = 3.700.000,00
ATK lomba Bunda PAUD1 keg x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 02,Belanja Bahan/Material,15025000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,4725000,"APBD   
Belanja Trophi Penghargaan Lomba
Lomba Gugus1 keg x 375.000,00 = 375.000,00
Lomba Kreatifitas Guru1 keg x 1.875.000,00 = 1.875.000,00
Lomba Kreatifitas Siswa1 keg x 1.650.000,00 = 1.650.000,00
Lomba Sains, Seni, LSS TK PAUD1 keg x 825.000,00 = 825.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,10300000,"APBD   
Belanja alat-alat dan perlengkapan17 paket/keg x 500.000,00 = 8.500.000,00
belanja spanduk lomba gugus, LSS, kreatifitas.3 biji x 300.000,00 = 900.000,00
belanja dokumentasi/shooting1 keg x 500.000,00 = 500.000,00
belanja publikasi melalui media cetak / elektronik1 keg x 400.000,00 = 400.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6543000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6543000,"APBD
   belanja penggandaanbelanja
 penggandaaan lomba gugus PAUD1 keg x 2.200.000,00 = 2.200.000,00
belanja penggandaan lomba kreatifitas1 keg x 1.093.000,00 = 1.093.000,00
belanja penggandaan untuk lomba seni, sain dan LSS TK PAUD1 keg x 1.250.000,00 = 1.250.000,00
belanja penggandaan lomba BUnda PAUD1 keg x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,27620000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,9600000,"APBD
   belanja makan minum rapat
MMR lomba gugus60 org x 20.000,00 = 1.200.000,00
MMR lomba kreatifitas lembaga,guru,siswa60 org x 20.000,00 = 1.200.000,00
MMR lomba sain, seni, LSS TK PAUD60 org x 20.000,00 = 1.200.000,00
MMR lomba bunda PAUD300 org x 20.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,18020000,"APBD  
 belanja makan minum pelaksanaan kegiatan
MMK lomba gugus306 org x 20.000,00 = 6.120.000,00
MMK lomba kreatifitas lembaga,guru, siswa230 org x 20.000,00 = 4.600.000,00
MMK lomba sain,seni, LSS TK PAUD65 org x 20.000,00 = 1.300.000,00
MMK lomba bunda paud300 org x 20.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,40350000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,40350000,"APBD 
  Belanja perjalanan dinas luar daerah
perjalanan dinas luar daerah  untuk maju lomba gugus tingkat propinsi dan nasional1 keg x 13.000.000,00 = 13.000.000,00
perjalanan dinas luar daerah untuk maju lomba kreatifitas, seni, sain dan LSS TK PAUD ke propinsi dan nasional1 keg x 13.600.000,00 = 13.600.000,00
perjalanan dinas luar daerah matu tingkat propinsi dan nasional lomba bunda paud1 keg x 13.750.000,00 = 13.750.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",35000000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1000000,"APBD   
Honor narasumber  Bunda PAUD
honor narasumber Bunda PAUD4 org x 250.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,34000000,"APBD  
 Honor yuri lombalomba gugus PAUD1 keg x 22.100.000,00 = 22.100.000,00
lomba kreatifitas lembaga,guru,siswa1 keg x 3.300.000,00 = 3.300.000,00
lomba sain,seni,LSS TK PAUD1 keg x 3.600.000,00 = 3.600.000,00
lomba bunda PAUD1 keg x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,26925000,
1.01 . 1.01.02 . 15 . 67 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,26925000,"APBD  
 Hadiah perlombaan
lomba gugus1 keg x 9.000.000,00 = 9.000.000,00
lomba kreatifitas guru1 keg x 1.500.000,00 = 1.500.000,00
lomba kreatifitas siswa1 keg x 1.500.000,00 = 1.500.000,00
lomba sain,seni TK PAUD1 keg x 2.425.000,00 = 2.425.000,00
lomba LSS Maju tingkat DIY dan NAsional1 keg x 7.500.000,00 = 7.500.000,00
Lomba gugus tingkat DIY / Nasional1 keg x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.02 . 15 . 71,Pemberdayaan Lembaga PAUD,107120000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Tersalurnya bantuan operasional
Target     :  3 lembaga"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 1,Belanja Pegawai,3015000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 1 . 01,Honorarium PNS,3015000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,3015000,"APBD   
honor panitia kegiatan
honor panitia kegiatan kunjungan pembinaan DPC GOPTKI Bantul0 keg/bjj x 880.000,00 = 0,00
Honor panitia kegiatan HAN DPC GOPTKI Bantul1 keg/bjj x 880.000,00 = 880.000,00
Honor panitia kegiatan Seminar pendidikan TK. DPC GOPTKI Bantul1 keg/bjj x 880.000,00 = 880.000,00
Honor panitia kegiatan sosialisasi PTK1 keg/bjj x 375.000,00 = 375.000,00
Honor panitia kegiatan diklat pengelola pendidik PAUD1 keg/bjj x 880.000,00 = 880.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2,Belanja Barang dan Jasa,104105000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6105000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6105000,"APBD   Belanja ATK Kegiatan
Belanja ATK kegiatan kunjungan pembinaan DPC GOPTKI1 keg x 400.000,00 = 400.000,00
Belanja ATK peringatan HAN DPC GOPTKI1 keg x 400.000,00 = 400.000,00
Belanja ATK sekretariat seminar pendidikan TK DPC GOPTKI1 keg x 500.000,00 = 500.000,00
Belanja ATK Sosialisasi PTK1 keg x 355.000,00 = 355.000,00
Belanja ATK DPRt GOPTKI di 17 kecamatan17 keg x 250.000,00 = 4.250.000,00
Belanja ATK kegiatan diklat pengelola pendidik PAUD1 keg x 200.000,00 = 200.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,3000000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,2000000,"APBD   
Belanja Sertifikat/piagam
Belanja sertifikat sosialisasi PTK50 lbr x 5.000,00 = 250.000,00
Belanja sertifikat seminar pendidik TK300 lbr x 5.000,00 = 1.500.000,00
Belanja sertifikat diklat pengelola pendidik PAUD50 lbr x 5.000,00 = 250.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,1000000,"APBD   
Belanja dekorasi5 keg x 200.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1425000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1425000,"APBD  
 Belanja penggandaan / fotocopy
Belanja Penggandaan/fotocopy9,500 lbr x 150,00 = 1.425.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,46325000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,22300000,"APBD 
  Belanja makan minum rapat
Belanja makan minum rapat kunjungan pembinaan DPC GOPTKI30 dus x 20.000,00 = 600.000,00
Belanja makan minum rapat peringatan HAN  DPC GOPTKI60 dus x 20.000,00 = 1.200.000,00
Belanja makan minum rapat seminar pendidikan TK  DPC GOPTKI60 dus x 20.000,00 = 1.200.000,00
Belanja makan minum rapat sosialisasi PTK35 dus x 20.000,00 = 700.000,00
Belanja makan minum rapat di 17 kecamatan850 dus x 20.000,00 = 17.000.000,00
Belanja makan minum rapat Diklat Pengelola Pendidik PAUD30 dus x 20.000,00 = 600.000,00
Belanja makan minim rapat kunjungan kerja luar daerah DPC GOPTKI50 dus x 20.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,24025000,"APBD   
Belanja makan minum kegiatan
Belanja makan minum kegiatan kunjungan pembinaan DPC GOPTKI140 dus x 20.000,00 = 2.800.000,00
Belanja makan minum kegiatan peringatan HAN DPC GOPTKI500 dus x 20.000,00 = 10.000.000,00
Belanja makan minum kegiatan seminar pendidikan TK DPC GOPTKI300 dus x 20.000,00 = 6.000.000,00
Belanja makan minum kegiatan sosialisasi PTK55 dus x 20.000,00 = 1.100.000,00
Belanja makan minum kegiatan diklat pengelola dan pendidik PAUD165 dus x 25.000,00 = 4.125.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,27500000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,27500000,"APBD   

Belanja perjalanan dinas luar daerahBelanja perjalanan dinas luar daerah DPC GOPTKI1 keg x 27.500.000,00 = 27.500.000,00"
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",19750000,
1.01 . 1.01.02 . 15 . 71 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,19750000,"APBD   Belanja jasa Narasumber/moderator/tenaga ahli
Honor narasumber kunjungan pembinaan DPC GOPTKI6 jpl x 250.000,00 = 1.500.000,00
Honor narasumber peringatan HAN DPC GOPTKI5 jpl x 250.000,00 = 1.250.000,00
Honor narasumber seminar pendidikan TK6 jpl x 400.000,00 = 2.400.000,00
Honor Narasumber kegiatan sosialisasi PTK4 jpl x 250.000,00 = 1.000.000,00
Honor narasumber kegiatan Pengelola Pendidik PAUD48 jpl x 250.000,00 = 12.000.000,00
Honor moderator kunjungan pembinaan DPC GOPTKI1 keg x 600.000,00 = 600.000,00
Honor moderator peringatan HAN DPC GOPTKI1 keg x 200.000,00 = 200.000,00
Honor moderator seminar pendidikan TK1 keg x 200.000,00 = 200.000,00
Honor moderator Sosialisasi PTK1 keg x 150.000,00 = 150.000,00
Honor moderator kegiatan Diklat pengelola pendidik PAUD1 keg x 450.000,00 = 450.000,00"
1.01 . 1.01.02 . 15 . 73,Diklat dasar pendidik PAUD Non Formal,47500000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya diklat dasar bagi pendidik PAUD Non Formal
Target     :  50 org"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD 
  Honor panitia kegiatan diklat dasar0 tim/bjj x 1.500.000,00 = 0,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2,Belanja Barang dan Jasa,47500000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6430000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6430000,"APBD 
  Belanja ATK Sekretariat1 keg x 1.930.000,00 = 1.930.000,00ATK Peserta kegiatan diklat60 paket x 75.000,00 = 4.500.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,1200000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,700000,"APBD   Belanja sertifikat100 lbr x 7.000,00 = 700.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,500000,"APBD   Belanja publikasi2 keg x 250.000,00 = 500.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4050000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4050000,"APBD   belanja cetak/penggandaan/fotocopy27,000 lbr x 150,00 = 4.050.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,3600000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,3600000,"APBD   Sewa gedung/ruang pertemuan/ruang rapat6 hari x 600.000,00 = 3.600.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,17220000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1050000,"APBD  
 Belanja makan minum rapat60  dus x 17.500,00 = 1.050.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,16170000,"APBD  
 Belanja makan minum kegiatan420 dus x 38.500,00 = 16.170.000,00"
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",15000000,
1.01 . 1.01.02 . 15 . 73 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,15000000,"APBD
   Honor narasumber & moderator
Honor narasumber60 jpl x 200.000,00 = 12.000.000,00
Honor moderator30 orang x 100.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 15 . 76,Pelatihan Kepala Sekolah PAUD Formal (Taman Kanak-kanak),16925000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya diklat
Target     :  50 orang"
1.01 . 1.01.02 . 15 . 76 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 15 . 76 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 15 . 76 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD  
 Honorarium Tim Pelaksana Kegiatan
Honor tim pelaksana kegiatan0 keg x 1.290.000,00 = 0,00"
1.01 . 1.01.02 . 15 . 76 . 5 . 2 . 2,Belanja Barang dan Jasa,16925000,
1.01 . 1.01.02 . 15 . 76 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3865000,
