Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,33440000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1500000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,31940000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,13000000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 14 . 03 ,Belanja Pakaian Batik Tradisional ,13000000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,4000000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,4000000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,6000000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,6000000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,17400000,,,,
1.20 . 1.20.03 . 33 . 15 . 5 . 2 . 2 . 28 . 01 ,Belanja Hadiah Atas Prestasi ,17400000,,,,
1.20 . 1.20.03 . 33 . 16 ,Pembinaan dan Evaluasi Desa Binaan Keluarga Sakinah (DBKS) ,12499850,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,12499850,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,45000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,45000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,24850,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,24850,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,2620000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,450000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,1170000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,500000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 10 . 09 ,Belanja Sewa Perlengkapan dan Peralatan Kantor Lain ,500000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,6060000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,360000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,5700000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,3750000,,,,
1.20 . 1.20.03 . 33 . 16 . 5 . 2 . 2 . 28 . 01 ,Belanja Hadiah Atas Prestasi ,3750000,,,,
1.20 . 1.20.03 . 42 ,"Program Pengembangan Komunikasi  Informatika dan Media Massa ",1158829500,,,,
1.20 . 1.20.03 . 42 . 02 ,Pengelolaan Situs Pemerintah Kab.Kulon Progo (www.kulonprogokab.go.id),10000000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 1 ,Belanja Pegawai ,9845000,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,9845000,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 1 . 02 . 04 ,Honorarium Tim ,9845000,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,155000,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,74500,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,74500,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,17500,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,17500,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,63000,,,,
1.20 . 1.20.03 . 42 . 02 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,63000,,,,
1.20 . 1.20.03 . 42 . 03 ,Penyelenggaraan Expo Manunggal Fair ,14701900,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,14701900,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,601900,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,601900,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,1500000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1500000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,3750000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,3400000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,350000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,1800000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,1800000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,7050000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1650000,,,,
1.20 . 1.20.03 . 42 . 03 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,5400000,,,,
1.20 . 1.20.03 . 42 . 04 ,Penyelenggaraan Media Center Kulon Progo ,63540300,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 1 ,Belanja Pegawai ,18320000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 1 . 01 ,Honorarium PNS ,8320000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,8320000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,10000000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,10000000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,45220300,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,900300,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,900300,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,17500000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 03 . 01 ,Belanja Telepon ,3600000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 03 . 06 ,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit ,9000000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,2400000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,2500000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,3600000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,3600000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 08 ,Belanja Sewa Sarana Mobilitas ,9000000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 08 . 01 ,Belanja Sewa Sarana Mobilitas Darat ,9000000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,7020000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,300000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,6720000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,4980000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,4980000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2220000,,,,
1.20 . 1.20.03 . 42 . 04 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2220000,,,,
1.20 . 1.20.03 . 42 . 05 ,"Pengelolaan Jaringan Komputer  Server dan Koneksi Internet ",567229100,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 1 ,Belanja Pegawai ,2551000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 1 . 01 ,Honorarium PNS ,1975000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,1975000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 1 . 03 ,Uang Lembur ,576000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,576000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,558028100,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,948600,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,948600,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,495000000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 03 . 06 ,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit ,495000000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,262500,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,262500,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,60000000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 10 . 09 ,Belanja Sewa Perlengkapan dan Peralatan Kantor Lain ,60000000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,1817000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,648000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1169000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 3 ,Belanja Modal ,6650000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer ,6650000,,,,
1.20 . 1.20.03 . 42 . 05 . 5 . 2 . 3 . 29 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Jaringan ,6650000,Belanja Modal pengadaan peralatan jaringan komputer POE "5 unit x 80.000 00 = 400.000 00" Power adaptor 24 volt (24 POW) "5 unit x 100.000 00 = 500.000 00" Kabel UTP AMP STP cat5e "1 rol x 1.950.000 00 = 1.950.000 00" Antena solid parabolic 5 GHz 21 dbi "1 unit x 1.700.000 00 = 1.700.000 00" Wallmounted rack 8UABBA "1 rol x 2.100.000 00 = 2.100.000 00",,,
1.20 . 1.20.03 . 42 . 07 ,Penyelenggaraan Layanan Pengadaan Barang/Jasa Pemerintah Secara Elektronik,83097200,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,20189000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 01 ,Honorarium PNS ,18650000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,17250000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 01 . 05 ,Honorarium Penyelenggaraan Kegiatan ,1400000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,675000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 02 . 04 ,Honorarium Tim ,675000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 03 ,Uang Lembur ,864000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,864000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,62908200,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1427700,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1427700,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,8640000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 03 . 06 ,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit ,8640000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,262500,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,262500,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,36000000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,36000000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2268000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,972000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1296000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,14310000,,,,
1.20 . 1.20.03 . 42 . 07 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,14310000,,,,
1.20 . 1.20.03 . 42 . 09 ,"Pengumpulan  Pengolahan  dan Pengelolaan  Informasi ",12228000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 1 ,Belanja Pegawai ,7680000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 1 . 01 ,Honorarium PNS ,7680000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,7680000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,4548000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,588000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,588000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3960000,,,,
1.20 . 1.20.03 . 42 . 09 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3960000,,,,
1.20 . 1.20.03 . 42 . 10 ,Penyebarluasan informasi melalui pemberitaan media massa ,370000000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Prog,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 1 ,Belanja Pegawai ,9870000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 1 . 01 ,Honorarium PNS ,9870000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,9870000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,360130000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,3260000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,3260000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,265100000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,2600000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,262500000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,63540000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,63000000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,540000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3840000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3840000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,11590000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,7680000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,3910000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,12800000,,,,
1.20 . 1.20.03 . 42 . 10 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,12800000,,,,
1.20 . 1.20.03 . 42 . 12 ,Penyusunan Amanat Pimpinan Daerah ,8233000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 12 . 5 . 2 . 1 ,Belanja Pegawai ,7040000,,,,
1.20 . 1.20.03 . 42 . 12 . 5 . 2 . 1 . 01 ,Honorarium PNS ,7040000,,,,
1.20 . 1.20.03 . 42 . 12 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,7040000,,,,
1.20 . 1.20.03 . 42 . 12 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,1193000,,,,
1.20 . 1.20.03 . 42 . 12 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1193000,,,,
1.20 . 1.20.03 . 42 . 12 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1193000,,,,
1.20 . 1.20.03 . 42 . 13 ,Penyelenggaraan Forum Dialog Publik ,9800000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 1 ,Belanja Pegawai ,1250000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,1250000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,1250000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,8550000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2458250,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,2458250,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,2620000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,720000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1900000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,351750,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,351750,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2100000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2100000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,320000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,320000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,700000,,,,
1.20 . 1.20.03 . 42 . 13 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,700000,,,,
1.20 . 1.20.03 . 42 . 14 ,Penyebarluasan Informasi melalui Media Perturna/Media Tradisional ,20000000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,20000000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,577500,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,577500,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,10025000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,600000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,2200000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,7225000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,52500,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,52500,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,6225000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,375000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,600000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,1500000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 10 . 08 ,Belanja Sewa Panggung ,2250000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 10 . 09 ,Belanja Sewa Perlengkapan dan Peralatan Kantor Lain ,1500000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3120000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,960000,,,,
1.20 . 1.20.03 . 42 . 14 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",2160000,,,,
1.20 . 1.20.03 . 44 ,Program Penguatan Akuntabilitas Kinerja Pemerintah Daerah ,194431050,,,,
1.20 . 1.20.03 . 44 . 04 ,Penyusunan Laporan Kinerja Pemerintah Daerah ,54209100,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 1 ,Belanja Pegawai ,2940000,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 1 . 03 ,Uang Lembur ,2940000,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,2940000,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,51269100,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1239100,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1239100,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,15000000,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,15000000,,,,
1.20 . 1.20.03 . 44 . 04 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,6425000,,,,
