Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,
1.22 . 1.22.01 . 21.07 . 5.2.1.03 ,Uang Lembur ,0,7200000,7200000,0,
1.22 . 1.22.01 . 21.07 . 5.2.1.03.01 ,Uang Lembur PNS ,0,7200000,7200000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2 ,Belanja Barang dan Jasa ,0,115789400,115789400,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,0,2360400,2360400,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,0,2360400,2360400,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.03 ,Belanja Jasa Kantor ,0,50000000,50000000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.03.36 ,Belanja Jasa Penyusunan Naskah Akademik ,0,50000000,50000000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,0,9000000,9000000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.06.02 ,Belanja Penggandaan ,0,9000000,9000000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,0,23832000,23832000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,0,5400000,5400000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,0,18432000,18432000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.15 ,Belanja Perjalanan Dinas ,0,30597000,30597000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,0,5000000,5000000,0,
1.22 . 1.22.01 . 21.07 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,0,25597000,25597000,0,
1.22 . 1.22.01 . 21.08 ,Pembinaan Pengelolaan Keuangan Desa ,0,58061950,58061950,0,Sumber Dana : Lokasi Kegiatan : Lingkup Kabupaten
1.22 . 1.22.01 . 21.08 . 5.2.1 ,Belanja Pegawai ,0,18450000,18450000,0,
1.22 . 1.22.01 . 21.08 . 5.2.1.01 ,Honorarium PNS ,0,8790000,8790000,0,
1.22 . 1.22.01 . 21.08 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,0,8790000,8790000,0,
1.22 . 1.22.01 . 21.08 . 5.2.1.02 ,Honorarium Non PNS ,0,8700000,8700000,0,
1.22 . 1.22.01 . 21.08 . 5.2.1.02.03 ,Honorarium Harian ,0,8700000,8700000,0,
1.22 . 1.22.01 . 21.08 . 5.2.1.03 ,Uang Lembur ,0,960000,960000,0,
1.22 . 1.22.01 . 21.08 . 5.2.1.03.01 ,Uang Lembur PNS ,0,960000,960000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2 ,Belanja Barang dan Jasa ,0,39611950,39611950,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,0,1354000,1354000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,0,1354000,1354000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,0,6727950,6727950,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.06.01 ,Belanja Cetak ,0,652500,652500,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.06.02 ,Belanja Penggandaan ,0,6075450,6075450,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,0,19290000,19290000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,0,1080000,1080000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,0,2160000,2160000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",0,16050000,16050000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.15 ,Belanja Perjalanan Dinas ,0,6240000,6240000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,0,3600000,3600000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,0,2640000,2640000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,0,6000000,6000000,0,
1.22 . 1.22.01 . 21.08 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,0,6000000,6000000,0,
1.11 . 1.22.01 . 21 ,Program Peningkatan Kualitas Hidup dan Perlindungan Perempuan dan Anak,600000000,602045000,2045000,0.34,
1.11 . 1.22.01 . 21.01 ,Perlindungan Perempuan dan Anak Korban Kekerasan,100000000,102045000,2045000,2.05,Sumber Dana : Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo
1.11 . 1.22.01 . 21.01 . 5.2.1 ,Belanja Pegawai ,34265000,34265000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.1.01 ,Honorarium PNS ,13065000,13065000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,13065000,13065000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.1.02 ,Honorarium Non PNS ,21200000,21200000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.1.02.03 ,Honorarium Harian ,18950000,18950000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.1.02.04 ,Honorarium Tim ,2250000,2250000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2 ,Belanja Barang dan Jasa ,65735000,67780000,2045000,3.11,
1.11 . 1.22.01 . 21.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2257650,2257650,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1318650,1318650,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.01.05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih,939000,939000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.02 ,Belanja Bahan/Material ,1525000,1525000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,725000,725000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.02.06 ,Belanja Bahan Percontohan ,800000,800000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.03 ,Belanja Jasa Kantor ,5000000,5000000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.03.25 ,Belanja Jasa Penyelesaian Perkara ,5000000,5000000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1720350,2645350,925000,53.77,
1.11 . 1.22.01 . 21.01 . 5.2.2.06.01 ,Belanja Cetak ,0,700000,700000,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.06.02 ,Belanja Penggandaan ,1720350,1945350,225000,13.08,
1.11 . 1.22.01 . 21.01 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,0,400000,400000,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.10.05 ,Belanja Sewa Tenda ,0,400000,400000,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,17712000,19152000,1440000,8.13,
1.11 . 1.22.01 . 21.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,9000000,10440000,1440000,16,
1.11 . 1.22.01 . 21.01 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",2880000,2880000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.11.07 ,Balanja Makanan dan Minuman Harian Umum ,5832000,5832000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,12020000,11300000,-720000,-5.99,
1.11 . 1.22.01 . 21.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4320000,3600000,-720000,-16.67,
1.11 . 1.22.01 . 21.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,7700000,7700000,0,0,Perjalanan Dinas Luar daerah
1.11 . 1.22.01 . 21.01 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,25500000,25500000,0,0,
1.11 . 1.22.01 . 21.01 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,25500000,25500000,0,0,
1.11 . 1.22.01 . 21.02 ,Penyediaan Makanan Tambahan bagi Anak Sekolah,500000000,500000000,0,0,Sumber Dana : Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo
1.11 . 1.22.01 . 21.02 . 5.2.1 ,Belanja Pegawai ,16790000,16790000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.1.01 ,Honorarium PNS ,9765000,9765000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,9765000,9765000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.1.02 ,Honorarium Non PNS ,7025000,7025000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.1.02.03 ,Honorarium Harian ,6125000,6125000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.1.02.04 ,Honorarium Tim ,900000,900000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2 ,Belanja Barang dan Jasa ,483210000,483210000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1038400,1038400,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1038400,1038400,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,6683600,6683600,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.06.02 ,Belanja Penggandaan ,6683600,6683600,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,457248000,457248000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,7320000,7320000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.11.06 ,"Belanja Makanan dan Minuman Tambahan bagi Balita, Anak Sekolah dan Lansia",449928000,449928000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,18240000,18240000,0,0,
1.11 . 1.22.01 . 21.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,18240000,18240000,0,0,
1.22 . 1.22.01 . 25 ,"Program Penataan, Penguasaan, Pemilikan, Penggunaan dan Pemanfaatan Tanah",1164954150,1202798150,37844000,3.25,
1.22 . 1.22.01 . 25.02 ,Penyediaan Tempat/Tanah untuk Fasilitas Umum,1164954150,1202798150,37844000,3.25,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 25.02 . 5.2.1 ,Belanja Pegawai ,1600000,1600000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.1.03 ,Uang Lembur ,1600000,1600000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.1.03.01 ,Uang Lembur PNS ,1600000,1600000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2 ,Belanja Barang dan Jasa ,1163354150,1201198150,37844000,3.25,
1.22 . 1.22.01 . 25.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1788800,1788800,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1788800,1788800,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,3134700,3134700,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.06.02 ,Belanja Penggandaan ,3134700,3134700,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1141650650,1179494650,37844000,3.31,
1.22 . 1.22.01 . 25.02 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,1141650650,1179494650,37844000,3.31,
1.22 . 1.22.01 . 25.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,7500000,7500000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1500000,1500000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,6000000,6000000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,9280000,9280000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,8560000,8560000,0,0,
1.22 . 1.22.01 . 25.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,720000,720000,0,0, Perjalanan Dinas Luar Daerah
1.12 . 1.22.01 . 26 ,Program penatalayanan data informasi dan dokumentasi KB-KS,21572300,21572300,0,0,
1.12 . 1.22.01 . 26.04 ,Pelaksanaan Pendataan Keluarga Sejahtera ,21572300,21572300,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.12 . 1.22.01 . 26.04 . 5.2.1 ,Belanja Pegawai ,5330000,5330000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.1.01 ,Honorarium PNS ,3130000,3130000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3130000,3130000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.1.02 ,Honorarium Non PNS ,2200000,2200000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.1.02.03 ,Honorarium Harian ,2200000,2200000,0,0,Honorarium petugas data tingkat desa
1.12 . 1.22.01 . 26.04 . 5.2.2 ,Belanja Barang dan Jasa ,16242300,16242300,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,7368300,7368300,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,7368300,7368300,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,810000,810000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.2.06.02 ,Belanja Penggandaan ,810000,810000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,8064000,8064000,0,0,
1.12 . 1.22.01 . 26.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,8064000,8064000,0,0,
1.12 . 1.22.01 . 27 ,Program Ketahanan Ekonomi Keluarga ,131766500,147508070,15741570,11.95,
1.12 . 1.22.01 . 27.04 ,Revitalisasi Kader Bina Keluarga Sejahtera (BKS),77189900,77189900,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.12 . 1.22.01 . 27.04 . 5.2.1 ,Belanja Pegawai ,14356000,14356000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.1.01 ,Honorarium PNS ,1480000,1480000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1480000,1480000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.1.02 ,Honorarium Non PNS ,12300000,12300000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.1.02.03 ,Honorarium Harian ,12300000,12300000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.1.03 ,Uang Lembur ,576000,576000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.1.03.01 ,Uang Lembur PNS ,576000,576000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2 ,Belanja Barang dan Jasa ,62833900,62833900,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1928900,1928900,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1928900,1928900,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.03 ,Belanja Jasa Kantor ,1350000,1350000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.03.13 ,Belanja Dokumentasi ,300000,300000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.03.14 ,Belanja Dekorasi ,1050000,1050000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,3187000,3187000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.06.01 ,Belanja Cetak ,1062000,1062000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.06.02 ,Belanja Penggandaan ,2125000,2125000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,18948000,18948000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,648000,648000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,540000,540000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",17760000,17760000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,11670000,11670000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4380000,4380000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,7290000,7290000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,4500000,4500000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,4500000,4500000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,21250000,21250000,0,0,
1.12 . 1.22.01 . 27.04 . 5.2.2.28.01 ,Belanja Hadiah atas Prestasi ,21250000,21250000,0,0,
1.12 . 1.22.01 . 27.05 ,Pembinaan Kelompok UPPKS ,36014600,42506170,6491570,18.02,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.12 . 1.22.01 . 27.05 . 5.2.1 ,Belanja Pegawai ,4780000,6908000,2128000,44.52,
1.12 . 1.22.01 . 27.05 . 5.2.1.01 ,Honorarium PNS ,1480000,1480000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1480000,1480000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.1.02 ,Honorarium Non PNS ,3300000,5300000,2000000,60.61,
1.12 . 1.22.01 . 27.05 . 5.2.1.02.03 ,Honorarium Harian ,3300000,5300000,2000000,60.61,
1.12 . 1.22.01 . 27.05 . 5.2.1.03 ,Uang Lembur ,0,128000,128000,0,
1.12 . 1.22.01 . 27.05 . 5.2.1.03.01 ,Uang Lembur PNS ,0,128000,128000,0,
1.12 . 1.22.01 . 27.05 . 5.2.2 ,Belanja Barang dan Jasa ,31234600,35598170,4363570,13.97,
1.12 . 1.22.01 . 27.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,782200,827150,44950,5.75,
1.12 . 1.22.01 . 27.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,782200,827150,44950,5.75,
1.12 . 1.22.01 . 27.05 . 5.2.2.02 ,Belanja Bahan/Material ,0,864620,864620,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,0,864620,864620,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.03 ,Belanja Jasa Kantor ,600000,1060000,460000,76.67,
1.12 . 1.22.01 . 27.05 . 5.2.2.03.13 ,Belanja Dokumentasi ,300000,400000,100000,33.33,
1.12 . 1.22.01 . 27.05 . 5.2.2.03.14 ,Belanja Dekorasi ,300000,660000,360000,120,Belanja Dekorasi Seleksi dan Pelatihan
1.12 . 1.22.01 . 27.05 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,842400,842400,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.06.02 ,Belanja Penggandaan ,842400,842400,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,0,930000,930000,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.10.07 ,Belanja Sewa Perlengkapan dan Peralatan Kantor lain,0,930000,930000,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,9360000,11424000,2064000,22.05,
1.12 . 1.22.01 . 27.05 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,0,144000,144000,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,6960000,6960000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",2400000,4320000,1920000,80,
1.12 . 1.22.01 . 27.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,12400000,12400000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,830000,830000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,11570000,11570000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2400000,2400000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2400000,2400000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,4850000,4850000,0,0,
1.12 . 1.22.01 . 27.05 . 5.2.2.28.01 ,Belanja Hadiah atas Prestasi ,4850000,4850000,0,0,
1.12 . 1.22.01 . 27.06 ,Pendampingan dan Pembinaan Kelompok Asuh Keluarga Binangun (KAKB),18562000,27812000,9250000,49.83,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.12 . 1.22.01 . 27.06 . 5.2.1 ,Belanja Pegawai ,4980000,5280000,300000,6.02,
1.12 . 1.22.01 . 27.06 . 5.2.1.01 ,Honorarium PNS ,2980000,3280000,300000,10.07,
1.12 . 1.22.01 . 27.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,2980000,3280000,300000,10.07,
1.12 . 1.22.01 . 27.06 . 5.2.1.02 ,Honorarium Non PNS ,2000000,2000000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.1.02.03 ,Honorarium Harian ,2000000,2000000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.2 ,Belanja Barang dan Jasa ,13582000,22532000,8950000,65.9,
1.12 . 1.22.01 . 27.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,946000,946000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,946000,946000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.2.03 ,Belanja Jasa Kantor ,250000,300000,50000,20,
1.12 . 1.22.01 . 27.06 . 5.2.2.03.13 ,Belanja Dokumentasi ,100000,150000,50000,50,Belanja Dokumentasi
1.12 . 1.22.01 . 27.06 . 5.2.2.03.14 ,Belanja Dekorasi ,150000,150000,0,0,Belanja Dekorasi
1.12 . 1.22.01 . 27.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,606000,606000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.2.06.02 ,Belanja Penggandaan ,606000,606000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,10080000,16560000,6480000,64.29,
1.12 . 1.22.01 . 27.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,10080000,16560000,6480000,64.29,
1.12 . 1.22.01 . 27.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,500000,2920000,2420000,484,
1.12 . 1.22.01 . 27.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,500000,2920000,2420000,484,
1.12 . 1.22.01 . 27.06 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1200000,1200000,0,0,
1.12 . 1.22.01 . 27.06 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1200000,1200000,0,0,
,SURPLUS / (DEFISIT) ,-14486430713,-15359138816,-872708103,6.02,
