Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 02 . 24 . 5 . 2 . 2 . 05 . 01,Belanja Jasa Service,5400000,"APBD
 Belanja servis kendaraan roda dua
Biaya servis kendaraan roda dua40 Bh x 35.000,00 = 1.400.000,00
Biaya servis kendaraan roda empat4 Bh x 1.000.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 02 . 24 . 5 . 2 . 2 . 05 . 02,Belanja Penggantian Suku Cadang,20000000,"APBD 
Belanja suku cadangPembelian suku cadang kendaraan roda dua40 Bh x 100.000,00 = 4.000.000,00
Pembelian suku cadang kendaraan roda empat4 Bh x 4.000.000,00 = 16.000.000,00"
1.01 . 1.01.01 . 02 . 24 . 5 . 2 . 2 . 05 . 03,Belanja Bahan Bakar Minyak/Gas Dan Pelumas,133400000,"APBD 
Belanja bahan bakar minyakOperasional dinas9,920 Ltr x 10.000,00 = 99.200.000,00
Operasional UPT3,060 Ltr x 10.000,00 = 30.600.000,00
Belanja pelumas dinas1 Bjj x 3.600.000,00 = 3.600.000,00"
1.01 . 1.01.01 . 05,Program Peningkatan Kapasitas Sumber Daya Aparatur,337182150,
1.01 . 1.01.01 . 05 . 04,Penilaian angka kredit pejabat fungsional,27436000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Nilai angka kredit bagi pejabat fungsional
Target : 2 periode"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 1,Belanja Pegawai,10256000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 1 . 01,Honorarium PNS,7316000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,7316000,"Pendapatan Asli Daerah (P A D)
 honor Tim PAK (diberikan 2 kali setahum)Honor Tim PAK1 Bjj x 7.316.000,00 = 7.316.000,00"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 1 . 03,Uang Lembur,2940000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,2940000,"Pendapatan Asli Daerah (P A D) 
Uang LemburUng Lembur1 Ls x 2.940.000,00 = 2.940.000,00"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2,Belanja Barang dan Jasa,17180000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3975000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3975000,"Pendapatan Asli Daerah (P A D)
 Belanja Alat Tulis KantorBelanja ATK1 Ls x 3.975.000,00 = 3.975.000,00"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3000000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3000000,"Pendapatan Asli Daerah (P A D)
 Biaya penggandaan/ fotocopy20,000 lembar x 150,00 = 3.000.000,00"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,10205000,
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3500000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan Minum Rapat200 Org x 17.500,00 = 3.500.000,00"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,3330000," Makan Minum Lembur Kegiatan PAK
Makan Minum Lembur222 Org x 15.000,00 = 3.330.000,00"
1.01 . 1.01.01 . 05 . 04 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,3375000," Makan minum Kegiatan Penilaian PAK150 Org x 22.500,00 = 3.375.000,00"
1.01 . 1.01.01 . 05 . 09,Verifikasi data sertifikasi guru dalam jabatan,202383000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Data usulan profesi tenaga pendidik
Target : 3 Kegiatan/Periode"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 1,Belanja Pegawai,10368000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 1 . 01,Honorarium PNS,8608000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,8608000,"Pendapatan Asli Daerah (P A D)
 HR TIM PelaksanaHonor Tim Sosialisasi1 BJJ x 8.608.000,00 = 8.608.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 1 . 03,Uang Lembur,1760000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1760000," Uang Lembur persiapan sosialisasi pencairan tunjangan sertifikasi
Uang lembur persiapan sosialisasi1 Ls x 1.760.000,00 = 1.760.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2,Belanja Barang dan Jasa,192015000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,5895000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,5895000," Belanja Alat Tulis Kantor
Belanja ATK1 Ls x 5.895.000,00 = 5.895.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6000000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6000000," Belanja penggandaan
Belanja Penggandaan/ fotocopy40,000 lembar x 150,00 = 6.000.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,9600000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 10 . 01,Belanja Sewa Meja Kursi,9600000," Sewa meja kursi""Sewa meja kursi. taplak 400 X 4 Hari X 4 Kegiatan""4,800 buah x 2.000,00 = 9.600.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,146520000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3500000," Belanja Makan Minum Rapat
Belanja makan dan minum rapat200 Org x 17.500,00 = 3.500.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1920000," Makan Minum Lembur
MML128 Org x 15.000,00 = 1.920.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,141100000," Makan minum Kegiatan Sosialisasi sertifikasi
""MMK sosialisasi Pencairan tunjangan sertifikasi: 4150 Orang X 4 kegiatan X Rp. 8.500,-""16,600 Orang x 8.500,00 = 141.100.000,00"
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",24000000,
1.01 . 1.01.01 . 05 . 09 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,24000000,"Pendapatan Asli Daerah (P A D) 
- Honor narasumber sosialisai sertifikasi
Honor Narasumber sosialisasi sertifikasi96 JPL x 250.000,00 = 24.000.000,00"
1.01 . 1.01.01 . 05 . 11,Pengembangan Kapasitas Sumberdaya Aparatur,57040000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Kegiatan Penilaian kinerja kepala sekolah
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 1,Belanja Pegawai,11840000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 1 . 01,Honorarium PNS,8440000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,8440000,"Pendapatan Asli Daerah (P A D)
 Honorarium Tim Evaluasi Kinerja Kepala Sekolah
Honorarium Tim1 Ls x 8.440.000,00 = 8.440.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 1 . 03,Uang Lembur,3400000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,3400000,"Pendapatan Asli Daerah (P A D) 
Uang lembur Kegiatan Evaluasi Kinerja Kepala Sekolah
Uang lembur1 Ls x 3.400.000,00 = 3.400.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2,Belanja Barang dan Jasa,45200000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2900000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2900000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis KantorATK1 Ls x 2.900.000,00 = 2.900.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4500000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4500000,"Pendapatan Asli Daerah (P A D) 
Belanja penggandaan/ fotocopy kegiatan evaluasi kinerja kepala sekolahpenggandaan/ fotocopy30,000 lembar x 150,00 = 4.500.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,16200000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4725000,"Pendapatan Asli Daerah (P A D) 
Belanja makan minum rapat kegiatan evaluasi kinerja kepala sekolahMakan minum Rapat270 Org x 17.500,00 = 4.725.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,3375000,"Pendapatan Asli Daerah (P A D) 
Belanja makan minum lembur kegiatan evaluasi kinerja kepala sekolahMakan Minum Lembur225 Org x 15.000,00 = 3.375.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8100000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan Minum Kegiatan Evaluasi Kinerja Kepala SekolahMakan Minum Kegiatan360 Org x 22.500,00 = 8.100.000,00"
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,21600000,
1.01 . 1.01.01 . 05 . 11 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,21600000,"Pendapatan Asli Daerah (P A D)
 Perjalanan Dinas Dalam Daerah ke KecamatanPerjalanan Dinas dalam daerah1 Ls x 21.600.000,00 = 21.600.000,00"
1.01 . 1.01.01 . 05 . 15,Evaluasi Karya Ilmiah Jabatan Fungsional,50323150,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : terlaksananya penilaian karya ilmiah bagi pejabat fungsional
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 1,Belanja Pegawai,5820000,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 1 . 01,Honorarium PNS,4200000,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,4200000,"Pendapatan Asli Daerah (P A D)
 Honor Tim Pelaksana KegiatanHonor Tim Karya Ilmiah (diberikan 2 kali setahun)1 BJJ x 4.200.000,00 = 4.200.000,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 1 . 03,Uang Lembur,1620000,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1620000," Uang lembur kegiatan penilaian Karya ilmiah
Uang lembur1 Ls x 1.620.000,00 = 1.620.000,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2,Belanja Barang dan Jasa,44503150,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3673150,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3673150,"Pendapatan Asli Daerah (P A D)
 Belanka alat Tulis KantorATK1 Ls x 3.673.150,00 = 3.673.150,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4500000,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4500000,"Pendapatan Asli Daerah (P A D)
 Belanja penggandaan/ fotocopyBelanja penggandaan30,000 lembar x 150,00 = 4.500.000,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,7530000,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3000000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum Rapat kegiatan Penilaian Karya Ilmiah
MMR200 Org x 15.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1830000,"Pendapatan Asli Daerah (P A D)
 Belanja Makan Minum Lembur
MML122 Org x 15.000,00 = 1.830.000,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2700000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan Minum Kegiatan Penilaian Karya Ilmiah
MMK120 Org x 22.500,00 = 2.700.000,00"
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",28800000,
1.01 . 1.01.01 . 05 . 15 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,28800000,"Pendapatan Asli Daerah (P A D) 
Honor Tenaga ahli/ Tim Penilai Karya ilmiah
Honor tim Penilai Karya Ilmiah384 JPL x 75.000,00 = 28.800.000,00"
1.01 . 1.01.01 . 06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,102480250,
1.01 . 1.01.01 . 06 . 01,Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD,4740000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Penyusunan Laporan Penyusunan Laporan Kerja dan Realisasi SKPD
Target : 1 dokumen"
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 1,Belanja Pegawai,1040000,
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 1 . 03,Uang Lembur,1040000,
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1040000,"Pendapatan Asli Daerah (P A D) 
Uang Lembur1 ls x 1.040.000,00 = 1.040.000,00"
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2,Belanja Barang dan Jasa,3700000,
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,475000,
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,475000,"Pendapatan Asli Daerah (P A D) 
ATKATK Pelaksanaan1 ls x 475.000,00 = 475.000,00"
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1250000,
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1250000,"Pendapatan Asli Daerah (P A D)
 Foto Copy10,000 lembar x 125,00 = 1.250.000,00"
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,1975000,
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,225000,"Pendapatan Asli Daerah (P A D) 
MMR30 orang x 7.500,00 = 225.000,00"
1.01 . 1.01.01 . 06 . 01 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1750000,"Pendapatan Asli Daerah (P A D) 
MML100 orang x 17.500,00 = 1.750.000,00"
1.01 . 1.01.01 . 06 . 08,"Penyusunan laporan keuangan, barang, kepegawaian, dan ketatausahaan",97740250,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersedianya laporan keuangan barang kepegawaian dan ketatausahaan
Target : 1 dokumen"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 1,Belanja Pegawai,19900000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 1 . 01,Honorarium PNS,10000000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,7000000,"APBD
 HR Panitia pelaksana kegiatan
HR Tim Verifikasi BMD1 Bjj x 6.000.000,00 = 6.000.000,00
HR Panitia Rakerda1 Bjj x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 1 . 01 . 06,Honor Pengelola Keuangan dan Barang,3000000,"APBD 
HR Narasumber12 JPL x 250.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 1 . 03,Uang Lembur,9900000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,9900000,"APBD
 Uang lembur PNS
Uang lembur lap keuangan, kepeg dan aset1 LS x 9.900.000,00 = 9.900.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2,Belanja Barang dan Jasa,77840250,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,10690250,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,10690250,"APBD 
Belanja ATK
ATK Peserta rakerda70 set x 60.000,00 = 4.200.000,00
ATK Laporan keu, kepeg dan aset1 ls x 6.490.250,00 = 6.490.250,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,250000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,250000," Belanja dekorasi
Belanja dekorasi/backdrop keg rakerda1 ls x 250.000,00 = 250.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,8700000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,8700000,"APBD
 Belanja pengandaan
Belanja pengandaan fc lap keu, kepeg dan aset58,000 lbr x 150,00 = 8.700.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,16500000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,2500000,"APBD 
Belanja sewa ruang
Belanja sewa ruang rapat pertemuan2 hr x 1.250.000,00 = 2.500.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 07 . 05,Belanja Sewa Kamar Hotel/Penginapan,14000000,"APBD 
belanja sewa kamar
belanja sewa kamar/ penginapan35 Kamar x 400.000,00 = 14.000.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 08,Belanja Sewa Sarana Mobilitas,10000000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 08 . 01,Belanja Sewa Sarana Mobilitas Darat,10000000,"APBD 
Belanja sewa sarana mobilitas
Belanja sewa sarana mobilitas darat4 hr x 2.500.000,00 = 10.000.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,27500000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,10000000,"APBD
 Belanja makan dan minum
Belanja makan dan minum lembur lap keu, kepeg dan aset1 Ls x 10.000.000,00 = 10.000.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,17500000,"APBD 
belanja makan minum pelaksanaan kegiatan
makan minum rakerda140 oh x 125.000,00 = 17.500.000,00"
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",4200000,
1.01 . 1.01.01 . 06 . 08 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,4200000,"APBD 
Uang saku peserta rakerda140 Oh x 30.000,00 = 4.200.000,00"
1.01 . 1.01.01 . 16,Program Wajib Belajar Pendidikan Dasar Sembilan Tahun,44162074800,
1.01 . 1.01.01 . 16 . 03,Penambahan ruang kelas sekolah,1262650000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terbangunnya Ruang Kelas SD
Target : 12 ruang"
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 1,Belanja Pegawai,3000000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 1 . 01,Honorarium PNS,3000000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,3000000," Honor PPK3 ob x 300.000,00 = 900.000,00
Honor Tim Sekretariat
Hr. Tim Sekretariat15 ob x 140.000,00 = 2.100.000,00"
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,3550000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1000000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1000000," Belanja ATK1 ls x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2550000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2550000," Penggandaan/Fotokopi20,400 lbr x 125,00 = 2.550.000,00"
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 3,Belanja Modal,1256100000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 3 . 49,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,1256100000,
1.01 . 1.01.01 . 16 . 03 . 5 . 2 . 3 . 49 . 10,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan,1256100000," Pembangunan Ruang Kelas Baru10 ruang x 120.000.000,00 = 1.200.000.000,00
Belanja Konsultasi Perencana1 ls x 32.500.000,00 = 32.500.000,00
Hr. Pejabat Pengadaan Konsultan Perencana1 or x 300.000,00 = 300.000,00
Hr. Pejabat Pengadaan Konsultan Pengawas1 or x 300.000,00 = 300.000,00
Belanja Konsultansi Pengawasan1 ls x 17.500.000,00 = 17.500.000,00
Hr. Panitia Pengadaan Barang dan Jasa1 bjj x 2.750.000,00 = 2.750.000,00
Hr. Tim PHO1 bjj x 2.750.000,00 = 2.750.000,00"
1.01 . 1.01.01 . 16 . 10,Pembangunan ruang unit kesehatan sekolah,846456000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Pembangunan Gedung UKS
Target : 1 gedung"
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 1,Belanja Pegawai,3300000,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 1 . 01,Honorarium PNS,3300000,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,3300000," Honor Panitia Pelaksana Kegiatan
Honor PPK3 bl x 300.000,00 = 900.000,00
Honor tim sekretariat4 bl x 600.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 2,Belanja Barang dan Jasa,23684500,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 2 . 02,Belanja Bahan/Material,23684500,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,23684500," Belanja Modal Pengadaan AC split 2 PKAC split 2 PK1 bh x 11.462.800,00 = 11.462.800,00
Belanja Modal Pengadaan AC split 1 1/2 PKAC split 1 1/2 PK1 bh x 7.761.700,00 = 7.761.700,00
Belanja Modal Pengadaan Filing cabinetFiling cabinet2 bh x 2.230.000,00 = 4.460.000,00"
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3,Belanja Modal,819471500,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3 . 28,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,6515500,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3 . 28 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair,6515500," Pengadaan Meubelair
Pengadaan sofa meja tamu1 set x 6.515.500,00 = 6.515.500,00"
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3 . 49,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,678536000,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3 . 49 . 06,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Kesehatan,678536000," Belanja Modal Gedung dan BangunanBongkar Bekas Bangunan1 ls x 33.000.000,00 = 33.000.000,00
Honor Pejabat Konsultasi Pengawas1 or x 300.000,00 = 300.000,00
Belanja Penggandaan6,000 lb x 150,00 = 900.000,00
Belanja ATK1 ls x 1.876.000,00 = 1.876.000,00
Honor Panitia Pengadaan barang dan Jasa1 ls x 4.000.000,00 = 4.000.000,00
Honor Tim PHO1 ls x 2.000.000,00 = 2.000.000,00
Honor Pejabat Konsultan Perencana1 or x 300.000,00 = 300.000,00
Pembangunan Gedung UKS1 unit x 566.160.000,00 = 566.160.000,00
Belanja Konsultasi Perencana1 ls x 40.000.000,00 = 40.000.000,00
Belanja Konsultasi Pengawasan1 ls x 30.000.000,00 = 30.000.000,00"
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3 . 88,Belanja Modal Aset Tetap Lainnya - Pengadaan Tanaman,134420000,
1.01 . 1.01.01 . 16 . 10 . 5 . 2 . 3 . 88 . 04,Belanja Modal Aset Tetap Lainnya - Pengadaan Tanaman Hias,134420000," Pembuatan Pagar, Lanscsape dan TamanPekerjaan 
Pembuatan Pagar, Lanscape dan Taman1 ls x 134.420.000,00 = 134.420.000,00"
1.01 . 1.01.01 . 16 . 70,"Pembinaaan minat, bakat, dan kreativitas siswa",350000000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Lomba
Target : 10 lomba"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 1,Belanja Pegawai,32650000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 1 . 01,Honorarium PNS,32650000,
