Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.02 . 1.02.01 . 46.08 . 5.2.2.06.02 ,Belanja Penggandaan ,300000.00,300000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.20 ,Belanja Pemeliharaan ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.20.03 ,Belanja pemeliharaan Alat Kesehatan ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.3 ,Belanja Modal ,1600000.00,1600000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.3.10 ,Belanja Modal Pengadaan Peralatan Kantor ,1250000.00,1250000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.3.10.11 ,Belanja Modal Pengadaan Tabung Pemadam Kebakaran,1250000.00,1250000.00,0.00,0.00,"Tabung pemadam kebakaran untuk UPTD Lab. Kesehatan
1 buah x 1.250.000,00 = 1.250.000,00"
1.02 . 1.02.01 . 46.08 . 5.2.3.11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,350000.00,350000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.3.11.13 ,Belanja Modal Pengadaan Ex Haus Fan ,350000.00,350000.00,0.00,0.00,"Exhause fan
1 bh x 350.000,00 = 350.000,00"
1.02 . 1.02.01 . 46.09 ,Pengelolaan Obat dan Perbekalan Kesehatan ,13200050.00,13200050.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.09 . 5.2.1 ,Belanja Pegawai ,4500000.00,4500000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.1.01 ,Honorarium PNS ,2700000.00,2700000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,2700000.00,2700000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.1.03 ,Uang Lembur ,1800000.00,1800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.1.03.01 ,Uang Lembur PNS ,1800000.00,1800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2 ,Belanja Barang dan Jasa ,8700050.00,8700050.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,744750.00,744750.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,744750.00,744750.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,465300.00,465300.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.06.02 ,Belanja Penggandaan ,465300.00,465300.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4790000.00,4790000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1890000.00,1890000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2900000.00,2900000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2700000.00,2700000.00,0.00,0.00,
1.02 . 1.02.01 . 46.09 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2700000.00,2700000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 ,Perijinan dan Pemantauan Pelayanan Kesehatan Swasta,22954000.00,22954000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.10 . 5.2.1 ,Belanja Pegawai ,5310000.00,5310000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.1.01 ,Honorarium PNS ,5310000.00,5310000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5310000.00,5310000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2 ,Belanja Barang dan Jasa ,17644000.00,17644000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,779850.00,779850.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,779850.00,779850.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1209150.00,1209150.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.06.01 ,Belanja Cetak ,300000.00,300000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.06.02 ,Belanja Penggandaan ,909150.00,909150.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4225000.00,4225000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4225000.00,4225000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.15 ,Belanja Perjalanan Dinas ,11430000.00,11430000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,10630000.00,10630000.00,0.00,0.00,
1.02 . 1.02.01 . 46.10 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 ,"Pengadaan, Pembangunan dan Rehabilitasi Sarana dan Prasarana Pelayanan Kesehatan",5568787612.00,7594153922.00,2025366310.00,36.37,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.12 . 5.2.1 ,Belanja Pegawai ,17732000.00,17732000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.1.01 ,Honorarium PNS ,17220000.00,17220000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,17220000.00,17220000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.1.03 ,Uang Lembur ,512000.00,512000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.1.03.01 ,Uang Lembur PNS ,512000.00,512000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2 ,Belanja Barang dan Jasa ,32950900.00,32950900.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2374900.00,2374900.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2374900.00,2374900.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.03 ,Belanja Jasa Kantor ,300000.00,300000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.03.13 ,Belanja Dokumentasi ,300000.00,300000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1560000.00,1560000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.06.02 ,Belanja Penggandaan ,1560000.00,1560000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6516000.00,6516000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,576000.00,576000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5940000.00,5940000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.15 ,Belanja Perjalanan Dinas ,22200000.00,22200000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,10000000.00,10000000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,12200000.00,12200000.00,0.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.3 ,Belanja Modal ,5518104712.00,7543471022.00,2025366310.00,36.70,
1.02 . 1.02.01 . 46.12 . 5.2.3.03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor,0.00,487783950.00,487783950.00,0.00,
1.02 . 1.02.01 . 46.12 . 5.2.3.03.10 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Ambulans,0.00,487783950.00,487783950.00,0.00,"Belanja Modal Pengadaan alat-alat angkutan  darat bermotor Ambulans 
Mobil Ambulans 1 unit x 485.000.000,00 = 485.000.000,00 
Administrasi Pengadaan 0  x 0,00 = 0,00 
PPK 1 orang/bulan x 300.000,00 = 300.000,00 
Pejabat Pemeriksa/Penerima 1 orang/bulan x 250.000,00 = 250.000,00 
Pejabat Pengadaan 1 orang/bulan x 250.000,00 = 250.000,00 
Kertas HVS 70 gr folio 3 rim x 45.000,00 = 135.000,00 
Snelhecter plastik folio 1 buah x 6.950,00 = 6.950,00 
Stopmap plastik 4 buah x 6.500,00 = 26.000,00 
Stopmap kertas 5 buah x 800,00 = 4.000,00 
Penggandaan 3,000 lbr x 225,00 = 675.000,00 
jilid 5 keg/eks x 15.000,00 = 75.000,00 
Makanan minuman rapat 0  x 0,00 = 0,00 
Makan minum rapat pengadaan 7 orang/kali x 18.000,00 = 126.000,00 
Makan minum rapat pekerjaan 5 org/kali x 18.000,00 = 90.000,00 
Makan minum rapat pembukaan dokumen 7 orang/kali x 18.000,00 = 126.000,00 
SPPD ( survey Harga) 9 org/kali x 80.000,00 = 720.000,00 "
1.02 . 1.02.01 . 46.12 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,5518104712.00,7055687072.00,1537582360.00,27.86,
1.02 . 1.02.01 . 46.12 . 5.2.3.26.01 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor,5041046950.00,6578629310.00,1537582360.00,30.50,"Rehabilitasi Puskesmas Pembantu 
Rehabilitasi Total Puskesmas Pengasih I ( DAK 2014 : 1.538.377.273 DAU: 153.837.727) 
1 paket x 1.692.215.000,00 = 1.692.215.000,00 
Rehabilitasi Puskesmas Pembantu ( Pustu Menguri,  Pustu Banjarsari) ( DAK 2014 : 240.800.000 DAU 2014 : 24.080.000) 
2 paket x 132.440.000,00 = 264.880.000,00 
Jasa konsultan Perencanaan teknis 1 paket x 49.135.500,00 = 49.135.500,00 
Pengawasan teknis 1 paket x 45.000.000,00 = 45.000.000,00 
Honor Ketua 2 orang/bulan x 350.000,00 = 700.000,00 
Sekretaris 2 orang/bulan x 325.000,00 = 650.000,00 
Anggota 6 orang/bulan x 300.000,00 = 1.800.000,00 
Pejabat pengadaan jasa konsultansi 1 orang/bulan x 250.000,00 = 250.000,00 
Panitia pemeriksa/ penerima hasil pekerjaan konsultansi 1 orang/bulan x 175.000,00 = 175.000,00 
Pejabat pengadaan Konstruksi 1 orang/bulan x 250.000,00 = 250.000,00 
ATK Kertas HVS 70 gr folio 2 rim x 45.000,00 = 90.000,00 
Refill toner laserjet 1 buah x 171.300,00 = 171.300,00 
Flash disk 4 Gb 1 buah x 81.000,00 = 81.000,00 
Snelhecter plastik 1 bh x 6.950,00 = 6.950,00 
Snelhekter kertas folio 9 buah x 1.000,00 = 9.000,00 
Stopmap plastik 3 buah x 6.500,00 = 19.500,00 
Stopmap kertas 5 buah x 800,00 = 4.000,00 Sisa 1 1 x 1.900,00 = 1.900,00 
Penggandaan Foto copy 3,325 lembar x 225,00 = 748.125,00 
Fc kontrak 4,166 lembar/0/0 x 225,00 = 937.350,00 
Jilid kontrak 25 keg/eks x 7.500,00 = 187.500,00 
Makanan minuman rapat 
Makanan dan minuman rapat persiapan pengadaan 10 orang /kali x 18.000,00 = 180.000,00 
Makanan dan minuman rapat penjelasan pekerjaan pengadaan 18 or/kl x 18.000,00 = 324.000,00 
Makanan dan minuman rapat pembukaan dokumen penawaran pengadaan 18 or/kl x 18.000,00 = 324.000,00 
RS Type D Pembangunan gedung instalasi farmasi 1 paket x 888.625.000,00 = 888.625.000,00 
Pembangunan gedung laboratorium 1 pt x 925.000.000,00 = 925.000.000,00 
Pembangunan gedung loundry, CSSD  (Central Sterilisation) 0  x 0,00 = 0,00 
Pembangunan Instalasi Rawat Inap (IRNA) 1 unit x 968.640.000,00 = 968.640.000,00 
Jasa konsultan 
Jasa konsultan perencanaan teknis 1 pt x 110.000.000,00 = 110.000.000,00 
Jasa konsultan pengawasan teknis 1 pt x 82.000.000,00 = 82.000.000,00 
Honor 
Ketua 3 or/bl x 350.000,00 = 1.050.000,00 
Sekretaris 3 or/bl x 325.000,00 = 975.000,00 
Anggota 9 or/bl x 300.000,00 = 2.700.000,00 
Honor pejabat pengadaan jasa konsultansi 1 or/bl x 250.000,00 = 250.000,00 
Honor panitia pemeriksa/penerima hasil pekerjaan konsultansi 1 or/bl x 175.000,00 = 175.000,00 
Honor pejabat pengadaan 
Taman 1 org/bln x 250.000,00 = 250.000,00 
ATK Kertas HVS folio 70 gr 3 rim x 45.000,00 = 135.000,00 
Refill toner 1 bh x 171.300,00 = 171.300,00 
Flashdisk 4 GB 1 bh x 81.000,00 = 81.000,00 
Snelhekter plastik folio 1 bh x 6.950,00 = 6.950,00 
Snelhekter kertas folio 6 bh x 1.000,00 = 6.000,00 
Stopmap plastik 4 bh x 6.500,00 = 26.000,00 
Stopmap kertas 5 bh x 800,00 = 4.000,00 
Penggandaan Fotocopy 4,567 lbr x 225,00 = 1.027.575,00 
Fc kontrak 5,000 0/0/0 x 225,00 = 1.125.000,00 
Jilid kontrak 15 eks x 15.000,00 = 225.000,00 
Makanan Minuman Rapat 
Rapat persiapan pengadaan 14 or/kl x 18.000,00 = 252.000,00 
Rapat penjelasan pekerjaan pengadaan 10 or/kl x 18.000,00 = 180.000,00 
Rapat pembukaan dokumen penawaran 14 or/kl x 18.000,00 = 252.000,00 
Pembangunan RSUD Type D 1 paket x 930.444.890,00 = 930.444.890,00 
Konsultan perencanaan teknis 1 paket x 32.325.000,00 = 32.325.000,00 
Konsultan pengawasan teknis 1 paket x 64.366.000,00 = 64.366.000,00 
Kekurangan Pembayaran pada tahun 2013: 0  x 0,00 = 0,00 
kekurangan pembayaran konsultan pengawasan teknis tahun 2013 
1 paket x 35.934.060,00 = 35.934.060,00 
kekurangan pembayaran kontraktor pelaksana pembangunan RSUD Type D Tahun 2013( Kontraktor PT. Tisna Karya) 
1 paket x 374.262.410,00 = 374.262.410,00 
Pengadaan Taman RSUD Type D 1 paket x 100.000.000,00 = 100.000.000,00 "
1.02 . 1.02.01 . 46.12 . 5.2.3.26.03 ,Belanja Modal Pengadaan Konstruksi/Pembelian Rumah Dinas,477057762.00,477057762.00,0.00,0.00,"Pembangunan Rumah Dinas Tenaga Medis Puskesmas Wates ( Sisa DAK 2012 : 150.000.000 DAU: 15.000000) 
Pembangunan Rumah Dinas Tenaga Medis Puskesmas Wates 1 unit x 165.000.000,00 = 165.000.000,00 
Pemb. Rumah Dinas Tenaga Medis Pusk. Samigaluh I ( DAK 2013:46.990.909 DAU 2013 4.699.090, DAK 2012 : 75.510.000 DAU 2012: 7.551.000 DAK 2011 :20.831.580 DAU 2011: 2.083.158 DAK 2010:3.343.658 DAU 2010:334.366) 
Pembangunan Rumah Dinas Tenaga Medis Puskesmas Samigaluh I 1 unit x 161.343.762,00 = 161.343.762,00 
Rehabilitasi Rumah Dinas tenaga Paramedis Puskesmas Galur II ( DAK 2014: 137.012.727,- DAU 2014: 13.701.273) 
Rehabilitasi Rumah Dinas Tenaga Paramedis  Puskesmas Galur II 1 unit x 150.714.000,00 = 150.714.000,00 "
,SURPLUS / (DEFISIT) ,-58110135581.00,-70551399998.00,-12441264417.00,21.41,
