Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.11 . 1.12.01 . 17 . 05  , Sosialisasi dan advokasi kebijakan perlindungan tenaga kerja perempuan ,6000000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Meningkatkan pemahaman masyarakat tentang perlindungan tenaga kerja perempuan
Target:  50 orang"
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,6000000,
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,450000,
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,450000," APBD
Belanja Alat Tulis Kantor
ATK Kegiatan1 pkt x 450.000,00 = 450.000,00"
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,380000,
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,380000," APBD
Belanja Penggandaan/Fotocopy
Fotocopy1 pkt x 380.000,00 = 380.000,00"
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,3120000,
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1920000," APBD
Belanja makanan dan minuman Rapatminum dan Snack rapat80 org x 7.000,00 = 560.000,00
Makan dan minum80 org x 17.000,00 = 1.360.000,00"
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,1200000," APBD
Belanja makana dan minum pelakasana kegiatan
Makan dan snack50 org x 7.000,00 = 350.000,00
Jamuan makan50 org x 17.000,00 = 850.000,00"
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",2050000,
1.11 . 1.12.01 . 17 . 05 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2050000," APBD
Honorarium Narasumber/Moderator
Narasumber 2 x 3 orang6 jpl x 300.000,00 = 1.800.000,00
Moderator1 org x 250.000,00 = 250.000,00"
1.11 . 1.12.01 . 17 . 14  , Pelatihan Sistem Pencatatan dan Pelaporan KDRT  ,12180000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  meningkatnya pemahaman dan ketrampilan penanganan korban kekerasan
Target:  60 orang"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,12180000,
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1545000,
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1500000," APBD
Belanja Alat Tulis Kantor
ATK Kegiatan1 pkt x 250.000,00 = 250.000,00
ATK Peserta50 org x 25.000,00 = 1.250.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",45000," APBD
Belanja MateraiMaterai 30005 bh x 3.000,00 = 15.000,00
Materai 60005 bh x 6.000,00 = 30.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,150000,
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,150000," APBD
Belanja Dekorasi
Dekorasi1 pkt x 150.000,00 = 150.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,1045000,
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,500000," APBD
Belanja CetakCetak Leaflet500 lbr x 1.000,00 = 500.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,545000," APBD
Belanja Penggandaan / Fotocopy
Fotocopy1 pkt x 545.000,00 = 545.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1440000,
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,1440000," APBD
Belanja makanan dan minuman pelaksana kegiatan
snack dan minum60 org x 7.000,00 = 420.000,00
Jamuan Makan60 org x 17.000,00 = 1.020.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",8000000,
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,3250000," APBD
Honorarium Narasumber /Moderator
Narasumber10 jpl x 300.000,00 = 3.000.000,00
Modetaror1 org x 250.000,00 = 250.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 35 . 03  , Jasa Petugas Entry Data dan Digital SIG  ,3250000," APBD
Honorarium Petugas Entry data
Ketua 1 x 2 kali2 org x 225.000,00 = 450.000,00
Anggota 7 x 2 kali14 org x 200.000,00 = 2.800.000,00"
1.11 . 1.12.01 . 17 . 14 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,1500000," APBD
Honorarium Peserta Bimbingan
Honor Peserta50 org x 30.000,00 = 1.500.000,00"
1.11 . 1.12.01 . 17 . 15  , Fasilitasi Forum Penangganan Korban Kekerasan  ,23012500," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kabupaten Bantul
Keluaran :  Meningkatkan koordinasi FPKK dalam penanganan kasus korban kekerasan
Target:  50 orang"
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 1  , Belanja Pegawai  ,14800000,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 1 . 01  , Honorarium PNS  ,14800000,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,14800000," APBD
Honor Tim Pelaksana kegiatan
Sekertaris 1 x 2 kali2 org x 150.000,00 = 300.000,00
Anggota 48 x 2 kali96 org x 140.000,00 = 13.440.000,00
Pembina 1 org x 2 kali2 org x 200.000,00 = 400.000,00
Pengarah 1 x 2 kali2 org x 170.000,00 = 340.000,00
Ketua 1 x 2 kali2 org x 160.000,00 = 320.000,00"
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,8212500,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,470000,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,470000," APBD
Belanja Alat Tulis Kantor
ATK1 pkt x 470.000,00 = 470.000,00"
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,1592500,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,1000000," APBD
Belanja Cetak
Cetak Leaflet1,000 lbr x 1.000,00 = 1.000.000,00"
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,592500," APBD
Belanja Penggandaan / Fotocopy
Fotocopy1 pkt x 592.500,00 = 592.500,00"
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,3750000,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,3750000," APBD
Belanja makanan dan minuman rapat  koordinasi  FPKKMinum dan snack 3 x 50 orang150 org x 7.500,00 = 1.125.000,00
Makan dan minum 3 x 50 orang150 org x 17.500,00 = 2.625.000,00"
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",2400000,
1.11 . 1.12.01 . 17 . 15 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2400000," APBD
Honorarium Narasumber/Tenaga Ahli
Narasumber (3x 2 jpl x 2 org)12 jpl x 200.000,00 = 2.400.000,00"
1.11 . 1.12.01 . 17 . 16  , Pelayanan Perlindungan Perempuan dan Anak kurban Kekerasan  ,96887000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Meningkatkan kualitas penanganan dan pendampingan korban kekerasan
Target:  150 orang"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,96887000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1707000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1062000," APBD
Belanja Alat Tulis Kantor
ATK Kegiatan1 pkt x 1.062.000,00 = 1.062.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",45000," APBD
Belanja MateraiMaterai 30005 lbr x 3.000,00 = 15.000,00
Materai 60005 lbr x 6.000,00 = 30.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 01 . 08  , Belanja Pengisian Tabung Gas  ,600000," APBD
Belanja Gas12 bln x 50.000,00 = 600.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,900000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 03 . 02  , Belanja Air  ,900000," APBD
Belanja Air12 bln x 75.000,00 = 900.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,2136000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,1000000," APBD
Belanja cetak
Cetak Leaflet1,000 lbr x 1.000,00 = 1.000.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,1136000," APBD
Belanja Penggandaan/Fotocopy
Fotocopy1 pkt x 1.136.000,00 = 1.136.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,8894000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,8894000," APBD
Belanja makanan minuman rapatminum 3 dos aqua x 12 bulan36 org x 24.000,00 = 864.000,00
snack minum rapat study kasus 10 org x 25 kasus250 org x 7.000,00 = 1.750.000,00
makan minum study kasus 10 org x 25 kasus250 org x 17.000,00 = 4.250.000,00
snack minum korban kekerasan 5 kasus x 7 hari x 1 kali35 org x 7.000,00 = 245.000,00
makan minum korban kekerasan 5 kasus x 7 hari x3 kali105 org x 17.000,00 = 1.785.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,7250000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,5050000," APBD
Perjalanan Dinas dalam daerah kec/desa
Gol IV 10 x1 org10 oh x 60.000,00 = 600.000,00
Gol III 10 x 3 org30 oh x 50.000,00 = 1.500.000,00
Gol II 10 x4 org40 oh x 40.000,00 = 1.600.000,00
Perjalanan dinas ke Provinsi
Gol IV 3x 1 org3 or x 70.000,00 = 210.000,00
Gol III 3 x 3 org9 org x 60.000,00 = 540.000,00
Gol II 3 x4 org12 org x 50.000,00 = 600.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 15 . 02  , Belanja Perjalanan Dinas Luar Daerah  ,2200000," APBD
Belanja perjalanan dinas luar daerah
gol II uang saku 1 orng x 2 hari2 oh x 300.000,00 = 600.000,00
Gol II tiket  pesawat pulang pergi 1 org x 22 oh x 800.000,00 = 1.600.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",76000000,
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,15500000," APBD
Honorarium tenaga ahliJasa Konsultasi Hukum10 bl x 500.000,00 = 5.000.000,00
Jasa Konsultasi Kesehatan10 bln x 300.000,00 = 3.000.000,00
Jasa Konsultsai Psikologi10 bln x 300.000,00 = 3.000.000,00
Jasa Rehabilitasi Sosialisasi10 bln x 250.000,00 = 2.500.000,00
Jasa Konsultasi Bimbingan Rohani10 bln x 200.000,00 = 2.000.000,00"
1.11 . 1.12.01 . 17 . 16 . 5 . 2 . 2 . 35 . 06  , Jasa Tenaga Harian Lepas  ,60500000," APBD
Honorarium PHL ( ketua, Sekretaris, Bendahara, Pembantu Umum)Honorarium PHL 5 orang x 11 bulan55 bln x 1.100.000,00 = 60.500.000,00"
1.25 . 1.12.01 . 18  , Program kerjasama informasi dengan mas media  ,7500000,
1.25 . 1.12.01 . 18 . 04  , Sosialisasi Program Kegiatan SKPD Melalui Media Massa  ,7500000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Siaran Radio Kegiatan BKKPPKB
Target:  15 siaran"
1.25 . 1.12.01 . 18 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,7500000,
1.25 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,7500000,
1.25 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 03 . 15  , Belanja Publikasi  ,7500000," APBD
Belanja publikasi media masaPublikasi radio penyiaran15 frek x 500.000,00 = 7.500.000,00"
1.12 . 1.12.01 . 18  , Program pembinaan peran serta masyarakat dalam pelayanan KB/KR yang mandiri ,49750000,
1.12 . 1.12.01 . 18 . 04  , Pendampingan Forum IMP  ,20600000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Pelaksanaan program KKB semakin terkoordinir
Target:  300 orang"
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,20600000,
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,500000,
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,500000," APBD
Belanja Alat Tulis Kantor
ATK1 pkt x 500.000,00 = 500.000,00"
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,7500000,
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,7500000," APBD
Belanja makan dan minum pelaksana kegiatan
makan dan minum300 org x 25.000,00 = 7.500.000,00"
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",12600000,
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,3600000," APBD
Honorarium Narsumber
Honor Penyaji Materi24 org x 150.000,00 = 3.600.000,00"
1.12 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,9000000," APBD
Honor PesertaTransport Peserta300 org x 30.000,00 = 9.000.000,00"
1.12 . 1.12.01 . 18 . 05  , Pelayanana KIE oleh IMP  ,25225000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kelestarian KB terjaga
Target:  1.700 orang"
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,25225000,
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,100000,
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,100000," APBD
Belanja Alat Tulis Kantor
ATK1 pkt x 100.000,00 = 100.000,00"
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,9375000,
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,9375000," APBD
Belanja makan dan minum pelaksana kegiatan
Makan minum dan snack375 org x 25.000,00 = 9.375.000,00"
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",15750000,
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,4500000," APBD
Honorarium Narassumber
Honorarium Narasumber 15x 2 org30 org x 150.000,00 = 4.500.000,00"
1.12 . 1.12.01 . 18 . 05 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,11250000," APBD
Honor Peserta
Honor Peserta 25 x 15 kec375 org x 30.000,00 = 11.250.000,00"
1.12 . 1.12.01 . 18 . 06  , Fasilitasi Penguatan IPeKB  ,3925000," Sumber Dana : APBD
Lokasi Kegiatan : Fasilitasi Penguatan IPeKB
Keluaran :  Peningkatan kualitas PLKB dalam mengelola program KKB
Target:  100 orang"
1.12 . 1.12.01 . 18 . 06 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,3925000,
1.12 . 1.12.01 . 18 . 06 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1300000,
1.12 . 1.12.01 . 18 . 06 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,1300000," APBD
Belanja makan dan minum pelaksana kegiatan
makan dan minum pelaksana kegiatan65 or x 20.000,00 = 1.300.000,00"
1.12 . 1.12.01 . 18 . 06 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",2625000,
1.12 . 1.12.01 . 18 . 06 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,1000000," APBD
Honorarium Narasumber
Penyaji Materi5 org x 200.000,00 = 1.000.000,00"
1.12 . 1.12.01 . 18 . 06 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,1625000," APBD
Honor PesertaTransport Peserta65 org x 25.000,00 = 1.625.000,00"
1.11 . 1.12.01 . 18  , Program peningkatan peran serta dan kesetaraan jender dalam pembangunan ,100882500,
1.11 . 1.12.01 . 18 . 04  , Kegiatan bimbingan manajemen usah abagi perempuan dalam mengelola usaha ,20372500," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Meningkatkan ketrampilan perempuan dalam mengelola usaha dan peningkatan ekonomi perempuan
Target:  75 orang"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 1  , Belanja Pegawai  ,590000,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 1 . 01  , Honorarium PNS  ,590000,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,590000," APBD
Honorarium tim pelaksana kegiatan
Honor Sekretaris1 or x 90.000,00 = 90.000,00
Honor Anggota5 or x 80.000,00 = 400.000,00
Honor ketua1 or x 100.000,00 = 100.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,19782500,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,590000,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,500000," APBD
Belanja Alat tulis kantor kegiatan
ATK Kegiatan1 pkt x 500.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",90000," APBD
Belanja MateraiMaterai 300010 lb x 3.000,00 = 30.000,00
Materai 600010 lb x 6.000,00 = 60.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,4250000,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,4250000," APBD
Belanja Dekorasi5 pkt x 150.000,00 = 750.000,00
Belanja Sarpras Desa Canden1 pkt x 3.500.000,00 = 3.500.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,822500,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,822500," APBD
Penggandaan Foto copyFoto Copy1 pkt x 822.500,00 = 822.500,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,3920000,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,245000," APBD
Belanja Makan minum Rakor Pelatihan Bimbingan Manajemen
Makan minum Rakor pelatihan10 or x 17.000,00 = 170.000,00
Snack minum Rakor Pelatihan10 or x 7.500,00 = 75.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,3675000," APBD
Belanja makan minum Kegiatan Pelatihan Bimbingan Manajemen
Snack dan minum 2 x 25 org x 3 desa150 or x 7.500,00 = 1.125.000,00
makan minum 2 x 25 org x 3 desa150 ok x 17.000,00 = 2.550.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",10200000,
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,6450000," APBD
Honor narasumber dan moderator Pelatihan
Honor Narasumber 2 x2 org x2 jpl x 3desa24 jpl x 250.000,00 = 6.000.000,00
Honor Moderator 1 org x 3 desa3 org x 150.000,00 = 450.000,00"
1.11 . 1.12.01 . 18 . 04 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,3750000," APBD
Honorarium peserta pelatihan
Honorarium Peserta Pelatihan 2x 25 org x 3 desa150 or x 25.000,00 = 3.750.000,00"
1.11 . 1.12.01 . 18 . 09  , Fasilitasi kegiatan pemberdayaan perempuan dan anak  ,12690000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Meningkatkan motivasi dan perjuangan perempuan dalam pembangunan
Target:  300 orang"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,12690000,
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,590000,
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,500000," APBD
Belanja alat tulis kantor
ATK kegiatan1 pkt x 500.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",90000," APBD
Belanja MateraiMaterai 300010 lb x 3.000,00 = 30.000,00
Materai 600010 lb x 6.000,00 = 60.000,00"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,600000,
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,600000," APBD
Belanja Dekorasi2 pkt x 300.000,00 = 600.000,00"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,500000,
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,500000," APBDFoto copy1 pkt x 500.000,00 = 500.000,00"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,8000000,
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,500000," APBD
Belanja Makan minum rapat koordinasi Hari kartini dan Hari IbuSnack dan minum20 org x 7.500,00 = 150.000,00
Makan dan minum20 org x 17.500,00 = 350.000,00"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,7500000," APBD
Belanja makanan dan minuman kegiatan seminar hari ibu dan hari kartini
Snack dan minum 2 x 150 org300 org x 7.500,00 = 2.250.000,00
Makan dan minum 2 x 150 org300 org x 17.500,00 = 5.250.000,00"
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",3000000,
1.11 . 1.12.01 . 18 . 09 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,3000000," APBD
Honorarium Narasumber / Moderator
Narasumber 2 x 2 jpl x 2 org8 jpl x 300.000,00 = 2.400.000,00
Moderator2 org x 300.000,00 = 600.000,00"
1.11 . 1.12.01 . 18 . 11  , Operasional GOW  ,39800000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Terlaksananya kegiatan pembinaan organisasi perempuan dan meningkatkan kinerja organisasi perempuan
Target:  800 orang"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 1  , Belanja Pegawai  ,2255000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 1 . 01  , Honorarium PNS  ,2255000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,2255000," APBD
Honorarium tim panitia pelaksanaan kegiatan
Anggota10 or x 170.000,00 = 1.700.000,00
Ketua1 or x 200.000,00 = 200.000,00
Sekretaris1 or x 180.000,00 = 180.000,00
Bendahara1 or x 175.000,00 = 175.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,37545000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,415000,
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,325000," APBD
Belanja Alat Tulis Kantor Kegiatan
ATK Kegiatan1 pkt x 325.000,00 = 325.000,00"
1.11 . 1.12.01 . 18 . 11 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",90000," APBD
Belanja Materai
Belanja Materai 300010 lb x 3.000,00 = 30.000,00
Belanja Materai 600010 lb x 6.000,00 = 60.000,00"
