Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.04 . 1.03.01 . 21.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12500000.00,12500000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.1.02 ,Honorarium Non PNS ,367304136.00,370056000.00,2751864.00,0.75,
1.04 . 1.03.01 . 21.02 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,43304136.00,46056000.00,2751864.00,6.35,
1.04 . 1.03.01 . 21.02 . 5.2.1.02.03 ,Honorarium Harian ,324000000.00,324000000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.1.03 ,Uang Lembur ,4840000.00,4840000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.1.03.01 ,Uang Lembur PNS ,4840000.00,4840000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2 ,Belanja Barang dan Jasa ,29030000.00,29030000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,6950000.00,6950000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.01.05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih,6950000.00,6950000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.02 ,Belanja Bahan/Material ,3360000.00,3360000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,3360000.00,3360000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6120000.00,6120000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,6120000.00,6120000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.13 ,Belanja Pakaian Kerja ,12600000.00,12600000.00,0.00,0.00,
1.04 . 1.03.01 . 21.02 . 5.2.2.13.01 ,Belanja Pakaian Kerja Lapangan ,12600000.00,12600000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 ,Peningkatan Prasarana dan Sarana Persampahan,51843100.00,51843100.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.04 . 1.03.01 . 21.03 . 5.2.1 ,Belanja Pegawai ,484000.00,484000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.1.03 ,Uang Lembur ,484000.00,484000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.1.03.01 ,Uang Lembur PNS ,484000.00,484000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2 ,Belanja Barang dan Jasa ,1807850.00,1807850.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,483950.00,483950.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,483950.00,483950.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,243900.00,243900.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.06.02 ,Belanja Penggandaan ,243900.00,243900.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1080000.00,1080000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,648000.00,648000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,432000.00,432000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.3 ,Belanja Modal ,49551250.00,49551250.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.3.03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor,40551250.00,40551250.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.3.03.06 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Truck,40551250.00,40551250.00,0.00,0.00,"Container sampah 2 unit x 20.000.000,00 = 40.000.000,00
Tim Pengadaan
Pejabat pengadaan 1 OB x 250.000,00 = 250.000,00
Pejabat Penerima/Pemeriksa 1 OB x 200.000,00 = 200.000,00
ATK
HVS Folio 70 gr 1 rim x 45.000,00 = 45.000,00
Penggandaan 
Fotocopy 250 lembar x 225,00 = 56.250,00"
1.04 . 1.03.01 . 21.03 . 5.2.3.08 ,Belanja Modal Pengadaan Alat-Alat Bengkel ,9000000.00,9000000.00,0.00,0.00,
1.04 . 1.03.01 . 21.03 . 5.2.3.08.01 ,Belanja Modal Pengadaan Mesin Las ,9000000.00,9000000.00,0.00,0.00,"pengadaan peralatan las dan perlengkapannya
1 unit x 9.000.000,00 = 9.000.000,00"
1.03 . 1.03.01 . 23 ,Program Peningkatan Sarana dan Prasarana Kebinamargaan,220344125.00,259504125.00,39160000.00,17.77,
1.03 . 1.03.01 . 23.10 ,Rehabilitasi/Pemeliharaan Alat-Alat Berat ,96410900.00,96410900.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 23.10 . 5.2.1 ,Belanja Pegawai ,6513000.00,6513000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.1.03 ,Uang Lembur ,6513000.00,6513000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.1.03.01 ,Uang Lembur PNS ,6513000.00,6513000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2 ,Belanja Barang dan Jasa ,89897900.00,89897900.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2084900.00,2084900.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2084900.00,2084900.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,56000000.00,56000000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.05.01 ,Belanja Jasa Service ,16000000.00,16000000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.05.02 ,Belanja Penggantian Suku Cadang ,40000000.00,40000000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2155000.00,2155000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.06.02 ,Belanja Penggandaan ,2155000.00,2155000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4158000.00,4158000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,4158000.00,4158000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.15 ,Belanja Perjalanan Dinas ,25500000.00,25500000.00,0.00,0.00,
1.03 . 1.03.01 . 23.10 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,25500000.00,25500000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 ,Pengujian Laboratorium ,123933225.00,163093225.00,39160000.00,31.60,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 23.14 . 5.2.1 ,Belanja Pegawai ,15228000.00,15228000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.1.01 ,Honorarium PNS ,7050000.00,7050000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,7050000.00,7050000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.1.03 ,Uang Lembur ,8178000.00,8178000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.1.03.01 ,Uang Lembur PNS ,8178000.00,8178000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2 ,Belanja Barang dan Jasa ,43869725.00,49369725.00,5500000.00,12.54,
1.03 . 1.03.01 . 23.14 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,953800.00,953800.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,953800.00,953800.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1179925.00,1179925.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.06.02 ,Belanja Penggandaan ,1179925.00,1179925.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4896000.00,4896000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,4536000.00,4536000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,360000.00,360000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.15 ,Belanja Perjalanan Dinas ,10340000.00,10340000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,10340000.00,10340000.00,0.00,0.00,
1.03 . 1.03.01 . 23.14 . 5.2.2.20 ,Belanja Pemeliharaan ,26500000.00,32000000.00,5500000.00,20.75,
1.03 . 1.03.01 . 23.14 . 5.2.2.20.08 ,Belanja Pemeliharaan Peralatan Kantor ,26500000.00,32000000.00,5500000.00,20.75,
1.03 . 1.03.01 . 23.14 . 5.2.3 ,Belanja Modal ,64835500.00,98495500.00,33660000.00,51.92,
1.03 . 1.03.01 . 23.14 . 5.2.3.20 ,Belanja Modal Pengadaan Alat-Alat Laboratorium ,64835500.00,98495500.00,33660000.00,51.92,
1.03 . 1.03.01 . 23.14 . 5.2.3.20.10 ,Belanja Modal Pengadaan Alat-Alat Laboratorium Konstruksi,64835500.00,98495500.00,33660000.00,51.92,"Alat-alat Laboratorium Konstruksi 
Belanja alat lab.konstruksi agregat impact test 1 set x 10.000.000,00 = 10.000.000,00 
Belanja Alat lab.konstruksi sand equivalent shaker 2 set x 4.000.000,00 = 8.000.000,00 
Belanja Alat lab.konstruksi core drill 1 set x 46.000.000,00 = 46.000.000,00 
Pejabat Pengadaan Pejabat Pembuat Komitmen 
1 orang/bulan x 250.000,00 = 250.000,00 1 orang/bulan x 250.000,00 = 250.000,00 
Pejabat Penerima/Pemeriksa 1 orang/bulan x 175.000,00 = 175.000,00 
Penggandaan 
Fotocopy 300 lembar x 225,00 = 67.500,00 
Jilid 12 buku x 4.000,00 = 48.000,00 
ATK 
HVS 70 gram folio 1 rim x 45.000,00 = 45.000,00 
Belanja Modal Pengadaan Alat-alat Laboratorium Konstruksi yang belum terbayar tahun 2013 
Pengadaan Timbangan Laboratorium Kapasitas 20 Kg 1 unit x 17.050.000,00 = 17.050.000,00 
Concreate Cylinder Mould 5 buah x 445.500,00 = 2.227.500,00 
Alat Uji Gradasi Elektrik 1 unit x 14.382.500,00 = 14.382.500,00 "
1.03 . 1.03.01 . 24 ,"Program Pengembangan dan Pengelolaan Jaringan Irigasi, Rawa dan Jaringan Pengairan Lainnya",5591784750.00,6211153000.00,619368250.00,11.08,
1.03 . 1.03.01 . 24.15 ,Optimalisasi Fungsi Jaringan Irigasi yang Telah Dibangun,25713000.00,25713000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 24.15 . 5.2.1 ,Belanja Pegawai ,9750000.00,9750000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.1.02 ,Honorarium Non PNS ,9750000.00,9750000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.1.02.03 ,Honorarium Harian ,9750000.00,9750000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2 ,Belanja Barang dan Jasa ,15963000.00,15963000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,511100.00,511100.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,511100.00,511100.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1941900.00,1941900.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.06.02 ,Belanja Penggandaan ,1941900.00,1941900.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,12510000.00,12510000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,12510000.00,12510000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1000000.00,1000000.00,0.00,0.00,
1.03 . 1.03.01 . 24.15 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1000000.00,1000000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 ,Pemberdayaan Petani Pemakai Air ,330000000.00,330000000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 24.16 . 5.2.1 ,Belanja Pegawai ,138599000.00,138599000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.1.01 ,Honorarium PNS ,12200000.00,12200000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10400000.00,10400000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,500000.00,500000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,1300000.00,1300000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.1.02 ,Honorarium Non PNS ,126399000.00,126399000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.1.02.03 ,Honorarium Harian ,126399000.00,126399000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2 ,Belanja Barang dan Jasa ,191401000.00,191401000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1141600.00,1141600.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1141600.00,1141600.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.02 ,Belanja Bahan/Material ,121763000.00,121763000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,121763000.00,121763000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1031400.00,1031400.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.06.02 ,Belanja Penggandaan ,1031400.00,1031400.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,3225000.00,3225000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.10.01 ,Belanja Sewa Meja Kursi ,1275000.00,1275000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.10.05 ,Belanja Sewa Tenda ,1950000.00,1950000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,55440000.00,55440000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,55440000.00,55440000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.15 ,Belanja Perjalanan Dinas ,8800000.00,8800000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1200000.00,1200000.00,0.00,0.00,
1.03 . 1.03.01 . 24.16 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,7600000.00,7600000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 ,Operasi dan Pemeliharaan Jaringan Irigasi ,462504250.00,462504250.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 24.20 . 5.2.1 ,Belanja Pegawai ,399020000.00,399020000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.1.01 ,Honorarium PNS ,16425000.00,16425000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,16425000.00,16425000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.1.02 ,Honorarium Non PNS ,369875000.00,369875000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.1.02.03 ,Honorarium Harian ,369875000.00,369875000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.1.03 ,Uang Lembur ,12720000.00,12720000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.1.03.01 ,Uang Lembur PNS ,12720000.00,12720000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2 ,Belanja Barang dan Jasa ,63484250.00,63484250.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2194100.00,2194100.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2194100.00,2194100.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.02 ,Belanja Bahan/Material ,35161550.00,35161550.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,35161550.00,35161550.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1698600.00,1698600.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.06.02 ,Belanja Penggandaan ,1698600.00,1698600.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,21780000.00,21780000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,21780000.00,21780000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2650000.00,2650000.00,0.00,0.00,
1.03 . 1.03.01 . 24.20 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2650000.00,2650000.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 ,Rehabilitasi dan Pemeliharaan Jaringan Irigasi ,2969897500.00,3589265750.00,619368250.00,20.85,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 24.27 . 5.2.1 ,Belanja Pegawai ,293393500.00,437005000.00,143611500.00,48.95,
1.03 . 1.03.01 . 24.27 . 5.2.1.01 ,Honorarium PNS ,22010000.00,24010000.00,2000000.00,9.09,
1.03 . 1.03.01 . 24.27 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,20010000.00,20010000.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,2000000.00,4000000.00,2000000.00,100.00,
1.03 . 1.03.01 . 24.27 . 5.2.1.02 ,Honorarium Non PNS ,269279500.00,409700000.00,140420500.00,52.15,
1.03 . 1.03.01 . 24.27 . 5.2.1.02.03 ,Honorarium Harian ,269279500.00,409700000.00,140420500.00,52.15,
1.03 . 1.03.01 . 24.27 . 5.2.1.03 ,Uang Lembur ,2104000.00,3295000.00,1191000.00,56.61,
1.03 . 1.03.01 . 24.27 . 5.2.1.03.01 ,Uang Lembur PNS ,2104000.00,3295000.00,1191000.00,56.61,
1.03 . 1.03.01 . 24.27 . 5.2.2 ,Belanja Barang dan Jasa ,832908000.00,1307515050.00,474607050.00,56.98,
1.03 . 1.03.01 . 24.27 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,5899050.00,5899050.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,5899050.00,5899050.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.02 ,Belanja Bahan/Material ,775526400.00,1197355450.00,421829050.00,54.39,
1.03 . 1.03.01 . 24.27 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,775526400.00,1197355450.00,421829050.00,54.39,
1.03 . 1.03.01 . 24.27 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2672550.00,2672550.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.06.02 ,Belanja Penggandaan ,2672550.00,2672550.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,21600000.00,27378000.00,5778000.00,26.75,
1.03 . 1.03.01 . 24.27 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,0.00,1458000.00,1458000.00,0.00,Makan dan minum lembur perencanaan
1.03 . 1.03.01 . 24.27 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,21600000.00,25920000.00,4320000.00,20.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.15 ,Belanja Perjalanan Dinas ,27210000.00,27210000.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3050000.00,3050000.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,24160000.00,24160000.00,0.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.21 ,Belanja Jasa Konsultansi ,0.00,47000000.00,47000000.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,0.00,47000000.00,47000000.00,0.00,
1.03 . 1.03.01 . 24.27 . 5.2.3 ,Belanja Modal ,1843596000.00,1844745700.00,1149700.00,0.06,
1.03 . 1.03.01 . 24.27 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,1843596000.00,1844745700.00,1149700.00,0.06,
1.03 . 1.03.01 . 24.27 . 5.2.3.23.05 ,Belanja Modal Pengadaan Konstruksi Jaringan Irigasi,1843596000.00,1844745700.00,1149700.00,0.06,"Rehabilitasi DIK 
Rehabilitasi DI Kanjangan  (175 m) 1 paket x 190.000.000,00 = 190.000.000,00 
Rehabilitasi DI Banjaran (200 m) 1 paket x 300.000.000,00 = 300.000.000,00 
Rehabilitasi DI Penggung (saluran 356 m) : DAK = Rp. 368.182.000,- DAU = Rp. 36.818.000,- 1 paket x 405.000.000,00 = 405.000.000,00 
Rehabilitasi DI Klampok (saluran 160,80 m): DAK = Rp. 159.091.000,- DAU = Rp. 15.909.000,- 1 paket x 175.000.000,00 = 175.000.000,00 
Rehabilitasi DI Melar (saluran 284,50 m) : DAK = Rp. 295.455.000,- DAU = Rp. 29.545.000,- 1 paket x 325.000.000,00 = 325.000.000,00 
Perbaikan Pintu Air (6 buah) : DAK = Rp. 121.485.000,- DAU = Rp. 12.148.000,- 1 paket x 133.633.000,00 = 133.633.000,00 
Rehabilitasi DI Pucung (saluran 200 m) 1 paket x 225.000.000,00 = 225.000.000,00 
Perencanaan 1 paket x 49.800.000,00 = 49.800.000,00 
Pengawasan 1 paket x 35.000.000,00 = 35.000.000,00 
Pejabat Pembuat Komitmen 3 org/bln x 350.000,00 = 1.050.000,00 
Pejabat Pengadaan 1 OB x 250.000,00 = 250.000,00 
Pejabat Penerima 1 OB x 175.000,00 = 175.000,00 
Tim Penerima 
Ketua 4 org/paket x 200.000,00 = 800.000,00 
Sekretaris 4 org/paket x 150.000,00 = 600.000,00 
Anggota 4 org/paket x 100.000,00 = 400.000,00 
ATK dan Penggandaan 
Kertas HVS 70 Gram Folio 13 rim x 45.000,00 = 585.000,00 
Tinta Refill Komputer 3 dos x 35.000,00 = 105.000,00 
Stopmap kertas 19 buah x 800,00 = 15.200,00 
Fotokopi 2,000 lbr x 225,00 = 450.000,00 
Jilid 10 buku x 20.000,00 = 200.000,00 
Kertas HVS 80 gr kuarto 12 rim x 45.500,00 = 546.000,00 
Snelhecter plastik folio 20 buah x 6.950,00 = 139.000,00 
Pensil hitam 2B 25 buah x 3.900,00 = 97.500,00 
Jamuan Rapat 50 OS x 18.000,00 = 900.000,00 "
1.03 . 1.03.01 . 24.28 ,Peningkatan pengelolaan irigasi partisipatip (WISMP),1803670000.00,1803670000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 24.28 . 5.2.1 ,Belanja Pegawai ,455310100.00,455310100.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.1.01 ,Honorarium PNS ,17750000.00,17750000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,8540000.00,8540000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,5010000.00,5010000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,4200000.00,4200000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.1.02 ,Honorarium Non PNS ,437560100.00,437560100.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.1.02.03 ,Honorarium Harian ,437560100.00,437560100.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2 ,Belanja Barang dan Jasa ,1348359900.00,1348359900.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,4259500.00,4259500.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4259500.00,4259500.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.02 ,Belanja Bahan/Material ,1244723900.00,1244723900.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,1240173900.00,1240173900.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.02.08 ,Belanja Bahan Peralatan Diklat/Kursus ,4550000.00,4550000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.03 ,Belanja Jasa Kantor ,144000.00,144000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.03.15 ,Belanja Publikasi ,144000.00,144000.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,8438500.00,8438500.00,0.00,0.00,
1.03 . 1.03.01 . 24.28 . 5.2.2.06.02 ,Belanja Penggandaan ,8438500.00,8438500.00,0.00,0.00,
