Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.03 . 1.03.01 . 18.03 . 5.2.2.34.06 ,Honorarium Tenaga Harian Lepas ,189826500,268286500,78460000,41.33,"Belanja Honorarium Tenaga Harian Lepas
Jl. Ganjuran-Paker 3^3 km1 ls x 5.550.000^00 = 5.550.000^00
Jl.RSU Kota-Tamanan 0^5 km1 ls x 9.708.000^00 = 9.708.000^00
Jl. Sindon-Bibis 3^7 km1 ls x 3.700.000^00 = 3.700.000^00
Jl. Triwidadi-Metes 2^5 km1 ls x 5.010.000^00 = 5.010.000^00
Jl. Siluk-Srunggo 3^6 km1 ls x 4.400.000^00 = 4.400.000^00
Jl. Sumberagung-Potrobayan 5^2 km1 ls x 6.000.000^00 = 6.000.000^00
Jl.Manding-Jetis 2^3 km1 ls x 3.450.000^00 = 3.450.000^00
Jl. Ganjuran-Patalan 2 km1 ls x 3.000.000^00 = 3.000.000^00
Jl.Klodran-Gaten 0^4 km1 ls x 2.550.000^00 = 2.550.000^00
Jl. Padokan-Bugisan 1^6 km1 ls x 3.250.000^00 = 3.250.000^00
Jl.Sudimoro-Pleret 2 km1 ls x 3.450.000^00 = 3.450.000^00
Jl.Kodim-Bejen 1^6 km1 ls x 2.800.000^00 = 2.800.000^00
Jl.Klodran-Gose 1^6 km1 ls x 12.250.000^00 = 12.250.000^00
Jl.Wonolelo-Terong 1^7 km1 ls x 5.150.000^00 = 5.150.000^00
Jl.Wojo-Barongan 8^7 km1 ls x 6.850.000^00 = 6.850.000^00
Jl.Panggang-Paker 2^6 km1 ls x 3.950.000^00 = 3.950.000^00
Jl.Klodran-Bejen 1^5 km1 ls x 5.750.000^00 = 5.750.000^00
Jl. Kajor Kulon-Kaliduren 0^5 km1 ls x 24.987.400^00 = 24.987.400^00
Jl.Sindet-Segoroyoso 4^8 km1 ls x 10.103.000^00 = 10.103.000^00
Jl. Ketandan-Pringgolayan 1^5 km1 ls x 2.100.000^00 = 2.100.000^00
Jl.Ponegaran-Ngablak 1^8 km0 ls x 3.100.000^00 = 0^00
Jl. Wiyoro-Ngipik 1^4 km1 ls x 2.100.000^00 = 2.100.000^00
Jl.Munggur-Petir 2^6 km0 ls x 15.660.000^00 = 0^00
Jl.Jogoragan-Pleret 4^77 km0 ls x 6.900.000^00 = 0^00
Jl.Dlingo-Kebosungu 4^7 km0 ls x 3.250.000^00 = 0^00
Jl.Padokan-Mrisi 2 km0 ls x 2.820.000^00 = 0^00
Jl.Niten-Bangunjiwo 3^9 km0 ls x 4.400.000^00 = 0^00
Jl. Kuwiran-Pajangan 1 km0 ls x 2.550.000^00 = 0^00
Jl.Sumberagung-Beji 1^8 km0 ls x 4.600.000^00 = 0^00
Jl.Bejen-Kweden 2 km0 ls x 2.890.000^00 = 0^00
Jl.Pijenang-Kedungbiru 1 km1 ls x 3.294.000^00 = 3.294.000^00
Jl.Gose/Bejen-Manding 2^6 km1 ls x 3.650.000^00 = 3.650.000^00
Jl.Gose-Palbapang 1^7 km1 ls x 2.765.000^00 = 2.765.000^00
Jl.Miri-Gaten 1^8 km1 ls x 3.975.000^00 = 3.975.000^00
Jl.Druwo-Ngoto 1 km1 ls x 1.584.100^00 = 1.584.100^00
Jl. Kebun buah Mangunan 1 km1 ls x 5.695.000^00 = 5.695.000^00
Jl. Banjarharjo - Pucung 1 km1 ls x 4.200.000^00 = 4.200.000^00
Jl. Mangunan - Terong 7^2 km1 ls x 4.200.000^00 = 4.200.000^00
 Jl. Kalangan - Jipangan 1 km0 ls x 2.630.000^00 = 0^00 
Jl. Terminal Palbapang 0^1 km1 ls x 1.400.000^00 = 1.400.000^00 
Jl. Argosari - Sungapan 1 km1 ls x 2.100.000^00 = 2.100.000^00
 Jl. Sangkal - Ngoto1 ls x 3.200.000^00 = 3.200.000^00
 Jl. Pleret - Bawuran1 ls x 2.800.000^00 = 2.800.000^00
 Jl. Srigading - Sanden1 ls x 6.000.000^00 = 6.000.000^00
 Jl. Sapuangin - Sanden1 ls x 5.300.000^00 = 5.300.000^00
 Jl. Paliyan - Tunjungan1 ls x 4.150.000^00 = 4.150.000^00
 Jl. Tajeman - Derman1 ls x 4.200.000^00 = 4.200.000^00 
Jl. Kaliputih - Miri1 ls x 3.000.000^00 = 3.000.000^00
 Jl. Glugo - Isi1 ls x 2.800.000^00 = 2.800.000^00 
Jl. Kweni  - Druwo1 ls x 3.200.000^00 = 3.200.000^00
 Jl. Dokaran - Mancasan1 ls x 3.000.000^00 = 3.000.000^00
 Jl. Kasihan - Bangunjiwo1 ls x 3.450.000^00 = 3.450.000^00
 Jl. Menuju Bendung Tegal1 ls x 5.250.000^00 = 5.250.000^00
 Jl. Nglarang - Gesikan1 ls x 2.800.000^00 = 2.800.000^00 
Jl. Kruduk - Kebonagung1 ls x 2.800.000^00 = 2.800.000^00
 Jl. Bandungan - Karangtalun1 ls x 2.800.000^00 = 2.800.000^00
 Jl. Imogiri - Sriharjo1 ls x 3.500.000^00 = 3.500.000^00
 Jl. Padokan - Bugisan1 ls x 4.600.000^00 = 4.600.000^00 
Jl. Singosaren - Wirokerten1 ls x 4.150.000^00 = 4.150.000^00
 Jl. Celep - Donotirto0 ls x 4.150.000^00 = 0^00
 Jl. Giren - Turi1 ls x 3.700.000^00 = 3.700.000^00
 Jl. Kanoman - Sorowajan1 ls x 5.100.000^00 = 5.100.000^00
 Jl. Diro - Kalangan1 ls x 3.925.000^00 = 3.925.000^00 
Jl. Krapyak - Salakan1 ls x 2.800.000^00 = 2.800.000^00
 Jl. Sawit Panggungharjo1 ls x 6.320.000^00 = 6.320.000^00
 Jl. Buk Duwur - Potorono1 ls x 4.375.000^00 = 4.375.000^00
 Jl. Nglebeng - Banjardadap1 ls x 3.065.000^00 = 3.065.000^00
 Jl. Jetis - Karangsemut1 ls x 1.500.000^00 = 1.500.000^00
 Jl. Jebugan - Tajeman1 ls x 3.250.000^00 = 3.250.000^00
 Jl. Trirenggo - Nogosari1 ls x 1.500.000^00 = 1.500.000^00
Jl. Kembaran-Karangjati1 ls x 3.140.000^00 = 3.140.000^00
Jl. Sruwuh-Gadinglumbung1 ls x 3.640.000^00 = 3.640.000^00"
1.03 . 1.03.01 . 18.09 ,Peningkatan/Pemeliharaan Jalan ,23650934100,45584384100,21933450000,92.74,"Sumber Dana : Dana Alokasi Khusus (D A K)
Lokasi Kegiatan : Kabupaten Bantul"
1.03 . 1.03.01 . 18.09 . 5.2.3 ,Belanja Modal ,23650934100,45584384100,21933450000,92.74,
1.03 . 1.03.01 . 18.09 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,23650934100,45584384100,21933450000,92.74,
1.03 . 1.03.01 . 18.09 . 5.2.3.21.01 ,Belanja Modal Pengadaan Konstruksi Jalan ,23650934100,45584384100,21933450000,92.74,"Belanja Modal Pengadaan Konstruksi Jalan
Honorarium Ketua Tim Supervisi Perencanaan1 ok x 600.000^00 = 600.000^00
Honorarium Sekretaris Tim Supervisi Perencanaan1 ok x 575.000^00 = 575.000^00
Honorarium Anggota Tim Supervisi Perencanaan5 ok x 550.000^00 = 2.750.000^00
Honorarium Ketua Tim Pengadaan Barang Jasa1 ok x 650.000^00 = 650.000^00
Honorarium Sekretaris Tim Pengadaan Barang Jasa1 ok x 625.000^00 = 625.000^00
Honorarium Anggota Tim Pengadaan Barang Jasa5 ok x 600.000^00 = 3.000.000^00
Ketua Petugas Pengawas Lapangan1 ok x 525.000^00 = 525.000^00
Sekretaris Petugas Pengawas Lapangan1 ok x 500.000^00 = 500.000^00
Anggota Petugas Pengawas Lapangan14 ok x 475.000^00 = 6.650.000^00
Ketua Tim Penerima dan Pemeriksa Pekerjaan1 ok x 600.000^00 = 600.000^00
Sekretaris Penerima dan Pemeriksa Pekerjaan1 ok x 575.000^00 = 575.000^00
Anggota Penerima dan Pemeriksa Pekerjaan5 ok x 550.000^00 = 2.750.000^00
Belanja ATK1 ls x 10.000.000^00 = 10.000.000^00
Belanja Penggandaan1 ls x 10.000.000^00 = 10.000.000^00
Makan/Minum250 om x 17.500^00 = 4.375.000^00
Snack/minum250 os x 10.000^00 = 2.500.000^00
Perencanaan Teknis Paket I1 paket x 47.500.000^00 = 47.500.000^00
Perencanaan Teknis Paket II1 paket x 47.500.000^00 = 47.500.000^00
Perencanaan Teknis Paket III1 paket x 47.500.000^00 = 47.500.000^00
Perencanaan Teknis Paket IV1 paket x 47.500.000^00 = 47.500.000^00
Pengawasan Teknis Paket I1 paket x 37.500.000^00 = 37.500.000^00
Pengawasan Teknis Paket II1 paket x 37.500.000^00 = 37.500.000^00
Pengawasan Teknis Paket III1 paket x 37.500.000^00 = 37.500.000^00
Jl. kuwiran-pajangan 0.8km (DAK)1 ls x 2.087.686.000^00 = 2.087.686.000^00
Jl. tembi-sudimoro 1km (DAK)1 ls x 1.264.400.000^00 = 1.264.400.000^00
Jl. Argosari-sungapan 1km (DAK)1 ls x 2.429.300.000^00 = 2.429.300.000^00
Jl. sudimoro-pleret 1.50km (DAK)1 ls x 1.264.400.000^00 = 1.264.400.000^00
Jl. sambirempe-ngepeh 1km (DAU)1 ls x 800.000.000^00 = 800.000.000^00
Jl. ganjuran-patalan 1km (DAU)1 ls x 1.036.200.000^00 = 1.036.200.000^00
Jl. sendangwesi-maladan 1km (DAU)1 ls x 1.728.800.000^00 = 1.728.800.000^00
Jl. sukorame-kediwung 1km (DAU)0 ls x 1.591.925.000^00 = 0^00
Jl. pijenan-kedung biru 1km (DAU)1 ls x 1.264.400.000^00 = 1.264.400.000^00
jl. kajor-kedungjati 1km (DAU)1 ok x 1.668.500.000^00 = 1.668.500.000^00
Jl. pedes-kemusuk lor 1.3km (DAU)1 ls x 1.750.000.000^00 = 1.750.000.000^00
Jl. cepit-tembi 1km (DAU)1 ls x 1.187.823.100^00 = 1.187.823.100^00
Jl. Menuju Gua Jepang (Jl. Poyahan-Surocolo 1^5 km)1 ls x 2.000.000.000^00 = 2.000.000.000^00
Jl. Paitan-Watulangkah 1^5 km1 ls x 826.200.000^00 = 826.200.000^00
Jl. Sukorame-Diwung 1 km1 ls x 1.081.300.000^00 = 1.081.300.000^00
Jl. Kasihan-Bangunjiwo 1 km1 ls x 1.115.000.000^00 = 1.115.000.000^00
Pengawasan Teknis Paket VII1 paket x 0^00 = 0^00
Perencanaan teknis paket V1 pkt x 47.500.000^00 = 47.500.000^00
DED dan iidentifikasi jalan tamantirto-bibis1 pkt x 50.000.000^00 = 50.000.000^00
DED dan Instalasi jalan bibis-sekaran1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan Apraisal AMP Pajangan1 ls x 50.000.000^00 = 50.000.000^00
Jl. Manding-Jetis 1^2 km1 ls x 1.591.925.000^00 = 1.591.925.000^00
Jl. Candi-Srihardono 0^35 km1 ls x 314.300.000^00 = 314.300.000^00
Jl. Sapuangin-Sanden 1 km1 ls x 1.241.200.000^00 = 1.241.200.000^00
Jl. Nglarang-Gesikan 1 km1 ls x 1.230.800.000^00 = 1.230.800.000^00
Jl. Kanoman-Sorowajan 1 km1 ls x 898.000.000^00 = 898.000.000^00
Jl. Ganjuran-Patalan 1 km1 ls x 1.039.400.000^00 = 1.039.400.000^00
Jl. Ganjuran-Paker 1 km1 ls x 950.000.000^00 = 950.000.000^00
Jl. Panggang-Paker 1 km1 ls x 950.000.000^00 = 950.000.000^00
Jl. Kapingan-Dodogan 1 km1 ls x 1.750.000.000^00 = 1.750.000.000^00
Jl. Jogoragan-Pleret 1 km1 ls x 1.197.350.000^00 = 1.197.350.000^00
Jl. Kalinongko-Sekaran 1 km1 ls x 2.030.500.000^00 = 2.030.500.000^00
Jl. Piyungan-Wonolelo 1 km1 ls x 2.061.700.000^00 = 2.061.700.000^00
Jl. Wukirsari-Giriloyo 1 km1 ls x 1.485.200.000^00 = 1.485.200.000^00
Jl. Diro-Kalangan 0^1 km1 ls x 85.000.000^00 = 85.000.000^00
Jl. Sumberagung-Potrobayan 0^2 km1 ls x 200.000.000^00 = 200.000.000^00
Jl. Kawasan Pantai Kuwaru 0^2 km1 ls x 200.000.000^00 = 200.000.000^00
Jl. Kanoman-Onggobayan 0^28 km1 ls x 250.000.000^00 = 250.000.000^00
Jl. Kasihan-Karangjati 1^4 km1 ls x 1.950.000.000^00 = 1.950.000.000^00
Pengawasan Teknis Paket IV1 pkt x 37.500.000^00 = 37.500.000^00
Pengawasan Teknis Paket V1 pkt x 37.500.000^00 = 37.500.000^00
Honorarium Ketua Tim Supervisi Perencanaan (ABT)1 ok x 600.000^00 = 600.000^00
Honorarium Sekretaris Tim Supervisi Perencanaan (ABT)1 ok x 575.000^00 = 575.000^00
Honorarium Anggota Tim Supervisi Perencanaan (ABT)5 ok x 550.000^00 = 2.750.000^00
Honorarium Ketua Tim Pengadaan Barang/Jasa (ABT)2 ok x 600.000^00 = 1.200.000^00
Honorarium Sekretaris Tim Pengadaan Barang/Jasa (ABT)2 ok x 575.000^00 = 1.150.000^00
Honorarium Anggota Tim Pengadaan Barang/Jasa (ABT)2 ok x 550.000^00 = 1.100.000^00
Honorarium Ketua Pengawas Lapangan (ABT)1 ok x 525.000^00 = 525.000^00
Honorarium Sekretaris Pengawas Lapangan (ABT)1 ok x 500.000^00 = 500.000^00
Honorarium Anggota Pengawas Lapangan (ABT)10 ok x 475.000^00 = 4.750.000^00
Honorarium Ketua Tim PPHP (ABT)1 ok x 600.000^00 = 600.000^00
Honorarium Sekretaris Tim PPHP (ABT)1 ok x 575.000^00 = 575.000^00
Honorarium Anggota Tim PPHP (ABT)5 ok x 550.000^00 = 2.750.000^00
Jl. Sorobayan-Sambeng 1 km1 ls x 1.200.000.000^00 = 1.200.000.000^00
Jl. Sangkal-Ngoto 0^7 km1 ls x 750.000.000^00 = 750.000.000^00
Jl. Gunung Puyuh-Belan 1^6 km1 ls x 2.016.250.000^00 = 2.016.250.000^00
DED Kawasan Industri Piyungan1 ls x 50.000.000^00 = 50.000.000^00"
1.04 . 1.03.01 . 20 ,Program Pengelolaan Areal Pemakaman ,950000000,950000000,0,0,
1.04 . 1.03.01 . 20.06 ,Pembangunan Sarana dan Prasarana Pemakaman,950000000,950000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.04 . 1.03.01 . 20.06 . 5.2.3 ,Belanja Modal ,950000000,950000000,0,0,
1.04 . 1.03.01 . 20.06 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,950000000,950000000,0,0,
1.04 . 1.03.01 . 20.06 . 5.2.3.26.05 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Bersejarah,950000000,950000000,0,0,"Pengadaan Konstruksi Bangunan
Pembangunan Tempat Pemakaman Umum (TPU) di Kecamatan Imogiri1 unit x 900.000.000^00 = 900.000.000^00
Perencanaan TPU Makam1 pkt x 29.150.000^00 = 29.150.000^00
Supervisi TPU Makam1 pkt x 19.500.000^00 = 19.500.000^00
Honor Tim Petugas Pengawas Lapangan
Ketua1 ok x 500.000^00 = 500.000^00
Sekretaris1 ok x 450.000^00 = 450.000^00
Anggota1 ok x 400.000^00 = 400.000^00"
1.18 . 1.03.01 . 21 ,Program Peningkatan Sarana dan Prasarana Olah Raga,2350000000,2350000000,0,0,
1.18 . 1.03.01 . 21.02 ,Peningkatan Pembangunan Sarana dan Prasarana Olah Raga,1500000000,1500000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Pleret^ Bantul"
1.18 . 1.03.01 . 21.02 . 5.2.3 ,Belanja Modal ,1500000000,1500000000,0,0,
1.18 . 1.03.01 . 21.02 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,1500000000,1500000000,0,0,
1.18 . 1.03.01 . 21.02 . 5.2.3.26.10 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Olah Raga,1500000000,1500000000,0,0,"Belanja Jasa konsultasi PerencanaanPerencanaan Teknis Paket I1 pkt x 50.000.000^00 = 50.000.000^00
Belanja Jasa Konsultasi PengawasanPengawasan Teknis Paket I1 pkt x 43.650.000^00 = 43.650.000^00
Belanja Modal Pengadaan Konstruksi Bangunan Gedung
Pembangunan Tribun Lapangan Dwi Windu Bantul Tahap III1 unit x 1.405.000.000^00 = 1.405.000.000^00
Honor Tim Petugas Pengawas LapanganKetua1 ok x 500.000^00 = 500.000^00
Sekretaris1 ok x 450.000^00 = 450.000^00Anggota1 ok x 400.000^00 = 400.000^00"
1.18 . 1.03.01 . 21.07 ,Pemeliharaan Rutin/Berkala Sarana dan Prasarana Olah Raga,850000000,850000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Pleret / Jetis"
1.18 . 1.03.01 . 21.07 . 5.2.1 ,Belanja Pegawai ,311532000,311532000,0,0,
1.18 . 1.03.01 . 21.07 . 5.2.1.02 ,Honorarium Non PNS ,311532000,311532000,0,0,
1.18 . 1.03.01 . 21.07 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,311532000,311532000,0,0,"Honorarium Pegawai Hononer/Tidak tetap
Koordinator12 ob x 1.200.000^00 = 14.400.000^00
Tenaga192 ob x 1.125.500^00 = 216.096.000^00
Satpam / Petugas keamanan72 ob x 1.125.500^00 = 81.036.000^00"
1.18 . 1.03.01 . 21.07 . 5.2.2 ,Belanja Barang dan Jasa ,538468000,538468000,0,0,
1.18 . 1.03.01 . 21.07 . 5.2.2.03 ,Belanja Jasa Kantor ,72000000,72000000,0,0,
1.18 . 1.03.01 . 21.07 . 5.2.2.03.03 ,Belanja Listrik ,72000000,72000000,0,0,"Belanja listirk
Belanja listrik12 bulan x 6.000.000^00 = 72.000.000^00"
1.18 . 1.03.01 . 21.07 . 5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,227500000,60000000,-167500000,-73.63,
1.18 . 1.03.01 . 21.07 . 5.2.2.05.03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,227500000,60000000,-167500000,-73.63,Solar1 ls x 60.000.000^00 = 60.000.000^00
1.18 . 1.03.01 . 21.07 . 5.2.2.20 ,Belanja Pemeliharaan ,238968000,406468000,167500000,70.09,
1.18 . 1.03.01 . 21.07 . 5.2.2.20.31 ,Belanja pemeliharaan bangunan gedung olah raga ,238968000,406468000,167500000,70.09,"Belanja Pemeliharaan
Pembersih Porselin 800 ml300 bh x 13.200^00 = 3.960.000^00
Pembersih Lantai 800 ml300 bh x 9.350^00 = 2.805.000^00
Sapu Ijuk48 bh x 13.750^00 = 660.000^00
Sapu Lidi48 bh x 4.400^00 = 211.200^00
Kapur barus toilet378 bks x 9.900^00 = 3.742.200^00
Pewangi ruangan144 bks x 11.000^00 = 1.584.000^00
Pel Dorong4 bh x 110.000^00 = 440.000^00
Pembersih Kaca108 bks x 3.850^00 = 415.800^00
Sulak12 bh x 5.500^00 = 66.000^00
Keset Panjang1 bh x 137.500^00 = 137.500^00
Keset Toilet20 bh x 11.000^00 = 220.000^00
Sikat Cuci10 bh x 2.750^00 = 27.500^00
Sikat Kloset20 bh x 13.200^00 = 264.000^00
Kuas 2""12 bh x 8.250^00 = 99.000^00
Skrap Kayu6 bh x 8.800^00 = 52.800^00
Spidol Whiteboard36 bh x 6.600^00 = 237.600^00
Penghapus6 bh x 5.500^00 = 33.000^00
Sepatu Boat23 pasang x 77.000^00 = 1.771.000^00
Caping Bambu15 bh x 27.500^00 = 412.500^00
Cangkul6 bh x 110.000^00 = 660.000^00
Sabit6 bh x 38.500^00 = 231.000^00
Senggrong3 bh x 27.500^00 = 82.500^00
Sekop2 bh x 77.000^00 = 154.000^00
Ban Keser luar/dalam3 bh x 38.500^00 = 115.500^00
Garpu2 bh x 77.000^00 = 154.000^00
roll cat garis lapangan4 bh x 55.000^00 = 220.000^00
HT4 bh x 5.000.000^00 = 20.000.000^00
Senter2 bh x 165.000^00 = 330.000^00
Gembok25 bh x 40.700^00 = 1.017.500^00
Kunci duplikat6 bh x 22.000^00 = 132.000^00
Cat besi12 kaleng x 69.850^00 = 838.200^00
Thinner12 ltr x 19.800^00 = 237.600^00
Cat tembok36 galon x 104.500^00 = 3.762.000^00
pisau potong rumput36 set x 93.500^00 = 3.366.000^00
mur baut mesin potong rumput48 set x 27.500^00 = 1.320.000^00
Busi mesin potong rumput12 bh x 27.500^00 = 330.000^00
Pupuk Bokashi12 kg x 825^00 = 9.900^00
Formula SB250 lt x 19.250^00 = 4.812.500^00
KNO3150 kg x 9.900^00 = 1.485.000^00
MgSO4150 kg x 16.500^00 = 2.475.000^00
NPK800 kg x 1.375^00 = 1.100.000^00
Urea800 kg x 1.650^00 = 1.320.000^00
SP36800 kg x 1.650^00 = 1.320.000^00
ZA850 kg x 1.650^00 = 1.402.500^00
Furadan60 kg x 18.150^00 = 1.089.000^00
Tricoderma10 kg x 22.000^00 = 220.000^00
Regent24 btl x 27.500^00 = 660.000^00
Termikon Isec80 btl x 9.350^00 = 748.000^00
Decis10 btl x 71.500^00 = 715.000^00
Basma8 btl x 16.500^00 = 132.000^00
Oli mesin potong rumput12 lt x 38.500^00 = 462.000^00
Oli Genset100 lt x 38.500^00 = 3.850.000^00
bensin1^000 lt x 7.150^00 = 7.150.000^00
Sabuk pengaman3 buah x 220.000^00 = 660.000^00
Tang meter1 bh x 286.000^00 = 286.000^00
Tang listrik1 buah x 110.000^00 = 110.000^00
multi tester1 unit x 880.000^00 = 880.000^00
Lux meter1 unit x 550.000^00 = 550.000^00
Tool set1 unit x 2.200.000^00 = 2.200.000^00
obeng ketok1 unit x 220.000^00 = 220.000^00
Phase tester1 unit x 82.500^00 = 82.500^00
LED Display0 bh x 11.000.000^00 = 0^00
LAN tester1 unit x 71.500^00 = 71.500^00
Tang Crimping RJ451 bh x 77.000^00 = 77.000^00
Kabel horn1 rol x 385.000^00 = 385.000^00
MP3 Player1 unit x 165.000^00 = 165.000^00
pompa otmatis1 bh x 220.000^00 = 220.000^00
pressure tank1 bh x 44.000.000^00 = 44.000.000^00
kuras sumur dalam1 ls x 21.445.700^00 = 21.445.700^00
perbaikan sumur bor timur13 bh x 660.000^00 = 8.580.000^00
pompa air0 bh x 715.000^00 = 0^00
suku cadang genset1 ls x 10.000.000^00 = 10.000.000^00
panel pompa1 bh x 330.000^00 = 330.000^00
Pemeliharaan Bangunan GOR1 ls x 97.253.600^00 = 97.253.600^00
Power supply 5V-40A12 unit x 937.200^00 = 11.246.400^00
Fan AC besi winner7 buah x 137.500^00 = 962.500^00
Kabel XLR M-M 3 Pole10 unit x 389.400^00 = 3.894.000^00
XLR chassis connector10 unit x 302.500^00 = 3.025.000^00
Kabel AMP cat-630 meter x 13.200^00 = 396.000^00
CPU repeater beserta box1 unit x 14.850.000^00 = 14.850.000^00
instalasi/pemasangan1 ls x 10.725.000^00 = 10.725.000^00
jet pump7 unit x 2.500.000^00 = 17.500.000^00
Lampu TL1 ls x 600.000^00 = 600.000^00
alumunium composite panel68 m2 x 676.500^00 = 46.002.000^00
exhaust fan 16 in4 unit x 869.000^00 = 3.476.000^00
Lampu injeksi1 unit x 522.500^00 = 522.500^00
Pemeliharaan pompa7 unit x 500.000^00 = 3.500.000^00
Alat pemadam kebakaran6 unit x 1.500.000^00 = 9.000.000^00
Mesin potong rumput1 unit x 4.500.000^00 = 4.500.000^00
Mic/titer sound system1 unit x 1.000.000^00 = 1.000.000^00
keran20 unit x 30.000^00 = 600.000^00
net tenis4 unit x 750.000^00 = 3.000.000^00
sling net64 m x 8.000^00 = 512.000^00
Pupuk NPK800 kg x 2.500^00 = 2.000.000^00
Pupuk Urea800 kg x 2.500^00 = 2.000.000^00
shower1 ls x 600.000^00 = 600.000^00"
1.08 . 1.03.01 . 24 ,Program Pengelolaan Ruang Terbuka Hijau (RTH) ,172700000,172700000,0,0,
1.08 . 1.03.01 . 24.06 ,Pemeliharaan RTH ,172700000,172700000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
1.08 . 1.03.01 . 24.06 . 5.2.1 ,Belanja Pegawai ,23225000,23225000,0,0,
1.08 . 1.03.01 . 24.06 . 5.2.1.02 ,Honorarium Non PNS ,23225000,23225000,0,0,
1.08 . 1.03.01 . 24.06 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,23225000,23225000,0,0,"Honorarium Non PNS
Honorarium Harian I350 orang x 36.000^00 = 12.600.000^00
Honorarium Harian II250 orang x 42.500^00 = 10.625.000^00"
1.08 . 1.03.01 . 24.06 . 5.2.2 ,Belanja Barang dan Jasa ,149475000,149475000,0,0,
1.08 . 1.03.01 . 24.06 . 5.2.2.02 ,Belanja Bahan/Material ,149475000,149475000,0,0,
1.08 . 1.03.01 . 24.06 . 5.2.2.02.01 ,Belanja Bahan Baku untuk Bangunan / Kegiatan Pelayanan / Kegiatan Operasi,87700000,87700000,0,0,Belanja Bahan Baku Bangunan1 ls x 87.700.000^00 = 87.700.000^00
1.08 . 1.03.01 . 24.06 . 5.2.2.02.02 ,Belanja Bahan/Bibit Tanaman ,35000000,35000000,0,0,Belanja Bibit Tanaman1 ls x 35.000.000^00 = 35.000.000^00
1.08 . 1.03.01 . 24.06 . 5.2.2.02.17 ,Belanja Bahan Pupuk ,26775000,26775000,0,0,Belanja Bahan Pupuk1 ls x 26.775.000^00 = 26.775.000^00
1.03 . 1.03.01 . 24 ,"Program Pengembangan dan Pengelolaan Jaringan Irigasi, Rawa dan Jaringan Pengairan Lainnya",350000000,450000000,100000000,28.57,
1.03 . 1.03.01 . 24.10 ,Rehabilitasi/Pemeliharaan Jaringan Irigasi ,350000000,450000000,100000000,28.57,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.03 . 1.03.01 . 24.10 . 5.2.1 ,Belanja Pegawai ,35000000,0,-35000000,-100,
1.03 . 1.03.01 . 24.10 . 5.2.1.02 ,Honorarium Non PNS ,35000000,0,-35000000,-100,
1.03 . 1.03.01 . 24.10 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,35000000,0,-35000000,-100,"Honor harian gorong2 gorong-gorong di kabupaten banntul
Honor harian gorong2 di kabupaten bantul (4 unit)0 ls x 35.000.000^00 = 0^00"
1.03 . 1.03.01 . 24.10 . 5.2.2 ,Belanja Barang dan Jasa ,65000000,200000000,135000000,207.69,
1.03 . 1.03.01 . 24.10 . 5.2.2.02 ,Belanja Bahan/Material ,45000000,135000000,90000000,200,
1.03 . 1.03.01 . 24.10 . 5.2.2.02.01 ,Belanja Bahan Baku untuk Bangunan / Kegiatan Pelayanan / Kegiatan Operasi,45000000,135000000,90000000,200,"Belanja bahan bangunan (Gorong-gorong di Kab. Bantul)
Belanja Bahan Baku Bangunan (gorong2 di Kab. Bantul) (4 unit)1 ls x 135.000.000^00 = 135.000.000^00"
1.03 . 1.03.01 . 24.10 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,20000000,65000000,45000000,225,
1.03 . 1.03.01 . 24.10 . 5.2.2.34.06 ,Honorarium Tenaga Harian Lepas ,20000000,65000000,45000000,225,"Honorarium Tenaga Harian Lepas
Gorong-Gorong di Kabupaten Bantul1 ls x 65.000.000^00 = 65.000.000^00"
1.03 . 1.03.01 . 24.10 . 5.2.3 ,Belanja Modal ,250000000,250000000,0,0,
1.03 . 1.03.01 . 24.10 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,250000000,250000000,0,0,
1.03 . 1.03.01 . 24.10 . 5.2.3.26.28 ,Belanja modal pengadaan konstruksi/bangunan konstruksi Talud,250000000,250000000,0,0,"Pembangunan Talud
Pembangunan Talud Brajan Tamantirto Kasihan1 ls x 150.000.000^00 = 150.000.000^00
Pembangunan Talud Dusun Pendowo Sewon1 ls x 100.000.000^00 = 100.000.000^00"
