Judul,"Ringkasan APBD Berdasarkan Rincian Obyek Pendapatan, Belanja Dan Pembiayaan",,
5 . 2 . 3 . 27 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Mesin Ketik ,4340000,
5 . 2 . 3 . 27 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Mesin Hitung/Jumlah ,474000,
5 . 2 . 3 . 27 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Penyimpanan Perlengkapan Kantor ,214904725,
5 . 2 . 3 . 27 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor Lainnya ,59498000,
5 . 2 . 3 . 28 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga ,2264656125,
5 . 2 . 3 . 28 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair ,1629084925,
5 . 2 . 3 . 28 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pembersih ,5500000,
5 . 2 . 3 . 28 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pendingin ,345844575,
5 . 2 . 3 . 28 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga Lainnya (Home Use) ,281226625,
5 . 2 . 3 . 28 . 07 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pemadam Kebakaran ,3000000,
5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer ,2340450625,
5 . 2 . 3 . 29 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Komputer Unit Jaringan ,436000000,
5 . 2 . 3 . 29 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer ,1512076925,
5 . 2 . 3 . 29 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Komputer Mainframe ,15600000,
5 . 2 . 3 . 29 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Mini Komputer ,82445000,
5 . 2 . 3 . 29 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Personal Komputer ,167712000,
5 . 2 . 3 . 29 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Jaringan ,126616700,
5 . 2 . 3 . 30 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meja Dan Kursi Kerja/Rapat Pejabat ,296353700,
5 . 2 . 3 . 30 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meja Rapat Pejabat ,77145700,
5 . 2 . 3 . 30 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Kerja Pejabat ,32000000,
5 . 2 . 3 . 30 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Rapat Pejabat ,175958000,
5 . 2 . 3 . 30 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Tamu di Ruangan Pejabat ,11250000,
5 . 2 . 3 . 31 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Studio ,405681480,
5 . 2 . 3 . 31 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Studio Visual ,401181480,
5 . 2 . 3 . 31 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Studio Video dan Film ,4500000,
5 . 2 . 3 . 32 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi ,136292550,
5 . 2 . 3 . 32 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi Telephone ,136292550,
5 . 2 . 3 . 33 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Pemancar ,137250000,
5 . 2 . 3 . 33 . 08 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Antena VHF/FM ,137250000,
5 . 2 . 3 . 34 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kedokteran ,4967343780,
5 . 2 . 3 . 34 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kedokteran Umum ,4967343780,
5 . 2 . 3 . 35 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kesehatan ,45000000,
5 . 2 . 3 . 35 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kesehatan Perawatan ,45000000,
5 . 2 . 3 . 36 ,Belanja Modal Peralatan dan Mesin - Pengadaan Unit-Unit Laboratorium ,366894500,
5 . 2 . 3 . 36 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium Kimia Air ,9800000,
5 . 2 . 3 . 36 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat laboratorium Buatan/Geologi ,45703000,
5 . 2 . 3 . 36 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium Bahan Bangunan Konstruksi ,89135500,
5 . 2 . 3 . 36 . 16 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium Kimia ,188287000,
5 . 2 . 3 . 36 . 63 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium Lainnya ,33969000,
5 . 2 . 3 . 37 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Peraga/Praktek Sekolah ,2652528546,
5 . 2 . 3 . 37 . 13 ,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Pendidikan/Ketrampilan Lain-lain ,2652528546,
5 . 2 . 3 . 42 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium Lingkungan Hidup ,55680000,
5 . 2 . 3 . 42 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium Kualitas Udara ,55680000,
5 . 2 . 3 . 45 ,Belanja Modal Peralatan dan Mesin - Pengadaan Persenjataan Non Senjata Api ,60812500,
5 . 2 . 3 . 45 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Keamanan ,60812500,
5 . 2 . 3 . 49 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja ,40494985050,
5 . 2 . 3 . 49 . 01 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Kantor ,24236821625,
5 . 2 . 3 . 49 . 02 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gudang ,194494500,
5 . 2 . 3 . 49 . 06 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Kesehatan ,10000000,
5 . 2 . 3 . 49 . 10 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan ,2678556450,
5 . 2 . 3 . 49 . 11 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Olah Raga ,1151750000,
5 . 2 . 3 . 49 . 12 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Pertokoan/Koperasi/Pasar,8103557500,
5 . 2 . 3 . 49 . 14 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Garasi/Pool ,30029250,
5 . 2 . 3 . 49 . 21 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Terminal/Pelabuhan/Bandar,706409000,
5 . 2 . 3 . 49 . 27 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja Lainnya ,3383366725,
5 . 2 . 3 . 53 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Tugu Peringatan/Taman ,2439112750,
5 . 2 . 3 . 53 . 03 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Taman ,2439112750,
5 . 2 . 3 . 57 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Rambu-Rambu ,428818950,
5 . 2 . 3 . 57 . 02 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Rambu Tidak Bersuar ,428818950,
5 . 2 . 3 . 59 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jalan ,63938367464,
5 . 2 . 3 . 59 . 03 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jalan Kabupaten/Kota ,39405446664,
5 . 2 . 3 . 59 . 04 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jalan Desa ,24532920800,
5 . 2 . 3 . 60 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jembatan ,24267387200,
5 . 2 . 3 . 60 . 03 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jembatan Kabupaten/Kota ,23516387200,
5 . 2 . 3 . 60 . 04 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jembatan Desa ,751000000,
5 . 2 . 3 . 61 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Air Irigasi ,5314072650,
5 . 2 . 3 . 61 . 02 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pengambilan Irigasi ,1275165300,
5 . 2 . 3 . 61 . 03 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pembawa Irigasi ,4038907350,
5 . 2 . 3 . 64 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pengaman Sungai dan Penanggulangan Be,3018194450,
5 . 2 . 3 . 64 . 04 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pembuang Pengaman Sungai ,1645197750,
5 . 2 . 3 . 64 . 05 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pengaman Pengamanan Sungai,1372996700,
5 . 2 . 3 . 66 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Air Bersih/Baku ,2793499105,
5 . 2 . 3 . 66 . 03 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pembawa Air Bersih ,2743149105,
5 . 2 . 3 . 66 . 05 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Bangunan Pelengkap Air Bersih/Air Baku ,50350000,
5 . 2 . 3 . 71 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Instalasi Pengolahan Sampah ,6875000,
5 . 2 . 3 . 71 . 01 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Instalasi Pengolahan Sampah Organik ,6875000,
5 . 2 . 3 . 79 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jaringan Listrik ,2193267150,
5 . 2 . 3 . 79 . 02 ,Belanja Modal Jalan  Irigasi dan Jaringan - Pengadaan Jaringan Distribusi ,2193267150,
5 . 2 . 3 . 82 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku ,2634507968,
5 . 2 . 3 . 82 . 01 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Ilmu Pengetahuan Umum ,2608857968,
5 . 2 . 3 . 82 . 03 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Keagamaan ,500000,
5 . 2 . 3 . 82 . 04 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Ilmu Sosial ,9050000,
5 . 2 . 3 . 82 . 05 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Ilmu Bahasa ,10500000,
5 . 2 . 3 . 82 . 06 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Matematika & Pengetahuan alam ,5600000,
5 . 2 . 3 . 85 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Barang Bercorak Kebudayaan ,340926200,
5 . 2 . 3 . 85 . 03 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Barang Bercorak Kebudayaan Alat Kesenian ,340926200,
5 . 2 . 3 . 86 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Alat Olah Raga Lainnya ,500000000,
5 . 2 . 3 . 86 . 01 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Alat Olah Raga  Senam ,27000000,
5 . 2 . 3 . 86 . 04 ,Belanja Modal Aset Tetap Lainnya - Pengadaan Alat Olah Raga Lainnya ,473000000,
5 . 2 . 3 . 90 ,Belanja Modal BLUD ,37854533418,
5 . 2 . 3 . 90 . 01 ,Belanja Modal BLUD ,37854533418,
5 . 2 . 3 . 91 ,Belanja Modal Software ,56350000,
5 . 2 . 3 . 91 . 01 ,Belanja Modal Software ,56350000,
,SURPLUS / (DEFISIT) ,-64469532326.51,
6,PEMBIAYAAN DAERAH,64469529726.51,
6 . 1 ,PENERIMAAN PEMBIAYAAN DAERAH ,79722917011.31,
6 . 1 . 1 ,Sisa Lebih Perhitungan Anggaran Tahun Anggaran Sebelumnya ,79070279011.31,
6 . 1 . 1 . 01 ,Pelampauan Penerimaan PAD ,12519827012,
6 . 1 . 1 . 01 . 04 ,Lain-Lain PAD yang Sah ,12519827012,
6 . 1 . 1 . 03 ,Pelampauan Penerimaan Lain-lain Pendapatan Daerah yang Sah ,7736060449.31,
6 . 1 . 1 . 03 . 01 ,Pelampauan Penerimaan Lain-lain Pendapatan Daerah yang Sah ,7736060449.31,
6 . 1 . 1 . 04 ,Sisa Penghematan Belanja atau Akibat Lainnya ,58814391550,
6 . 1 . 1 . 04 . 01 ,Belanja Pegawai Dari Belanja Tidak Langsung ,38052141847,
6 . 1 . 1 . 04 . 02 ,Belanja Pegawai Dari Belanja Langsung ,2235719030,
6 . 1 . 1 . 04 . 03 ,Belanja Barang dan Jasa ,8210511487,
6 . 1 . 1 . 04 . 04 ,Belanja Modal ,10316019186,
6 . 1 . 6 ,Penerimaan Piutang Daerah ,652638000,
6 . 1 . 6 . 05 ,Penerimaan Piutang Daerah Dari Lembaga Keuangan Bukan Bank ,652638000,
6 . 1 . 6 . 05 . 01 , Dinas Koperasi dan UMKM ,652638000,"Peraturan Daerah Kabupaten Kulon Progo Nomor 7 Tahun 2009 tentang Penyertaan Modal Pemerintah Daerah kepada Koperasi Kredit ""Pinunjul"" Koperasi KUB KUD Se Kulon Progo dan Koperasi Unit Desa ""Sedyo Rahayu""  Lembaran Daerah Kabupaten Kulon Progo Tahun 2009 Nomor 4 Seri E"
6 . 2 ,PENGELUARAN PEMBIAYAAN DAERAH ,15253387284.8,
6 . 2 . 2 ,Penyertaan Modal (Investasi) Pemerintah Daerah ,15162000000,
6 . 2 . 2 . 02 ,Badan Usaha Milik Daerah (BUMD) ,15162000000,
6 . 2 . 2 . 02 . 01 ,Bank Pembangunan Daerah (BPD DIY) ,12862000000,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun  Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo  Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo""  Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12"
6 . 2 . 2 . 02 . 03 ,PD Bank Pasar ,1200000000,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun  Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo  Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo""  Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12"
6 . 2 . 2 . 02 . 04 ,PDAM ,1100000000,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun  Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo  Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo""  Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12"
6 . 2 . 3 ,Pembayaran Pokok Utang ,91387284.8,
6 . 2 . 3 . 03 ,Pembayaran Pokok Utang yang Jatuh Tempo Kepada Lembaga Keuangan Bank ,91387284.8,
6 . 2 . 3 . 03 . 01 ,Bank Asian Development Bank (ADB) ,91387284.8,Perjanjian Penerusan Pinjaman Antara Republik Indonesia dan Pemerintah Kabupaten Tingkat II Kulon Progo DI Yogyakarta Nomor SLA-845/DP3/1996 tanggal 19 Januari 1996 Dalam Rangka Pembiayaan Central Java and Daerah Istimewa Yogyakarta Urban Development (Sector) Project (Asian Development Bank Loand Agreement Nomor 198-INO tanggal 10 Pebruari 1993)
,SISA LEBIH PEMBIAYAAN ANGGARAN TAHUN BERKENAAN ,-2600,
