Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.04 . 1.17.01 . 16.06 . 5.2.3.23.05 ,Belanja Modal Pengadaan Konstruksi Jaringan Irigasi,75000000,275000000,200000000,266.67,"Belanja Modal Pengadaan Drainase Obyek Wisata Pantai Depok1 paket x 259.950.000^00 = 259.950.000^00
Belanja Modal Perencanaan Drainase Obyek Wisata Pantai Depok2 paket x 3.500.000^00 = 7.000.000^00
Honor Tim Pengawas Lapangan Pengadaan Drainase Obyek Wisata Pantai Depok
honor Tim Pengawas Lapangan10 ok/bjj x 255.000^00 = 2.550.000^00
Honor Panitia/Pejabat Pengadaan Barang/Jasa Drainase Obyek Wisata Pantai  Depok
Honor Panitia /Pejabat Pengadaan Barang/Jasa2 ok x 300.000^00 = 600.000^00
Belanja Alat Tulis Kantor1 ls x 1.200.000^00 = 1.200.000^00
Belanja dokumentasi4 kali x 100.000^00 = 400.000^00
Belanja foto kopi1^000 lbr x 150^00 = 150.000^00
Belanja makan minum rapatBelanja Makan Minum Rapaat60 ok x 17.500^00 = 1.050.000^00
Belanja Perjalanan DinasBelanja Perjalanan Dinas Gol IV10 ok x 50.000^00 = 500.000^00
Belanja Perjalanan Dinas Gol III40 ok x 40.000^00 = 1.600.000^00"
2.04 . 1.17.01 . 16.09 ,Pemeliharaan rutin/berkala sarana dan prasarana obyek wisata,180000000,265000000,85000000,47.22,"Sumber Dana : 
Lokasi Kegiatan : Bantul"
2.04 . 1.17.01 . 16.09 . 5.2.2 ,Belanja Barang dan Jasa ,157750000,242750000,85000000,53.88,
2.04 . 1.17.01 . 16.09 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,26525000,26525000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4125000,4125000,0,0,"Alat Tulis Kantor
Belanja Alat Tulis Kantor1 ls x 4.125.000^00 = 4.125.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.01.03 ,"Belanja Alat Listrik dan Elektronik(lampu pijar,battery kering)",6500000,6500000,0,0,Belanja Alat Listrik dan elektronikAlat Listrik dan elektronik1 Ls x 6.500.000^00 = 6.500.000^00
2.04 . 1.17.01 . 16.09 . 5.2.2.01.05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih,15900000,15900000,0,0,"Belanja Peralatan Kebersihan dan Bahan Pembersih
Peralatan Kebersihan dan Bahan Pembersih1 Ls x 15.900.000^00 = 15.900.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.02 ,Belanja Bahan/Material ,75000000,135250000,60250000,80.33,
2.04 . 1.17.01 . 16.09 . 5.2.2.02.01 ,Belanja Bahan Baku untuk Bangunan / Kegiatan Pelayanan / Kegiatan Operasi,75000000,135250000,60250000,80.33,Belanja Bahan Bangunan1 Ls x 135.250.000^00 = 135.250.000^00
2.04 . 1.17.01 . 16.09 . 5.2.2.03 ,Belanja Jasa Kantor ,17600000,17600000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.2.03.13 ,Belanja Dokumentasi ,100,100000,0,0,"Belanja Dokumentasi
Dokumentasi1 kali x 100.000^00 = 100.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.03.15 ,Belanja Publikasi ,17500000,17500000,0,0,"Belanja Jasa Publikasi
Baliho/Papan Informasi7 buah x 2.500.000^00 = 17.500.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,600,600000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,600,600000,0,0,"Belanja Penggandaan/Foto copy
Foto copy4^800 Lbr x 125^00 = 600.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1275000,1275000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1275000,1275000,0,0,"Belanja Makan Minum Rapat
Makan Minum Rapat85 Ok x 15.000^00 = 1.275.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3000000,3000000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3000000,3000000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol IV0 Ok x 50.000^00 = 0^00
Gol III0 Ok x 40.000^00 = 0^00
Perjalanan Dinas Dalam Daerah1 ls x 3.000.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 16.09 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,33750000,58500000,24750000,73.33,
2.04 . 1.17.01 . 16.09 . 5.2.2.34.06 ,Honorarium Tenaga Harian Lepas ,33750000,58500000,24750000,73.33,Upah harian tukang1^300 ok x 45.000^00 = 58.500.000^00
2.04 . 1.17.01 . 16.09 . 5.2.3 ,Belanja Modal ,22250000,22250000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.3.11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,18250000,18250000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.3.11.02 ,Belanja Modal Pengadaan Almari/rak/etalase ,2000000,2000000,0,0,Belanja modal pengadaan almari/rak/etalase1 unit x 2.000.000^00 = 2.000.000^00
2.04 . 1.17.01 . 16.09 . 5.2.3.11.34 ,Belanja modal pengadan karpet ,2250000,2250000,0,0,Belanja modal pengadaan karpet1 lbr x 2.250.000^00 = 2.250.000^00
2.04 . 1.17.01 . 16.09 . 5.2.3.11.39 ,Belanja modal pengadaan gerobak  sampah ,14000000,14000000,0,0,Belanja modal pengadaan gerobak sampah4 unit x 3.500.000^00 = 14.000.000^00
2.04 . 1.17.01 . 16.09 . 5.2.3.14 ,Belanja Modal Pengadaan Peralatan Dapur ,4000000,4000000,0,0,
2.04 . 1.17.01 . 16.09 . 5.2.3.14.01 ,Belanja Modal Pengadaan Tabung Gas ,600,600000,0,0,belanja tabung gasbelanja modal tabung gas1 unit x 600.000^00 = 600.000^00
2.04 . 1.17.01 . 16.09 . 5.2.3.14.02 ,Belanja Modal Pengadaan Kompor Gas ,400,400000,0,0,belanja modal kompor gas1 unit x 400.000^00 = 400.000^00
2.04 . 1.17.01 . 16.09 . 5.2.3.14.07 ,Belanja Modal Pengadaan Piring/Gelas/Mangkok/Cangkir/Sendok/Garpu/Pisau/Tempat Air,3000000,3000000,0,0,"Belanja modal pengadaan peralatan dapur
Belanja modal peralatan dapur1 ls x 3.000.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 16.10 ,Peningkatan Pelayanan Kepariwisataan ,268614300,268614300,0,0,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
2.04 . 1.17.01 . 16.10 . 5.2.1 ,Belanja Pegawai ,210000000,210000000,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.1.01 ,Honorarium PNS ,210000000,210000000,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,210000000,210000000,0,0,"Tim Monitoring dan intesifikasi peningkatan pelayanan pariwisata1 LS x 85.000.000^00 = 85.000.000^00
Honor Tim Pembina Kepariwisataan Kab. Bantul1 LS x 125.000.000^00 = 125.000.000^00"
2.04 . 1.17.01 . 16.10 . 5.2.2 ,Belanja Barang dan Jasa ,58614300,58614300,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,295,295000,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,295,295000,0,0,"Belanja Alat Tulis Kantor
Belanja ATK Keg. Penigkatan Pelayanan Kepariwisataan1 LS x 295.000^00 = 295.000^00"
2.04 . 1.17.01 . 16.10 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1893,189300,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1893,189300,0,0,Belanja PenggandaanFotocopy1^262 lbr x 150^00 = 189.300^00
2.04 . 1.17.01 . 16.10 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,2030000,2030000,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,980,980000,0,0,"Belanja Makanan dan Minuman Rapat
Makan dan minum rapat56 oh x 17.500^00 = 980.000^00"
2.04 . 1.17.01 . 16.10 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,1050000,1050000,0,0,"Belanja Makan dan Minum Kegiatan
Snack dan Makan Sosialisasi Kegiatan Peningkatan Pelayanan Kepariwisataan60 OH x 17.500^00 = 1.050.000^00"
2.04 . 1.17.01 . 16.10 . 5.2.2.15 ,Belanja Perjalanan Dinas ,56100000,56100000,0,0,
2.04 . 1.17.01 . 16.10 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1150000,1150000,0,0,"Belanja Perjalanan Dinas Dalam daerah
Belanja perjalalan Dinas Dalam daerah1 Ls x 1.150.000^00 = 1.150.000^00Gol IIIGol II"
2.04 . 1.17.01 . 16.10 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,54950000,54950000,0,0,"Belanja Perjalanan Dinas Luar Daerah
Gol IVGol IIIGol II1 ls x 54.950.000^00 = 54.950.000^00"
1.17 . 1.17.01 . 17 ,Program Pengelolaan Keragaman Budaya ,180000000,180270000,270,0.15,
1.17 . 1.17.01 . 17.01 ,Pengembangan Kesenian dan Kebudayaan Daerah,150000000,150000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.17 . 1.17.01 . 17.01 . 5.2.1 ,Belanja Pegawai ,1410000,1410000,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.1.01 ,Honorarium PNS ,1410000,1410000,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1410000,1410000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Pengarah1 ok x 180.000^00 = 180.000^00
Ketua1 ok x 170.000^00 = 170.000^00
Sekretaris1 ok x 160.000^00 = 160.000^00
Anggota6 ok x 150.000^00 = 900.000^00"
1.17 . 1.17.01 . 17.01 . 5.2.2 ,Belanja Barang dan Jasa ,148590000,148590000,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2275,227500,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2275,227500,0,0,Belanja ATKPembelian Alat Tulis1 paket x 227.500^00 = 227.500^00
1.17 . 1.17.01 . 17.01 . 5.2.2.03 ,Belanja Jasa Kantor ,800,800000,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.2.03.13 ,Belanja Dokumentasi ,800,800000,0,0,Belanja Dokumentasi1 ls x 800.000^00 = 800.000^00
1.17 . 1.17.01 . 17.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5625,562500,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5625,562500,0,0,"Belanja Makanan dan Minuman Rapat
Belanja Makan dan Minum Rapat75 org x 7.500^00 = 562.500^00"
1.17 . 1.17.01 . 17.01 . 5.2.2.36 ,Belanja Jasa Pentas/Pertunjukan ,147000000,147000000,0,0,
1.17 . 1.17.01 . 17.01 . 5.2.2.36.01 ,Belanja Jasa Pentas/Pertunjukan ,147000000,147000000,0,0,"Biaya Jasa Pentas/Pertunjukan
Biaya Jasa Pentas/Pertunjukan Parade Tari Nusantara dan Gelar Seni Pertunjukan2 kel.seni x 10.000.000^00 = 20.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Bentara Upacara Adat2 kel.seni x 10.000.000^00 = 20.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Langen Carita1 kali x 10.000.000^00 = 10.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Ketoprak Lesung/Ketoprak Remaja1 kali x 10.000.000^00 = 10.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Jathilan dan Reog1 ls x 33.000.000^00 = 33.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Seni Religius dan Kerayatan1 kali x 14.000.000^00 = 14.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Dalang Anak / Remaja1 kali x 10.000.000^00 = 10.000.000^00
Biaya Jasa Pentas/Pertunjukan Festival Ketoprak1 kali x 30.000.000^00 = 30.000.000^00"
1.17 . 1.17.01 . 17.02 ,Penyusunan Sistem Informasi Database Bidang Kebudayaan,30000000,30270000,270,0.9,"Sumber Dana : 
Lokasi Kegiatan : Bantul"
1.17 . 1.17.01 . 17.02 . 5.2.1 ,Belanja Pegawai ,1710000,1710000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.1.01 ,Honorarium PNS ,1710000,1710000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1710000,1710000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Pengarah1 ok x 180.000^00 = 180.000^00
Ketua1 ok x 170.000^00 = 170.000^00
Sekretaris1 ok x 160.000^00 = 160.000^00
Anggota8 ok x 150.000^00 = 1.200.000^00"
1.17 . 1.17.01 . 17.02 . 5.2.2 ,Belanja Barang dan Jasa ,28290000,28560000,270,0.95,
1.17 . 1.17.01 . 17.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1200000,1200000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1200000,1200000,0,0,"Belanja Alat Tulis Kantor
Belanja ATK1 ls x 1.200.000^00 = 1.200.000^00"
1.17 . 1.17.01 . 17.02 . 5.2.2.03 ,Belanja Jasa Kantor ,1200000,1200000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.2.03.13 ,Belanja Dokumentasi ,1200000,1200000,0,0,Belanja Dokumentasi1 ls x 1.200.000^00 = 1.200.000^00
1.17 . 1.17.01 . 17.02 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,12420000,12420000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.2.06.01 ,Belanja Cetak ,10000000,10000000,0,0,Belanja Cetak200 buku x 50.000^00 = 10.000.000^00
1.17 . 1.17.01 . 17.02 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2420000,2420000,0,0,"Belanja Penggandaan/Fotocopy
Belanja Penggandaan12^100 lbr x 200^00 = 2.420.000^00"
1.17 . 1.17.01 . 17.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1950000,2220000,270,13.85,
1.17 . 1.17.01 . 17.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1950000,2220000,270,13.85,"Belanja Makanan dan Minuman Rapat
Belanja Makan dan Minum Rapat60 dooz x 20.000^00 = 1.200.000^00
Belanja Snack Minum Rapat120 dooz x 8.500^00 = 1.020.000^00"
1.17 . 1.17.01 . 17.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,9520000,9520000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,9520000,9520000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol.IV1 ls x 800.000^00 = 800.000^00
Gol.III1 ls x 8.000.000^00 = 8.000.000^00
Gol. II1 ls x 720.000^00 = 720.000^00"
1.17 . 1.17.01 . 17.02 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,2000000,2000000,0,0,
1.17 . 1.17.01 . 17.02 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,2000000,2000000,0,0,"Honorarium Narasumber/Moderator/Tenaga Ahli
Honorarium Tenaga Ahli4 ok x 500.000^00 = 2.000.000^00"
2.04 . 1.17.01 . 17 ,Program Pengembangan Kemitraan ,269000000,285000000,16000000,5.95,
2.04 . 1.17.01 . 17.01 ,Pengembangan dan Penguatan Informasi dan Database,30000000,30000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
2.04 . 1.17.01 . 17.01 . 5.2.1 ,Belanja Pegawai ,3000000,3000000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.1.01 ,Honorarium PNS ,3000000,3000000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3000000,3000000,0,0,Tim Pengembangan dan penguatan informasi data base1 Tim x 3.000.000^00 = 3.000.000^00
2.04 . 1.17.01 . 17.01 . 5.2.2 ,Belanja Barang dan Jasa ,27000000,27000000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,750,750000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,750,750000,0,0,"Belanja ATK
ATK1 Ls x 750.000^00 = 750.000^00"
2.04 . 1.17.01 . 17.01 . 5.2.2.03 ,Belanja Jasa Kantor ,400,400000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.2.03.13 ,Belanja Dokumentasi ,400,400000,0,0,"Belanja Dokumentasi
Dokumentasi1 ls x 400.000^00 = 400.000^00"
2.04 . 1.17.01 . 17.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,20330000,20330000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.2.06.01 ,Belanja Cetak ,20000000,20000000,0,0,"Belanja Cetak
Cetak Buku Informasi Pariwisata1^000 Bk x 20.000^00 = 20.000.000^00"
2.04 . 1.17.01 . 17.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,330,330000,0,0,Belanja PenggandaanFotocopy2^200 lbr x 150^00 = 330.000^00
2.04 . 1.17.01 . 17.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3500000,3500000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3500000,3500000,0,0,"Belanja Makan Minum Rapat
Belanja makan dan minum rapat200 oh x 17.500^00 = 3.500.000^00"
2.04 . 1.17.01 . 17.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2020000,2020000,0,0,
2.04 . 1.17.01 . 17.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2020000,2020000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV0 OH x 70.000^00 = 0^00
Gol. III0 OH x 60.000^00 = 0^00
Gol. II0 OH x 50.000^00 = 0^00
Perjalanan Dinas Dalam DAerah1 ls x 2.020.000^00 = 2.020.000^00"
2.04 . 1.17.01 . 17.05 ,Pelaksanaan Koordinasi Pembangunan Kemitraan Pariwisata,41000000,41000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul^ DIY & Luar DIY"
2.04 . 1.17.01 . 17.05 . 5.2.1 ,Belanja Pegawai ,3000000,3000000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.1.01 ,Honorarium PNS ,3000000,3000000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3000000,3000000,0,0,Honorarium Panitia Pelaksana KegiatanTim Sarasehan Forum Komunikasi Desa Wisata/Pokdarwis1 Tim x 3.000.000^00 = 3.000.000^00
2.04 . 1.17.01 . 17.05 . 5.2.2 ,Belanja Barang dan Jasa ,38000000,38000000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,5200000,5200000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,5200000,5200000,0,0,"Belanja ATK
ATK kegiatan1 Ls x 1.000.000^00 = 1.000.000^00
ATK peserta280 org/keg x 15.000^00 = 4.200.000^00"
2.04 . 1.17.01 . 17.05 . 5.2.2.03 ,Belanja Jasa Kantor ,700,700000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.03.13 ,Belanja Dokumentasi ,700,700000,0,0,Belanja Dokumentasi7 keg x 100.000^00 = 700.000^00
2.04 . 1.17.01 . 17.05 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,900,900000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,900,900000,0,0,Belanja PenggandaanFotocopy6^000 lbr x 150^00 = 900.000^00
2.04 . 1.17.01 . 17.05 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,3500000,3500000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,3500000,3500000,0,0,"Belanja SewaTempat/Ruang
Belanja Sewa Tempat/Ruang7 keg x 500.000^00 = 3.500.000^00"
2.04 . 1.17.01 . 17.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,11250000,11250000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1625000,1625000,0,0,"Belanja Makanan Minuman Rapat
Minum snack rapat100 porsi x 7.500^00 = 750.000^00
Makan minum rapat50 porsi x 17.500^00 = 875.000^00"
2.04 . 1.17.01 . 17.05 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,9625000,9625000,0,0,"Belanja Makan Minum Peserta
Makan Minum Peserta0 org/keg x 25.000^00 = 0^00
Belanja Makan Minum PanitiaMakan Minum Panitia105 oh/keg x 25.000^00 = 2.625.000^00
Makan Minum Snack Kegiatan280 ok x 25.000^00 = 7.000.000^00"
2.04 . 1.17.01 . 17.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,4550000,4550000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4550000,4550000,0,0,"Belanja Perjalanan Dinas Dalam Daerah dlm kab
Gol. IV10 oh x 50.000^00 = 500.000^00
Gol. III25 oh x 40.000^00 = 1.000.000^00
Gol. II8 oh x 30.000^00 = 240.000^00
Belanja Perjalanan Dinas Dalam Daerah
Gol. IV10 oh x 70.000^00 = 700.000^00
Gol. III26 oh x 60.000^00 = 1.560.000^00
Gol. II11 oh x 50.000^00 = 550.000^00"
2.04 . 1.17.01 . 17.05 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,11900000,11900000,0,0,
2.04 . 1.17.01 . 17.05 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,3500000,3500000,0,0,Honor Narasumber14 keg/org x 250.000^00 = 3.500.000^00
2.04 . 1.17.01 . 17.05 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,8400000,8400000,0,0,Honor Peserta280 org/keg x 30.000^00 = 8.400.000^00
2.04 . 1.17.01 . 17.07 ,Pengembangan Sumber Daya Manusia dan Profesionalisme Bidang Pariwisata,30000000,30000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul^ DIY & Luar DIY"
2.04 . 1.17.01 . 17.07 . 5.2.1 ,Belanja Pegawai ,3500000,3500000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.1.01 ,Honorarium PNS ,3500000,3500000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3500000,3500000,0,0,"Honorarium Panitia Pelaksana Kegiata
Honorarium Tim Pengembangan SDM1 Ls x 3.500.000^00 = 3.500.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2 ,Belanja Barang dan Jasa ,26500000,26500000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,4575000,4575000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4575000,4575000,0,0,"Belanja ATK
ATK Peserta225 org x 15.000^00 = 3.375.000^00
ATK Kegiatan1 ls x 1.200.000^00 = 1.200.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.03 ,Belanja Jasa Kantor ,800,800000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.03.13 ,Belanja Dokumentasi ,300,300000,0,0,Belanja Dokumentasi3 keg x 100.000^00 = 300.000^00
2.04 . 1.17.01 . 17.07 . 5.2.2.03.15 ,Belanja Publikasi ,500,500000,0,0,"Belanja Publikasi
Belanja publikasi kegiatan1 ls x 500.000^00 = 500.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,750,750000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,750,750000,0,0,"Belanja Penggandaan
Belanja Fotocopy5^000 lbr x 150^00 = 750.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,2500000,2500000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,2500000,2500000,0,0,Belanja Sewa Ruang Rapat/Pertemuan1 ls x 2.500.000^00 = 2.500.000^00
2.04 . 1.17.01 . 17.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6375000,6375000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,750,750000,0,0,"Belanja Makanan dan Minuman Rapat
Makan dan Snack rapat koordinasi100 oh x 7.500^00 = 750.000^00
Makan^ Minum dan Snack Kegiatan (Box)200 OH x 0^00 = 0^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,5625000,5625000,0,0,"Belanja makanan dan minuman pelaksanaan kegiatan
Belanja snack makan dan minum kegiatan225 oh x 25.000^00 = 5.625.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2500000,2500000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2500000,2500000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV0 OH x 70.000^00 = 0^00
Gol. III0 OH x 60.000^00 = 0^00
Gol. II0 OH x 50.000^00 = 0^00
Perjalanan Dinas Dalam Daerah1 ls x 2.500.000^00 = 2.500.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,9000000,9000000,0,0,
2.04 . 1.17.01 . 17.07 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,2250000,2250000,0,0,"Honorarium tenaga ahli/narasumber
Honorarium penceramah umum9 oh x 250.000^00 = 2.250.000^00"
2.04 . 1.17.01 . 17.07 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,6750000,6750000,0,0,Honor Peserta Workshop/Sosialisasi225 oh x 30.000^00 = 6.750.000^00
2.04 . 1.17.01 . 17.10 ,Pendampingan Desa Wisata ,123000000,123000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Kanupaten Bantul^ DIY & Luar DIY"
2.04 . 1.17.01 . 17.10 . 5.2.1 ,Belanja Pegawai ,5700000,5700000,0,0,
2.04 . 1.17.01 . 17.10 . 5.2.1.01 ,Honorarium PNS ,5000000,5000000,0,0,
