Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,39300000," Jasa Nara Sumber/Moderator/Tenaga Ahli
Honor yuri lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 bjj x 6.000.000,00 = 6.000.000,00
Honor moderator lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak8 jpl x 150.000,00 = 1.200.000,00
Honor nara sumber lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak8 jpl x 250.000,00 = 2.000.000,00
Honor yuri lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak2 bjj x 6.000.000,00 = 12.000.000,00
Honor moderator lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak8 jpl x 150.000,00 = 1.200.000,00
Honor nara sumber tingkat lokal lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak8 jpl x 250.000,00 = 2.000.000,00
Honor yuri lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 bjj x 6.000.000,00 = 6.000.000,00
Honor moderator lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak8 jpl x 150.000,00 = 1.200.000,00
Honor narasumber lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak8 jpl x 250.000,00 = 2.000.000,00
Honor wasit lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 bjj x 3.000.000,00 = 3.000.000,00
Honor moderator lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak8 jpl x 150.000,00 = 1.200.000,00
Honor nara sumber lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak6 jpl x 250.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,85000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,85000000," Uang untuk diberikan kepada Pihak Ketiga
Uang pembinan bagi juara I sd harapan III lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak2 bjj x 12.000.000,00 = 24.000.000,00
Bantuan pihak ketiga untuk pelaksanaan lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak17 kelompok x 2.000.000,00 = 34.000.000,00
Uang pembinaan juara 1 s.d harapan III lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak4 bjj x 3.000.000,00 = 12.000.000,00
Uang pembinaan juara 1 s.d harapan III lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak2 bjj x 3.000.000,00 = 6.000.000,00
Uang pembinaan juara I s.d harapan III putra dan puteri lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak ana2 bjj x 4.500.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 3,Belanja Modal,44000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 3 . 82,Belanja Modal Aset Tetap Lainnya - Pengadaan Buku,44000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 3 . 82 . 08,"Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Arsitektur, Kesenian, Olah raga",44000000," Belanja Modal Buku
Belanja buku modul pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1,150 eksemplar x 37.500,00 = 43.125.000,00
Honor Pejabat Pengadaan1 ls x 350.000,00 = 350.000,00
Honor Penerima dan Pemeriksa Barang1 ls x 525.000,00 = 525.000,00"
1.01 . 1.01.01 . 16 . 93,"Pembinaan minat, bakat, dan kreatifitas siswa (SMP)",159020000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Minat Bakat Kreatifitas Siswa Meningkat
Target : 5 lomba"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2,Belanja Barang dan Jasa,159020000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6220000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6220000," Belanja ATK1 keg x 6.220.000,00 = 6.220.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 02,Belanja Bahan/Material,9000000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,9000000,"APBD 
Belanja CinderamataTropi FLS2N15 set x 300.000,00 = 4.500.000,00
Tropi OSN4 set x 300.000,00 = 1.200.000,00Tropi O2SN10 set x 300.000,00 = 3.000.000,00
Tropi Lomba Perpustakaan1 set x 300.000,00 = 300.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,9050000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 10 . 13,Belanja sewa peralatan dan perlengkapan kegiatan,9050000,"APBD
 Belanja Sewa Perlengkapan dan Peralatan KantorBelanja cetak150 lb x 2.000,00 = 300.000,00
Belanja Penggandaan/Foto copi30,000 lb x 125,00 = 3.750.000,00
Sewa Peralatan dan Perlengkapan1 keg x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,58500000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,13500000," Belanja makan dan minum rapat
Makan minum525 orang x 20.000,00 = 10.500.000,00
Snack minum300 orang x 10.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,45000000,"APBD 
Belanja makan dan minum pelaksanaan kegiatan
Makan minum1,500 orang x 20.000,00 = 30.000.000,00
Snack minum1,500 orang x 10.000,00 = 15.000.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",42750000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,42750000," Yuri dan PelatihHonor Yuri FLSSN100 orang x 150.000,00 = 15.000.000,00
Honor Wasit/Yuri O2SN100 orang x 150.000,00 = 15.000.000,00
Honor Yuri/Penilai Lomba Perpustakaan15 orang x 150.000,00 = 2.250.000,00
Honor pelatih TC FLS2N35 jpl x 150.000,00 = 5.250.000,00
Honor Pelatih TC O2SN35 jpl x 150.000,00 = 5.250.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 39,Uang Saku Pengiriman Perlombaan,33500000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 39 . 01,Uang Saku Pengiriman Atlit / Pelajar Berprestasi,33500000," Uang saku pengiriman atlit dan pendamping
uang saku pendamping30 orang x 500.000,00 = 15.000.000,00
Uang saku peserta FLSSN15 orang x 500.000,00 = 7.500.000,00
Uang saku peserta O2SN15 orang x 500.000,00 = 7.500.000,00
Uang saku peserta OSN7 orang x 500.000,00 = 3.500.000,00"
1.01 . 1.01.01 . 16 . 94,Lesson Study SMP,31250000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : terlaksananya program lesson study
Target : 1 paket"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2,Belanja Barang dan Jasa,31250000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,350000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,350000,"APBD
 Belanja ATK1 paket x 350.000,00 = 350.000,00"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,24500000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,24500000,"APBD 
Belanja Penggandaan/Foto Copy
Penggandaan (@ paket 12000 lb satuan Rp 125)24 paket x 1.000.000,00 = 24.000.000,00
Penggandaan (@ paket 4000 lb satuan Rp 125)4,000 lb x 125,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,1000000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1000000,"APBD
 Belanja makanan dan minuman
Belanja snack minum rapat50 orang x 20.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",5400000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,5400000," Narasumber dan moderator
Honor Narasumber24 jpl x 150.000,00 = 3.600.000,00
Honor Moderator18 jpl x 100.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 95,Workshop budaya dan karakter,97000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Workshop Budaya karakter dan Kepramukaan
Target : 1.200 peserta"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2,Belanja Barang dan Jasa,97000000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6866000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6866000,"APBD
 ATK Kegiatan Workshop Kepramukaan1 Keg x 2.566.000,00 = 2.566.000,00
ATK Peserta Workshop Kepramukaan86 or x 50.000,00 = 4.300.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,8495000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,5262500,"APBD 
Belanja Dokumentasi Workshop Kepramukaan1 Keg x 600.000,00 = 600.000,00
Belanja Cetak Piagam Workshop Kepramukaan105 or x 2.500,00 = 262.500,00
Belanja Buku Telaah/Pegangan Workshop Kepramukaan88 Ex x 50.000,00 = 4.400.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3232500,"APBD 
Belanja Penggandaan Kegiatan Workshop KepramukaanPengggadaan Kegiatan Worskshop Kepramukaan21,550 lb x 150,00 = 3.232.500,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,2625000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,2625000,"APBD 
Sewa Tempat Kegiatan Workshop Kepramukaan7 Hari x 375.000,00 = 2.625.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,4500000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,3000000,"APBD 
Belanja Sewa Sound System Workshop Kepramukaan1 Keg x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 10 . 13,Belanja sewa peralatan dan perlengkapan kegiatan,1500000,"APBD 
Sewa Peralatan Kegiatan Workshop Kepramukaan1 Keg x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,32854000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,630000,"APBD
 MMS Rapat Koordinas Workshop Kepramukaan
MMS Rapat Koordinasi Workshop Kepramukaan70 or x 9.000,00 = 630.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,32224000,"APBD
 MMK Kegiatan Workshop Kepramukaan848 dos x 20.000,00 = 16.960.000,00
SMK Workshop Kepramukaan1,696 Dos x 9.000,00 = 15.264.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",41660000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,23600000,"APBD 
Honor Narasumber Workshop Kepramukaan144 Jpl x 150.000,00 = 21.600.000,00
Honor Moderator Workshop Kepramukaan16 oh x 125.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,18060000," Jasa Peserta Seminar/Workshop
Uang Saku Peserta Workshop Kepramukaan602 orang x 30.000,00 = 18.060.000,00"
1.01 . 1.01.01 . 16 . 96,Lesson Study SD,28450000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlselenggaranya Lesson study
Target : 1 paket"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2,Belanja Barang dan Jasa,28450000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1593500,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1593500,"APBD 
ATK Kegiatan Lesson Study1 Keg x 843.500,00 = 843.500,00
ATK Peserta Lesson Study30 or x 25.000,00 = 750.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,738500,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,275000,"APBD 
Belanja Dokumentasi Lesson Study1 Keg x 200.000,00 = 200.000,00
Belanja Cetak Piagam Lesson Study30 lbr x 2.500,00 = 75.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,463500,"APBD 
Belanja Penggandaan Kegiatan Lesson Study
Foto Copy Kegiatan Lesson Study3,090 lbr x 150,00 = 463.500,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,1800000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,1800000,"APBD
 Sewa Tempat Kegiatan Lesson Study6 Hari x 300.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,1200000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,1200000,"APBD
 Belanja Sewa Sound System Kegiatan Lesson study1 Keg x 1.200.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,11118000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,630000,"APBD
 MMS Rapat Koordinasi Kegiatan Lesson Study70 org x 9.000,00 = 630.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,10488000,"APBD
 MMK Lesson Study276 Dos x 20.000,00 = 5.520.000,00
MMS Kegiatan Lesson Study552 Dos x 9.000,00 = 4.968.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",12000000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,6600000,"APBD 
Honor Narasumber Lokal Kegiatan Lessond Study
Honor Narasumber Lokal Kegiatan Lesson Study60 JPL x 100.000,00 = 6.000.000,00
Honor Moderator Kegiatan Lesson Study6 org x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,5400000," Uang Saku Peserta Lesson Study180 orang x 30.000,00 = 5.400.000,00"
1.01 . 1.01.01 . 16 . 97,Perijinan SD dan SMP Baru,16095000,"Sumber Dana : 
Lokasi Kegiatan : Bantul
Keluaran : Terbitnya Surat Ijin dan Rekomendasi Sekolah Baru SD dan SMP
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2,Belanja Barang dan Jasa,16095000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1920000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1920000," Belanja alat tulis kantorbelanja atk1 ls x 1.920.000,00 = 1.920.000,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3887500,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3887500," Belanja PenggandaanFotocopy31,100 lembar x 125,00 = 3.887.500,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,4287500,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1662500," Makan minum rapat95 orang x 17.500,00 = 1.662.500,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2625000," Makan Minum Pelaksana KegiatanMakan minum kegiatan150 orang x 17.500,00 = 2.625.000,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",6000000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,6000000," Petugas Pengumpul/Validasi data calon sekolah baru1 ls x 6.000.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 98,Pembelajaran bahasa inggris menggunakan ICT,46650000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Pembelajran Bahasa inggris berbasis ICT
Target : 3.000 siswa"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2,Belanja Barang dan Jasa,46650000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2332500,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2332500," ATK kegiatan
ATK1 ls x 2.332.500,00 = 2.332.500,00"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3667500,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3667500," Belanja Pengadaan
Penggandaan29,340 lembar x 125,00 = 3.667.500,00"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,3400000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1400000," Makan minum rapat70 orang x 20.000,00 = 1.400.000,00"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2000000," Makan minum kegiatan
Makan minum sosialisasi100 orang x 20.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 45,Belanja Jasa Pengadaan Aplikasi,37250000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 45 . 01,Belanja Jasa Pengadaan Aplikasi,37250000," Belanja jasa pengadaan aplikasi
Belanja aplikasi600 siswa x 60.000,00 = 36.000.000,00
Pejabat pengadaan1 ok x 300.000,00 = 300.000,00
Panitia penerima dan pemeriksa1 bjj x 950.000,00 = 950.000,00"
1.01 . 1.01.01 . 16 . 100,Pendampingan evaluasi diri sekolah SMP,67500000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Meningkatnya Mutu SD/SMP
Target : 47 sekolah"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2,Belanja Barang dan Jasa,67500000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,7190000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,7190000," ATK1 keg x 7.190.000,00 = 7.190.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6030000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,314000," Belanja cetakcetak157 lembar x 2.000,00 = 314.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5716000," Penggandaan45,728 lembar x 125,00 = 5.716.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,29080000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,10000000," Belanja makanan dan minuman
Belanja makan minum rapat500 dos x 20.000,00 = 10.000.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,19080000," Makan minum kegiatan636 dos x 20.000,00 = 12.720.000,00
Snack minum kegiatan636 dos x 10.000,00 = 6.360.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",25200000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,25200000," Narasumber/moderator
Honor Narasumber48 jpl x 500.000,00 = 24.000.000,00
Honor Moderator12 orang x 100.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 101,Lomba UKS,666500000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Kejuaraan Lomba UKS, Sosialisasi Jajanan Anak Sekolah
Target : 12 sekolah"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2,Belanja Barang dan Jasa,666500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,22177500,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,17677500,"APBD 
ATK Lomba UKS Tk. Kab.
ATK Lomba UKS Tk.Kab1 Keg x 1.777.500,00 = 1.777.500,00
ATK Lomba UKS Tk.DIY1 Keg x 3.000.000,00 = 3.000.000,00
ATK Lomba UKS Tk.Nas1 Keg x 3.500.000,00 = 3.500.000,00
ATK Peserta Penyegaran Petugas UKS50 or x 60.000,00 = 3.000.000,00
ATK Kegiatan Sosialisasi MJAS1 Keg x 1.600.000,00 = 1.600.000,00
ATK Peserta Sosialisasi MJAS80 or x 60.000,00 = 4.800.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 01 . 09,"Belanja pembelian bendera,papan nama",4500000,"APBD 
Belanja Papan data dinding TP-UKS1 Keg x 4.500.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 02,Belanja Bahan/Material,5200000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,5200000,"APBD 
Tropy Lomba UKS Tk. Kab.4 Set x 300.000,00 = 1.200.000,00
Souvenir Lomba UKS1 Keg x 4.000.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,10487500,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,4337500,"APBD
 Cetak Piagam Kegiatan MJAS90 Lbr x 2.500,00 = 225.000,00
Cetak Dokumen Kegiatan1 LS x 4.000.000,00 = 4.000.000,00
Cetak Piagam Penyegaran Petugas TPUKSCetak Piagam Penyegaran Petugas TP-UKS45 Lbr x 2.500,00 = 112.500,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6150000,"APBD
 Foto Copy dan Laporan Lomba UKS Tk.Kab.7,500 lbr x 150,00 = 1.125.000,00
Foto Copy dan Laporan Lomba UKS Tk.DIY.Foto Copy dan Laporan Lomba UKS Tk.DIY9,500 lbr x 150,00 = 1.425.000,00
Foto Copy dan laporan Lomba UKS Tk. Nas.9,500 lbr x 150,00 = 1.425.000,00
Penggandaan Kegiatan MJAS9,500 lbr x 150,00 = 1.425.000,00
Penggandaan Kegiatan Penyegaran Petugas TP-UKS5,000 lbr x 150,00 = 750.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,19800000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,1800000,"APBD 
Sewa Tempat Kegiatan Sosialisasi MJAS6 hari x 300.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 07 . 05,Belanja Sewa Kamar Hotel/Penginapan,18000000,"APBD 
Sewa Kamar / Penginapan Study Comparasi
Sewa Kamar/Penginapan Study Comparasi48 or x 375.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 08,Belanja Sewa Sarana Mobilitas,24000000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 08 . 01,Belanja Sewa Sarana Mobilitas Darat,24000000,"APBD 
Sewa Mobilitas Survey Study Comparari
Sewa Mobilitas Survey Study Comparsi3 hari x 2.000.000,00 = 6.000.000,00
Sewa Mobilitas Study Comparasi4 hari x 4.000.000,00 = 16.000.000,00
Sewa Mobilitas lomba tk. Nasional1 hari x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,1200000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 10 . 03,Belanja Sewa Proyektor,600000,"APBD
 Sewa LCD Proyektor Sosialisasi MJAS6 hari x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,600000,"APBD 
Sewa Sound System Sosialisasi MJAS6 hari x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,37830000,
